Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
194	0	-186.3955	-115.8763	-70.51922	1	0.857301	0.807546	0.825916	0.418031	0.389993	0.362397	0.331546	0.362698	0.361272
195	1	-157.4771	-111.7067	-45.77039	1	0.00837361	0.00835782	0.466068	0.424398	0.51403	0.533657	0.574551	0.557059	0.497093
196	0	-187.0129	-114.3274	-72.68554	1	0.913835	1.00941	1.01975	0.317936	0.321939	0.311853	0.290691	0.291277	0.268277
197	1	-141.3631	-112.2841	-29.07892	1	0.0088705	0.00884532	0.767836	0.590197	0.78968	0.790156	0.871301	0.922577	0.86979
198	0	-173.3519	-114.0951	-59.25675	1	0.198106	0.198539	0.290189	0.263112	0.279382	0.291708	0.291287	0.296866	0.269314
199	1	-142.7877	-116.4858	-26.3019	1	0.22181	0.238764	1.2671	0.791022	0.55478	0.566871	0.543471	0.666023	0.506574
200	0	-175.7222	-113.7206	-62.00153	1	0.0893384	0.090436	0.151987	0.290864	0.243325	0.35725	0.36164	0.346002	0.141035
201	1	-159.708	-114.4996	-45.20837	1	0.115272	0.144379	0.853193	0.605948	0.586004	0.683671	0.683576	0.573944	0.847417
202	0	-167.9818	-116.6121	-51.36977	1	0.351247	0.365052	0.425164	0.422948	0.45636	0.453979	0.419468	0.422846	0.35996
203	1	-174.0203	-115.3035	-58.71678	1	0.0879998	0.0914932	0.653176	0.709644	0.665251	0.675267	0.722432	0.863196	0.854675
204	0	-158.4161	-114.1622	-44.25392	1	0.373704	0.329313	0.405522	0.408366	0.377797	0.384014	0.546581	0.378895	0.334219
205	1	-169.7907	-115.1775	-54.61314	1	0.0425279	0.78432	0.736823	0.660392	0.656365	0.587387	0.593359	0.611467	0.51522
206	0	-153.9943	-115.986	-38.0083	1	0.288722	0.28663	0.33478	0.357186	0.372633	0.371736	0.358018	0.214571	0.212589
207	1	-178.2168	-113.1562	-65.06062	1	0.0493594	0.0791332	0.487816	0.512511	0.581375	0.579796	0.360829	0.277805	0.259581
208	0	-142.8865	-115.2262	-27.66032	1	0.323554	0.334369	0.309745	0.309725	0.338906	0.348415	0.348709	0.356968	0.502066
209	1	-170.4424	-111.6485	-58.79391	1	0.0107116	0.0127423	0.399748	0.542613	0.0511983	0.511425	0.336434	0.251746	0.278358
210	0	-152.8496	-115.0932	-37.75639	1	0.211765	0.262248	0.26577	0.253895	0.241897	0.244173	0.258884	0.256351	0.256477
211	1	-171.8525	-110.3992	-61.45325	1	0.0568446	0.074501	0.65699	0.706381	0.14453	0.510311	0.34596	0.23972	0.258791
212	0	-193.8224	-115.3031	-78.51929	1	0.276229	0.258107	0.316212	0.231072	0.296693	0.198764	0.206745	0.216179	0.216245
213	1	-179.3511	-115.0521	-64.29899	1	0.0106468	0.0109676	0.267593	0.226108	0.316414	0.368557	0.388919	0.36423	0.365036
214	0	-182.7553	-117.3403	-65.41497	1	0.631048	0.684823	0.67253	0.588548	0.444893	0.426664	0.426583	0.399105	0.345731
215	1	-183.6467	-115.5054	-68.14135	1	0.00158657	0.00157515	0.589351	0.374153	0.345924	0.356773	0.363735	0.41099	0.309717
216	0	-163.5461	-114.0933	-49.4528	1	0.322481	0.337703	0.339515	0.320532	0.293056	0.293614	0.294331	0.292927	0.287199
217	1	-174.0315	-116.0251	-58.00648	1	0.00181578	0.00186635	0.612965	0.337002	0.328059	0.310294	0.308689	0.299394	0.278399
218	0	-135.6438	-112.8963	-22.74747	1	0.0760492	0.33199	0.331994	0.33329	0.332792	0.334594	0.341538	0.343836	0.34551
219	1	-174.0324	-110.9918	-63.04056	1	0.0295458	0.0299304	0.866823	0.510196	0.489244	0.452112	0.451203	0.449125	0.384243
220	0	-154.4981	-115.1165	-39.38156	1	0.208164	0.208145	0.301468	0.299738	0.296174	0.279993	0.272459	0.275838	0.275976
221	1	-153.2753	-112.238	-41.03731	1	0.0137407	0.0133404	0.315491	0.268621	0.289558	0.265187	0.276346	0.278018	0.293443
222	0	-126.2302	-115.2728	-10.95741	1	0.440883	0.383514	0.383486	0.374142	0.375846	0.392786	0.39787	0.394491	0.393281
223	1	-172.1247	-115.4802	-56.6444	1	0.0196592	0.0190021	0.351026	0.34012	0.343364	0.400805	0.435219	0.400933	0.397283
224	0	-146.0459	-117.4214	-28.62454	1	0.460158	0.26882	0.283803	0.288633	0.276438	0.243639	0.238373	0.237928	0.250191
225	1	-145.8396	-112.6878	-33.15182	1	0.0346716	0.139104	0.303048	0.299526	0.209317	0.220063	0.273184	0.295225	0.217342
226	0	-161.1136	-116.9944	-44.11925	1	0.541102	0.582009	0.601996	0.506277	0.540395	0.603426	0.615185	0.563108	0.601853
227	1	-155.8164	-115.2593	-40.55714	1	0.372908	0.339754	0.342456	0.343338	0.353662	0.324042	0.326131	0.318382	0.335509
228	0	-158.5392	-115.077	-43.46221	1	0.35061	0.37358	0.386101	0.383222	0.335443	0.288661	0.290338	0.0954624	0.0942683
229	1	-165.0402	-115.9954	-49.04479	1	0.245786	0.245218	0.271104	0.313079	0.28727	0.258516	0.302273	0.296734	0.0620728
230	0	-165.0531	-116.3669	-48.68622	1	0.244668	0.239986	0.232354	0.232129	0.226784	0.256869	0.255268	0.178477	0.18298
231	1	-168.5092	-114.7883	-53.72097	1	0.20705	0.34824	0.332471	0.4597	0.364837	0.451266	0.447592	0.205307	0.202284
232	0	-156.9096	-115.5449	-41.36475	1	0.394692	0.39259	0.384363	0.442199	0.45748	0.427374	0.427851	0.416343	0.416425
233	1	-164.8406	-116.0848	-48.75585	1	0.294244	0.540139	0.317117	0.347163	0.295415	0.509003	0.603527	0.548413	0.550492
234	0	-124.0297	-118.6302	-5.399539	1	0.650168	0.654271	0.655139	0.675874	0.682066	0.678498	0.693983	0.679046	0.653964
235	1	-158.3794	-114.3666	-44.01275	1	0.664861	0.658228	0.644259	0.473871	0.337872	0.330971	0.336333	0.300473	0.275195
236	0	-127.5262	-117.6221	-9.904071	1	0.447532	0.44646	0.446686	0.469414	0.46375	0.465599	0.465582	0.466973	0.462443
237	1	-138.0709	-116.1368	-21.93415	1	0.612111	0.610533	0.611791	0.620739	0.415434	0.368779	0.360437	0.352157	0.390829
238	0	-157.2014	-115.977	-41.22436	1	0.35814	0.373644	0.358874	0.287868	0.291957	0.237544	0.236015	0.243179	0.245284
239	1	-133.2423	-114.6521	-18.59025	1	0.339488	0.365478	0.362718	0.370433	0.339843	0.342399	0.335416	0.311433	0.276382
240	0	-150.3533	-118.144	-32.20938	1	0.678491	0.685875	0.684183	0.635044	0.606378	0.615841	0.69377	0.664481	0.760331
241	1	-154.4064	-115.0641	-39.34234	1	0.0859064	0.0812814	0.346205	0.346933	0.347005	0.424542	0.504053	0.501248	0.500664
242	0	-148.7348	-126.1342	-22.6006	1	0.853056	0.848154	1.05093	1.13551	1.26974	1.76631	1.67758	1.41982	1.42392
243	1	-162.6335	-112.9277	-49.70579	1	0.344307	0.503234	0.588575	0.508637	0.368046	0.393229	0.414245	0.394201	0.386306
244	0	-133.9063	-128.3172	-5.589123	1	0.994493	0.968734	1.01657	0.954635	1.03196	1.055	1.0382	1.1891	1.25772
245	1	-141.7088	-114.5382	-27.17063	1	0.354307	0.358557	0.34703	0.363642	0.3648	0.364962	0.342409	0.327606	0.327014
246	0	-127.4101	-120.4623	-6.94774	1	0.644862	0.930026	1.00216	1.35288	1.25337	1.31903	1.54887	1.54336	1.53769
247	1	-175.3782	-117.5001	-57.87817	1	0.543282	0.526309	0.531656	0.540381	0.520138	0.515606	0.506915	0.50586	0.554684
248	0	-140.7923	-117.0329	-23.75943	1	0.429477	0.646336	1.15299	1.43497	1.62651	1.61085	1.07181	1.23877	1.31611
249	1	-187.679	-116.2883	-71.39071	1	0.416216	0.321845	0.257123	0.25358	0.245283	0.236997	0.389215	0.372735	0.369463
250	0	-151.7727	-119.1949	-32.57778	1	0.356743	0.66264	0.696433	0.555543	0.732339	0.603104	0.517933	0.822313	1.16629
251	1	-169.6449	-113.6395	-56.00535	1	0.223094	0.333256	0.42736	0.314697	0.300131	0.29635	0.194639	0.177092	0.173518
252	0	-158.3459	-115.7731	-42.57277	1	0.3676	0.452727	1.24663	0.599545	0.527831	0.539034	0.602987	0.360022	0.362269
253	1	-146.7496	-113.2484	-33.50125	1	0.225235	0.302235	0.360631	0.331336	0.334718	0.315945	0.311581	0.315075	0.314182
254	0	-163.5033	-121.6662	-41.83719	1	0.214154	0.207085	0.199488	0.217334	0.241232	0.215658	0.215718	0.228134	0.385724
255	1	-145.2907	-114.54	-30.75063	1	0.265055	0.273697	0.297506	0.272568	0.254086	0.303163	0.315777	0.318123	0.28746
256	0	-176.9503	-115.683	-61.2673	1	0.150648	0.150894	0.10015	0.242989	0.216395	0.267453	0.279033	0.3059	0.314585
257	1	-163.168	-113.8339	-49.33415	1	0.282772	0.31639	0.334692	0.3021	0.294492	0.295989	0.343668	0.353714	0.362956
258	0	-172.2122	-115.0147	-57.19753	1	0.160899	0.168713	0.237415	0.246951	0.28211	0.279068	0.34092	0.330079	0.285346
259	1	-162.7862	-116.6248	-46.16138	1	0.374359	0.386386	0.324598	0.297711	0.324805	0.403603	0.404762	0.459808	0.527382
260	0	-181.0496	-117.7332	-63.31643	1	0.188662	0.192171	0.176341	0.175635	0.176059	0.205423	0.190704	0.165112	0.168755
261	1	-161.5537	-115.426	-46.12769	1	0.418577	0.362662	0.266228	0.293672	0.301807	0.305316	0.304058	0.304213	0.35165
262	0	-153.4591	-118.8573	-34.60177	1	0.0857733	0.0970711	0.0973835	0.116771	0.137222	0.139964	0.138218	0.138348	0.12258
263	1	-166.7755	-112.6077	-54.16772	1	0.204634	0.134871	0.568413	0.563567	0.503601	0.505116	0.497841	0.469071	0.548247
264	0	-158.3241	-114.2069	-44.11719	1	0.424297	0.453259	0.472689	0.450206	0.418601	0.366386	0.407518	0.428819	0.369836
265	1	-184.4639	-116.3851	-68.07881	1	0.179943	0.225529	0.203102	0.162825	0.156035	0.132752	0.299793	0.196578	0.201826
266	0	-160.3782	-115.5092	-44.86902	1	0.312465	0.435757	0.385179	0.611947	0.38015	0.427393	0.342246	0.400132	0.411547
267	1	-162.7917	-117.4007	-45.39096	1	0.485684	0.490823	0.483209	0.498849	0.349981	0.346989	0.398319	0.429084	0.431441
268	0	-154.8431	-115.6301	-39.21301	1	0.189986	0.324695	0.346311	0.483839	0.40342	0.429684	0.462351	0.495069	0.670682
269	1	-128.4476	-116.7626	-11.68505	1	0.452503	0.456752	0.48836	0.479816	0.478664	0.473228	0.488381	0.478326	0.44999
270	0	-179.778	-117.7751	-62.00284	1	0.0535964	0.0553737	0.147064	0.132962	0.146288	0.170246	0.171159	0.210023	0.153173
271	1	-149.4888	-115.4166	-34.07215	1	0.119406	0.120181	0.2179	0.220777	0.220619	0.212894	0.213382	0.216053	0.209634
272	0	-181.6774	-113.1304	-68.54706	1	0.0566915	0.0574935	0.141855	0.126942	0.150965	0.194246	0.194441	0.205536	0.168225
273	1	-152.7934	-121.1298	-31.66359	1	0.345301	0.345259	0.362145	0.342841	0.340795	0.342381	0.3477	0.362923	0.362854
274	0	-146.9348	-113.819	-33.11578	1	0.315502	0.309065	0.354907	0.392948	0.383845	0.413977	0.411686	0.425673	0.427197
275	1	-156.4776	-119.8585	-36.61907	1	0.730699	0.663412	0.66331	0.190297	0.243288	0.247944	0.250686	0.293601	0.284724
276	0	-144.3851	-120.7794	-23.60569	1	0.495971	0.454256	0.513836	0.510704	0.489576	0.538846	0.535362	0.548963	0.550942
277	1	-161.6764	-116.4798	-45.19667	1	0.960343	0.751254	0.796095	0.860453	0.788474	0.832612	0.844559	0.856867	0.908876
278	0	-154.217	-114.6166	-39.60042	1	0.281083	0.294311	0.304805	0.306793	0.318311	0.314889	0.314959	0.311612	0.524278
279	1	-162.3465	-116.2883	-46.05823	1	0.783532	0.863316	0.860334	0.888485	0.89008	0.991201	0.993781	0.967862	1.02671
280	0	-116.9099	-115.9048	-1.005069	1	0.348979	0.34991	0.349531	0.354741	0.352694	0.354009	0.363915	0.364894	0.360757
281	1	-159.3903	-114.7689	-44.6214	1	0.749048	0.722387	0.713734	0.834644	0.836681	0.886794	0.989177	0.814931	0.869229
282	0	-149.5702	-114.9455	-34.62468	1	0.333486	0.325126	0.32619	0.324848	0.316747	0.316856	0.317624	0.29927	0.28613
283	1	-141.1376	-115.1379	-25.9997	1	0.984932	0.989783	0.99661	1.00825	1.00915	0.985722	0.878877	0.872977	1.06952
284	0	-144.3569	-114.7903	-29.5666	1	0.248952	0.303444	0.299942	0.329368	0.333094	0.243403	0.221367	0.199442	0.188693
285	1	-127.903	-117.0236	-10.87945	1	1.0696	1.11413	1.12103	1.12197	1.12465	1.11883	1.11674	1.09388	1.09305
286	0	-165.6497	-117.595	-48.05472	1	0.502171	0.823104	0.748962	0.694582	0.441957	0.44463	0.446416	0.433468	0.416901
287	1	-155.6808	-117.0228	-38.65795	1	1.01468	1.18382	1.21152	1.15104	1.07993	1.08472	1.27942	1.46727	1.11044
288	0	-132.4422	-120.2412	-12.20099	1	0.59017	0.592489	0.524028	0.520712	0.520053	0.372612	0.410676	0.421169	0.388555
289	1	-157.7218	-115.214	-42.50778	1	1.01838	1.0531	1.07242	0.798524	0.764227	0.75795	0.757272	0.721801	0.40608
290	0	-148.8565	-120.0086	-28.84786	1	0.557061	0.705266	0.851207	0.851166	0.773443	0.699416	0.690411	0.893384	0.890416
291	1	-142.2322	-115.7855	-26.44664	1	0.938453	0.896923	0.734305	0.716156	0.694109	0.75302	0.748295	0.80025	0.814272
292	0	-111.5281	-115.3864	3.85837	1	0.32598	0.321949	1.45595	1.45541	1.47146	1.48616	1.57609	1.46711	1.4462
293	1	-150.6512	-114.5807	-36.07058	1	0.97132	1.05755	1.10545	0.99861	0.98041	0.952915	0.96168	0.98172	0.965374
294	0	-121.6446	-114.8896	-6.754973	1	0.209763	0.200719	1.2051	1.19556	1.19676	1.20931	1.33509	1.28197	1.28627
295	1	-133.1635	-115.1999	-17.96354	1	0.998194	1.007	1.00587	1.00436	1.00227	0.985304	0.979458	0.979017	0.978936
296	0	-121.438	-115.1766	-6.261359	1	0.0428792	0.982485	1.01206	1.01423	1.01737	1.06361	1.06629	1.08488	1.13902
297	1	-129.0684	-114.5844	-14.48396	1	1.00148	1.00087	1.00009	1.00011	0.995125	0.991528	0.991382	0.993928	0.991368
298	0	-121.6063	-115.1952	-6.411027	1	0.111641	0.119335	1.04724	1.04841	1.07391	1.07514	1.1249	1.0926	1.125
299	1	-149.1098	-116.616	-32.49372	1	0.885317	0.896483	0.932771	0.879409	0.877953	0.877483	0.756643	0.757713	0.757624
300	0	-126.033	-114.7477	-11.28523	1	0.0311971	0.570484	0.992461	1.03722	1.0226	1.0295	1.02964	1.03567	1.00704
301	1	-121.2575	-118.4364	-2.821097	1	0.99923	0.999579	0.999297	1.00017	1.00022	1.00159	0.976475	0.970081	0.965962
302	0	-140.0331	-113.784	-26.24908	1	0.0194477	0.65949	0.918144	1.31238	1.26165	1.12593	1.11669	1.12548	1.06773
303	1	-114.4961	-119.8741	5.377963	1	1.04926	1.04928	1.05307	1.04725	1.04523	1.05375	1.05365	1.05343	1.05411
304	0	-153.7988	-116.7563	-37.04258	1	0.0744014	0.877347	0.994254	1.49716	1.48781	1.2534	1.25462	1.27561	1.18134
305	1	-107.0302	-117.2374	10.2072	1	1.00142	1.00406	1.00395	0.994585	0.995022	0.996013	0.996209	0.995293	0.99026
306	0	-149.9887	-114.1557	-35.83305	1	0.0704803	1.03135	1.0532	1.45836	1.60808	1.35994	1.46045	1.44547	1.31297
307	1	-116.7875	-117.115	0.3274909	1	0.994814	0.932016	0.932592	0.928774	0.920095	0.921831	0.91345	0.917664	0.909584
308	0	-130.4193	-115.6715	-14.74772	1	0.0788497	0.817614	0.864082	1.17901	1.24351	1.33377	1.32318	1.29661	1.70777
309	1	-113.2431	-116.2435	3.000451	1	1.00073	1.0216	1.10848	1.09893	1.04565	1.05188	1.05399	1.02955	1.03852
310	0	-119.3543	-117.9805	-1.373851	1	0.262078	0.839954	0.953286	1.28358	1.24599	1.30159	0.922012	0.922266	0.445846
311	1	-142.4428	-115.3868	-27.05605	1	0.400065	0.400592	0.406314	0.406917	0.403064	0.396955	0.403337	0.296314	0.37857
312	0	-146.0465	-117.0715	-28.97508	1	0.127886	0.736263	0.672127	0.858498	0.850964	0.868435	0.479258	0.482808	0.201153
313	1	-123.4201	-114.6401	-8.779972	1	0.399301	0.396216	0.401696	0.389818	0.391323	0.365418	0.365663	0.335293	0.336222
314	0	-151.6602	-118.5687	-33.09155	1	0.303154	1.17453	1.1642	1.3128	0.791745	0.792235	0.790216	0.555902	0.382789
315	1	-139.6701	-115.7901	-23.87999	1	0.302132	0.283774	0.285946	0.288274	0.285107	0.284323	0.277615	0.274465	0.270854
316	0	-149.6416	-119.5777	-30.06392	1	0.627285	0.668849	1.0456	0.909674	0.87081	0.980558	1.04755	1.24975	1.15822
317	1	-134.8235	-115.7553	-19.06824	1	0.387962	0.392341	0.395661	0.406306	0.323989	0.323443	0.305644	0.310016	0.298619
318	0	-155.9678	-119.3601	-36.60764	1	0.482436	0.727381	1.19535	1.0749	1.14303	1.59064	1.63076	1.3744	2.07794
319	1	-153.1778	-114.9577	-38.2201	1	0.243004	0.250417	0.246398	0.250145	0.258027	0.256797	0.258409	0.266001	0.255787
320	0	-153.932	-116.6888	-37.24322	1	0.255569	0.295608	1.50976	0.724063	0.660737	0.677846	0.794411	0.767617	2.02789
321	1	-139.4214	-114.9994	-24.42206	1	0.391166	0.39127	0.394862	0.394765	0.392994	0.453154	0.446858	0.404197	0.41457
322	0	-145.1379	-113.124	-32.01388	1	0.239714	0.241367	1.26828	0.91768	0.889871	0.896097	0.943662	0.924482	0.917602
323	1	-135.2859	-116.2765	-19.00935	1	0.262475	0.263401	0.25879	0.259034	0.259094	0.259556	0.264042	0.262196	0.251342
324	0	-147.8181	-112.8101	-35.00804	1	0.120892	0.521227	0.497157	0.447396	0.291944	0.30863	0.326504	0.276765	0.278342
325	1	-163.1179	-113.8703	-49.24752	1	0.326218	0.324047	0.331987	0.331733	0.33229	0.332553	0.330353	0.309544	0.310025
326	0	-165.9787	-115.5198	-50.45898	1	0.421298	0.381787	0.375894	0.376209	0.372237	0.37384	0.369624	0.353915	0.386068
327	1	-176.0643	-116.9398	-59.12456	1	0.208949	0.175443	0.202355	0.251038	0.318839	0.376305	0.380381	0.525075	0.584984
328	0	-179.0649	-115.1142	-63.95071	1	0.330058	0.334706	0.32321	0.294148	0.331154	0.331434	0.309631	0.355713	0.426003
329	1	-158.3588	-114.1062	-44.2526	1	0.734714	0.731282	0.666532	0.30159	0.301716	0.309019	0.311134	0.275141	0.241554
330	0	-213.464	-117.9828	-95.48121	1	0.499772	0.496257	0.471033	0.582175	0.560176	0.434921	0.435901	0.431185	0.430625
331	1	-200.0959	-116.7867	-83.30914	1	0.419854	0.418441	0.44255	0.455242	0.288573	0.271853	0.275364	0.186987	0.157845
332	0	-188.2029	-114.3755	-73.82743	1	0.260309	0.274051	0.282793	0.268521	0.263613	0.26567	0.334624	0.341818	0.32899
333	1	-154.8931	-115.9059	-38.98722	1	0.425238	0.418844	0.425683	0.433716	0.43938	0.448492	0.45011	0.449033	0.433156
334	0	-179.706	-116.3873	-63.31875	1	0.14935	0.140344	0.141013	0.141508	0.141583	0.152568	0.151272	0.153685	0.154149
335	1	-178.4841	-115.3831	-63.10099	1	0.100899	0.107133	0.107618	0.115046	0.223979	0.20018	0.207533	0.185049	0.19279
336	0	-217.8269	-115.5971	-102.2298	1	0.255779	0.254622	0.250295	0.253282	0.249843	0.182886	0.183112	0.190144	0.189742
337	1	-155.49	-113.972	-41.518	1	0.105738	0.165696	0.163796	0.204404	0.205054	0.274266	0.273331	0.290623	0.265847
338	0	-207.6303	-114.6812	-92.94913	1	1.01648	1.01866	1.28359	0.414487	0.419879	0.440445	0.443054	0.241932	0.232582
339	1	-145.1663	-115.4964	-29.66989	1	0.357138	0.337891	0.907624	0.936718	0.978109	0.902051	0.95382	0.934909	0.912959
340	0	-207.4644	-115.4009	-92.06351	1	1.03841	1.0447	1.07272	1.08734	0.314529	0.316365	0.316354	0.311614	0.297259
341	1	-133.0474	-119.7403	-13.3071	1	0.763645	0.718656	1.13919	1.15248	1.20419	1.14833	1.28089	1.29373	1.1415
342	0	-190.8674	-119.8416	-71.02581	1	0.985653	0.992173	0.990592	0.425376	0.425165	0.425181	0.413638	0.424676	0.435589
343	1	-147.2958	-118.6687	-28.62708	1	0.583566	0.624605	0.764907	0.820482	0.849908	0.850896	0.702117	0.761402	0.482816
344	0	-180.9653	-114.9112	-66.05418	1	1.00786	0.993948	0.969852	0.369001	0.37094	0.36978	0.365053	0.364537	0.361122
345	1	-148.7361	-116.1599	-32.57623	1	0.0386578	0.150161	0.746873	0.741086	0.811385	0.887878	0.775534	1.22952	1.16246
346	0	-171.3654	-115.5079	-55.8575	1	0.994793	0.961266	0.852505	0.404116	0.402868	0.402821	0.394679	0.379232	0.359911
347	1	-145.2277	-115.3627	-29.86498	1	0.0291411	0.13269	1.43821	1.01965	0.943812	0.731514	0.740226	0.831849	1.09996
348	0	-174.0235	-114.4727	-59.55079	1	1.0416	1.04894	1.02358	0.306096	0.353704	0.319476	0.320671	0.326454	0.327339
349	1	-158.8387	-115.5476	-43.29111	1	0.0202777	0.271353	1.25862	1.26259	0.925677	0.962235	0.872959	0.966329	1.02559
350	0	-164.3174	-114.2313	-50.08614	1	0.322495	0.332425	0.32683	0.326702	0.317263	0.31451	0.323866	0.299007	0.300137
351	1	-143.4622	-112.5554	-30.90684	1	0.0388455	0.053136	1.48819	1.12781	1.13612	1.06778	0.977609	0.912902	1.00837
352	0	-156.2597	-114.3795	-41.88024	1	0.290529	0.295218	0.30949	0.305171	0.305179	0.299246	0.374969	0.357414	0.340024
353	1	-152.305	-112.5285	-39.77649	1	0.050955	0.0662376	1.62721	1.0028	1.00759	0.957633	0.967354	0.863029	0.947734
354	0	-136.5995	-117.9874	-18.61205	1	0.283765	0.276794	0.278509	0.282228	0.281048	0.282402	0.275831	0.275816	0.276048
355	1	-142.9881	-111.2394	-31.74876	1	0.0353957	0.0607068	0.895435	0.517963	0.529968	0.572043	0.56952	0.453507	0.362742
356	0	-152.311	-115.7939	-36.51719	1	0.202363	0.207171	0.205973	0.213983	0.237216	0.335173	0.349509	0.349975	0.360408
357	1	-158.3189	-114.11	-44.209	1	0.0817699	0.163353	0.935635	0.652455	0.632673	0.547648	0.544625	0.546925	0.358084
358	0	-159.7436	-114.5829	-45.16077	1	0.315263	0.320197	0.320718	0.294973	0.307946	0.307146	0.282982	0.28417	0.284882
359	1	-155.0466	-113.1232	-41.92339	1	0.0566135	0.134334	1.3986	0.898783	0.822572	0.89861	0.840089	0.840472	1.21358
360	0	-157.2209	-116.1175	-41.10342	1	0.333358	0.332981	0.342479	0.34225	0.340458	0.321268	0.296757	0.293677	0.291452
361	1	-176.9371	-112.7152	-64.22189	1	0.0336873	0.0701175	0.957313	0.823793	0.796168	0.870364	0.825553	0.847232	1.21718
362	0	-154.633	-117.9808	-36.65217	1	0.216797	0.217034	0.208558	0.230335	0.23073	0.22725	0.226348	0.231219	0.236422
363	1	-140.173	-113.9821	-26.19092	1	0.0390919	0.830706	1.22277	1.30906	1.08013	1.06176	0.998914	0.869376	0.789143
364	0	-198.3918	-116.3497	-82.04207	1	0.315939	0.299375	0.288673	0.272499	0.262175	0.345516	0.323347	0.230947	0.218721
365	1	-141.7333	-112.4103	-29.32297	1	0.026974	0.995193	1.24656	1.23442	1.51345	1.63831	1.62565	1.53363	1.44792
366	0	-161.221	-116.0186	-45.2024	1	0.181473	0.188224	0.187216	0.218968	0.221694	0.253547	0.249869	0.245604	0.246182
367	1	-179.85	-114.8921	-64.9579	1	0.00190735	0.653013	1.11074	1.11201	1.33317	1.39644	1.40227	1.34058	1.25051
368	0	-167.2931	-118.4915	-48.8016	1	0.360066	0.36106	0.380041	0.414164	0.342219	0.250505	0.240035	0.246705	0.260453
369	1	-159.6481	-114.1101	-45.53798	1	0.00362972	0.00550639	1.71803	2.33655	2.30662	2.29129	2.37115	1.95758	1.61082
370	0	-179.0645	-113.1901	-65.8744	1	0.0998388	0.172589	0.458655	0.290761	0.237465	0.251191	0.327683	0.311817	0.361182
371	1	-160.526	-112.8445	-47.68145	1	0.00305454	0.768321	1.12985	1.11252	1.53278	1.55626	1.50934	1.1361	0.980779
372	0	-179.6616	-112.3737	-67.28786	1	0.128887	0.522046	0.47259	0.238169	0.218105	0.225369	0.275397	0.307357	0.235268
373	1	-116.461	-114.5414	-1.919641	1	0.026145	0.0518057	1.6644	1.58003	1.51927	1.39638	1.50459	1.42859	1.34434
374	0	-171.4036	-115.7359	-55.66771	1	0.122348	0.200676	0.453276	0.451385	0.46133	0.436591	0.539386	0.490812	0.503483
375	1	-143.6853	-110.8884	-32.79693	1	0.0297659	0.0644201	1.9335	1.24199	1.17086	1.06682	1.65507	0.710703	0.730186
376	0	-178.0604	-113.4736	-64.58683	1	0.0854347	0.128349	0.384655	0.353871	0.358055	0.355451	0.370076	0.282102	0.233102
377	1	-135.7492	-111.675	-24.07417	1	0.0404619	0.0449258	1.70103	1.13218	0.771379	0.908036	1.66712	0.952599	1.0639
378	0	-162.0825	-115.2818	-46.80071	1	0.126311	0.147028	0.606415	0.604582	0.429008	0.625377	0.436905	0.467481	0.34181
379	1	-152.3744	-112.0645	-40.30985	1	0.0524487	0.0602453	1.97627	1.04121	0.79446	0.70983	1.34139	1.06702	1.0401
380	0	-165.2314	-111.5647	-53.66677	1	0.0538856	0.495303	0.828412	0.781716	0.827264	0.432703	1.63809	0.506768	0.552815
381	1	-146.8093	-114.0247	-32.78451	1	0.0327402	0.0387255	1.50428	0.792435	0.664919	0.608911	1.46265	1.31707	1.19322
382	0	-170.0717	-117.907	-52.16469	1	0.19322	0.188654	0.572553	0.629427	0.482464	0.476753	0.441717	0.576127	0.812672
383	1	-155.6009	-111.8643	-43.73653	1	0.0233484	0.0234374	2.14106	1.51373	1.45345	1.378	1.9768	1.7625	1.68265
384	0	-170.5867	-110.0275	-60.55919	1	0.0338021	0.0344504	1.18984	0.812945	0.818465	0.77875	0.771554	0.263477	0.266197
385	1	-154.9585	-112.4453	-42.51327	1	0.00594261	0.00602063	1.95427	1.03694	1.03953	0.920333	1.37419	1.34322	1.26865
