Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction_rate	fossilization_rate	speciation_rate
5867	1	-100.0096	-104.8229	4.813338	0.008146499	0.0009555525	0.1039826
5868	0	-100.2837	-105.0379	4.754204	0.01620884	0.0002580656	0.1079796
5869	1	-104.4971	-108.6007	4.103597	0.05757506	0.003325547	0.1482006
5870	0	-101.364	-106.3751	5.011145	0.008255075	0.006385482	0.08370394
5871	1	-100.8161	-105.8696	5.053472	0.002459321	0.005711032	0.08010019
5872	0	-103.4235	-108.1679	4.74444	0.04233049	0.004737754	0.09483284
5873	1	-100.4188	-105.2402	4.821397	0.008746704	0.002427847	0.1030257
5874	0	-105.1397	-109.1966	4.05691	0.04410017	0.002574107	0.1653754
5875	1	-100.7817	-105.9971	5.215421	0.001847646	0.002270929	0.06327397
5876	0	-102.8967	-108.0042	5.107535	0.01048572	0.009571912	0.07281677
5877	1	-102.3077	-106.9872	4.679485	0.02754445	0.005033037	0.1104894
5878	0	-100.4912	-105.3613	4.870097	0.005179448	0.003730483	0.09856932
5879	1	-101.3604	-105.9521	4.591664	0.01093213	0.00135369	0.125851
5880	0	-101.7941	-106.4596	4.665526	0.0169914	0.004231804	0.1164742
5881	1	-99.78425	-104.588	4.803724	0.002484212	0.0006854665	0.1055499
5882	0	-100.2089	-105.315	5.1061	0.002416737	0.002888958	0.07491682
5883	1	-103.5528	-108.1014	4.548587	0.007044951	0.008089721	0.1303524
5884	0	-100.1364	-105.0746	4.93821	0.0003457801	0.003837281	0.09200767
5885	1	-101.5288	-106.2161	4.687309	0.0223033	0.003128908	0.1123311
5886	0	-100.9108	-105.7034	4.792608	0.02903349	0.0002630788	0.09863148
5887	1	-101.7728	-106.737	4.964185	0.01708019	0.005598646	0.08633178
5888	0	-100.8053	-105.9047	5.099446	0.009816015	0.002694924	0.07468302
5889	1	-101.8599	-107.0075	5.147535	0.01231813	0.004140281	0.06892474
5890	0	-100.3277	-105.3082	4.980501	0.01423169	0.001257614	0.08586254
5891	1	-101.414	-106.3366	4.922677	0.01811299	0.004348322	0.09028481
5892	0	-100.224	-104.9985	4.774566	0.008763612	0.001131025	0.1077589
5893	1	-100.3987	-105.3445	4.945807	0.01544929	0.001408442	0.08900259
5894	0	-100.0437	-105.0971	5.053436	0.008430343	0.001211807	0.07975867
5895	1	-101.2539	-105.9732	4.719314	0.001002248	0.004524688	0.1138802
5896	0	-101.8345	-106.6204	4.785821	0.007742322	0.007210107	0.1062917
5897	1	-100.8933	-105.7928	4.899536	0.02667245	0.000139415	0.08913647
5898	0	-99.96124	-104.7088	4.747521	0.001777171	0.0003525319	0.1112228
5899	1	-102.1626	-107.0513	4.888622	0.02189058	0.006051131	0.09206878
5900	0	-102.5662	-107.5233	4.957144	0.02704267	0.004837103	0.0828849
5901	1	-99.67531	-104.5439	4.868571	0.0006669922	0.001453045	0.09910332
5902	0	-102.444	-106.8817	4.437677	0.02467005	0.001639011	0.136923
5903	1	-101.3601	-106.1528	4.792759	0.005066348	0.005934402	0.1061058
5904	0	-100.0012	-104.7909	4.789717	0.01078124	0.0003155313	0.1058609
5905	1	-104.2771	-108.3536	4.076515	0.07618598	0.0009398256	0.1330267
5906	0	-100.7457	-105.4036	4.657894	0.008574396	0.0008152545	0.1195653
5907	1	-100.2227	-105.0167	4.793977	0.01136363	0.001075464	0.1052961
5908	0	-101.0938	-105.7495	4.655714	0.006607623	0.002080837	0.1200514
5909	1	-100.7073	-105.6926	4.985275	0.00290297	0.005505076	0.08703164
5910	0	-107.3091	-111.6211	4.311975	0.05264985	0.01515398	0.1283592
5911	1	-100.6239	-105.4421	4.818201	0.008700418	0.003131746	0.1033144
5912	0	-101.069	-105.7165	4.647526	0.02973412	0.0003158526	0.1127921
5913	1	-100.5166	-105.2218	4.705214	0.002889994	0.001356761	0.1154171
5914	0	-102.7135	-107.5774	4.863893	0.04169762	0.0004706015	0.08347889
5915	1	-100.939	-105.611	4.67201	0.01101362	0.001699085	0.1176305
5916	0	-100.2081	-105.1768	4.96868	0.008572787	0.002388043	0.08829955
5917	1	-103.7832	-107.8222	4.039002	0.06187699	0.0002671263	0.1512128
5918	0	-99.7049	-104.8123	5.107404	0.001977214	0.001171503	0.07487372
5919	1	-100.9787	-106.007	5.02833	0.01918783	0.001213209	0.07935143
5920	0	-103.5787	-108.5722	4.993494	0.01233894	0.01308626	0.08334029
5921	1	-100.7639	-105.546	4.782071	0.02029476	0.00156668	0.103719
5922	0	-99.83689	-104.7115	4.874582	0.002146227	0.001886834	0.09844612
5923	1	-100.7956	-105.8288	5.033236	0.006078555	0.004799393	0.0819513
5924	0	-101.5056	-106.079	4.57345	0.01658977	0.001420299	0.1261514
5925	1	-102.8196	-107.7702	4.950608	0.0150446	0.009951968	0.08766718
5926	0	-100.5773	-105.2872	4.709905	0.001223911	0.001796675	0.1149985
5927	1	-103.1198	-107.3394	4.21955	0.05121413	0.0007135718	0.1416195
5928	0	-102.3609	-106.9305	4.569598	0.02325633	0.004193118	0.1237709
5929	1	-103.0553	-107.502	4.446713	0.02209738	0.00381473	0.1370475
5930	0	-101.583	-106.7925	5.20947	0.009567835	0.002080691	0.06297069
5931	1	-102.6179	-107.5139	4.895977	0.03022095	0.004739277	0.08738741
5932	0	-102.5492	-107.1117	4.562553	0.03185792	0.004219509	0.1200012
5933	1	-100.0373	-104.9061	4.868762	0.0122225	0.0008869664	0.09761882
5934	0	-99.58962	-104.434	4.844416	0.001177211	0.0007537373	0.1015249
5935	1	-99.71956	-104.7603	5.040787	0.003806973	0.001485452	0.08162167
5936	0	-107.0713	-112.1878	5.116571	0.004247277	0.02558566	0.06704542
5937	1	-100.1294	-104.9884	4.858939	0.001256564	0.002905285	0.09999189
5938	0	-102.7135	-107.5795	4.866018	0.02564502	0.006957823	0.0925244
5939	1	-100.7323	-105.8048	5.072546	0.01414191	0.001398657	0.07647275
5940	0	-100.9874	-105.9976	5.010226	0.0154515	0.002877273	0.08241784
5941	1	-99.99066	-105.1049	5.114276	0.005199005	0.001071465	0.07391754
5942	0	-104.3404	-109.3678	5.027398	0.01017693	0.01605257	0.07950425
5943	1	-100.5932	-105.5224	4.929259	0.01445521	0.002417209	0.09092031
5944	0	-100.7792	-105.4156	4.636396	0.002497347	0.0005746295	0.1224402
5945	1	-100.4292	-105.2736	4.844379	0.01912147	0.0008427382	0.09794976
5946	0	-102.4941	-107.0557	4.561676	0.03867451	0.003221112	0.1158346
5947	1	-100.1676	-104.9071	4.73947	0.007898287	0.0004467094	0.111438
5948	0	-100.7527	-105.9373	5.184589	0.001820368	0.003241792	0.06659207
5949	1	-102.5548	-107.1782	4.623344	0.02835727	0.005265105	0.1156978
5950	0	-103.2556	-108.2537	4.998058	0.01744795	0.01020078	0.08203554
5951	1	-100.788	-105.6204	4.832406	0.01291958	0.003200246	0.1009877
5952	0	-104.2593	-108.2289	3.969648	0.07776948	0.0003615195	0.1426672
5953	1	-100.3922	-105.1475	4.755337	0.009769311	0.001338788	0.1094978
5954	0	-102.2467	-107.1672	4.92051	0.02838777	0.00383414	0.08598673
5955	1	-103.2321	-108.0879	4.855886	0.04162408	0.002421875	0.08428774
5956	0	-101.3049	-105.9234	4.618512	0.03436079	0.0002709343	0.1130073
5957	1	-101.6562	-106.3842	4.728015	0.03916497	0.0002282603	0.09891342
5958	0	-100.8875	-105.706	4.81849	0.008573729	0.004097617	0.1032374
5959	1	-105.1834	-109.7173	4.533933	0.02092101	0.01351434	0.126761
5960	0	-100.8794	-106.0834	5.204003	0.0006220843	0.00349703	0.06448783
5961	1	-102.9972	-107.5016	4.504387	0.04725868	0.003141077	0.115344
5962	0	-105.3606	-110.3068	4.946195	0.019596	0.01722646	0.0846058
5963	1	-99.44124	-104.3464	4.905203	0.005096546	0.0002321581	0.09520386
5964	0	-106.4432	-110.8632	4.419995	0.07944541	0.001729932	0.09502547
5965	1	-103.6386	-108.1935	4.554891	0.006339438	0.008614321	0.1297074
5966	0	-104.0719	-108.6477	4.575829	0.01070937	0.01077424	0.1263597
5967	1	-101.0307	-105.7548	4.724105	0.02708068	0.00104129	0.1064918
5968	0	-100.8437	-105.7353	4.891501	0.001811011	0.005794394	0.09646716
5969	1	-100.8185	-105.8689	5.050457	0.006759519	0.004517795	0.08012874
5970	0	-99.77881	-104.7524	4.973621	0.006946421	0.001226686	0.08809674
5971	1	-103.2531	-108.0672	4.814133	0.03450537	0.006288117	0.09292274
5972	0	-100.7337	-105.485	4.751332	0.005676801	0.002883395	0.1104656
5973	1	-101.4894	-106.4549	4.965556	0.02797325	0.000621174	0.08177699
5974	0	-100.688	-105.7476	5.059664	0.01185273	0.002306156	0.07837304
5975	1	-101.7019	-106.4261	4.724134	0.02363263	0.003884552	0.1079953
5976	0	-101.5965	-106.4742	4.877659	0.01189721	0.006507037	0.09639131
5977	1	-101.3933	-106.5186	5.125226	0.003979598	0.006283377	0.07248471
5978	0	-101.5042	-106.0289	4.524778	0.01257833	9.562554e-05	0.1323842
5979	1	-103.1778	-107.8274	4.649586	0.02563671	0.007998613	0.114066
5980	0	-102.9358	-107.378	4.442163	0.02966569	0.003617413	0.1337022
5981	1	-104.7032	-108.9874	4.28416	0.04447315	0.006739354	0.1398574
5982	0	-104.762	-109.0565	4.294448	0.01558203	0.003979904	0.1559315
5983	1	-99.51424	-104.5963	5.082089	0.001036368	0.001096594	0.07753056
5984	0	-99.91596	-105.029	5.113054	0.00513695	0.0008456996	0.0740566
5985	1	-101.0012	-105.9422	4.941013	0.008471906	0.005271139	0.09087852
5986	0	-100.3943	-105.2134	4.819056	0.02132493	0.0002344422	0.09963271
5987	1	-101.0596	-105.6884	4.6288	0.0152113	0.001077717	0.1209378
5988	0	-103.5159	-108.5557	5.039818	0.03650816	0.0002095507	0.06885673
5989	1	-100.0009	-104.9576	4.956691	0.003530427	0.002777888	0.09009782
5990	0	-105.2933	-110.4999	5.20657	0.008665076	0.01509705	0.06100882
5991	1	-101.1544	-105.9374	4.783023	0.0289515	0.001130975	0.09962184
5992	0	-102.1818	-107.1927	5.010949	0.01319392	0.007774603	0.08246007
5993	1	-101.0738	-105.8317	4.75792	0.02311706	0.00202575	0.1049488
5994	0	-99.99002	-104.8209	4.830856	0.006511575	0.001309987	0.1024604
5995	1	-102.3213	-107.4417	5.120342	0.007167124	0.008534438	0.07227686
5996	0	-100.631	-105.5689	4.937924	0.007822202	0.004090666	0.09140516
5997	1	-99.85017	-104.922	5.071824	0.004225396	0.001536062	0.0784043
5998	0	-99.73347	-104.604	4.870491	0.008128534	0.0005281716	0.09827546
5999	1	-102.1895	-107.3518	5.162376	0.002807222	0.008617144	0.0682543
6000	0	-102.9101	-107.884	4.973939	0.001464794	0.01386669	0.08662194
6001	1	-102.2931	-106.7426	4.449445	0.01925621	0.001077008	0.1380853
6002	0	-100.7227	-105.7026	4.979847	0.01282952	0.003052639	0.08622733
6003	1	-100.8112	-105.6851	4.873904	0.02319965	0.001124858	0.09333537
6004	0	-103.2453	-107.9749	4.729672	0.006083578	0.01165919	0.1113214
6005	1	-101.0281	-106.1763	5.148257	0.006080966	0.003705663	0.07009696
6006	0	-104.6002	-108.8509	4.250652	0.02130516	0.002684129	0.1586102
6007	1	-100.2731	-105.3767	5.103542	0.0064157	0.001891826	0.0748659
6008	0	-100.3391	-105.1905	4.851424	0.001748022	0.00350281	0.1006904
6009	1	-104.8023	-108.982	4.179654	0.03592074	0.003650701	0.1578814
6010	0	-101.2974	-106.182	4.884519	0.00120528	0.007503364	0.09695765
6011	1	-99.7299	-104.856	5.126083	0.0006805046	0.00133304	0.07295154
6012	0	-99.7543	-104.7113	4.956987	0.0114222	0.000117842	0.08896663
6013	1	-101.7978	-106.4848	4.686991	0.01479365	0.004771768	0.1149443
6014	0	-99.72127	-104.7298	5.008521	0.004485952	0.001506047	0.08484518
6015	1	-100.461	-105.4807	5.019732	0.01685418	0.000417896	0.08107994
6016	0	-102.0519	-107.0339	4.981939	0.01334366	0.007555692	0.08540006
6017	1	-102.9534	-107.3787	4.425235	0.04424855	0.003003074	0.1257259
6018	0	-100.2545	-104.9467	4.692129	0.003428071	7.438164e-05	0.1167244
6019	1	-101.9499	-106.5704	4.620532	0.01835496	0.003902159	0.120592
6020	0	-101.8108	-106.7644	4.953648	0.01834804	0.005432022	0.08697488
6021	1	-103.9565	-108.963	5.006506	0.002217937	0.01736335	0.08220865
6022	0	-99.8207	-104.867	5.046262	0.0007348686	0.002612246	0.08115778
6023	1	-104.016	-108.2592	4.243241	0.02989245	0.001984679	0.1549205
6024	0	-99.85726	-104.8007	4.943419	0.004387154	0.00204532	0.09139871
6025	1	-102.5671	-107.7517	5.184691	0.00698145	0.007635519	0.06557072
6026	0	-99.23469	-104.3132	5.078514	0.0009222295	0.0001463875	0.07791399
6027	1	-100.9838	-105.8971	4.913307	0.02268395	0.001594896	0.08959197
6028	0	-100.0611	-104.947	4.88589	0.008120616	0.00180135	0.09670662
6029	1	-100.9392	-106.0138	5.074611	0.01341387	0.002359045	0.07642538
6030	0	-100.9271	-105.6288	4.701729	0.0004770117	0.002931941	0.1157831
6031	1	-100.7895	-105.6743	4.884802	0.02267556	0.001135017	0.09247142
6032	0	-101.8433	-107.109	5.265673	0.008947495	0.0003372045	0.0567687
6033	1	-102.8203	-107.7488	4.928507	0.007151899	0.0120915	0.09116139
6034	0	-101.6463	-106.167	4.520773	0.03235079	0.0006479912	0.1241472
6035	1	-102.0406	-107.1251	5.084486	0.009140456	0.007574489	0.07585216
6036	0	-101.478	-106.285	4.807028	0.005966532	0.006455773	0.1045134
6037	1	-100.0498	-105.1349	5.085098	0.001216198	0.002961342	0.07713742
6038	0	-104.4883	-108.7353	4.247049	0.02975549	0.003673179	0.1544805
6039	1	-100.492	-105.3225	4.830559	0.01941958	0.0009757798	0.09921869
6040	0	-101.33	-106.0575	4.727462	0.01873314	0.003299998	0.109696
6041	1	-100.4397	-105.4561	5.016467	0.01183887	0.002018146	0.08281039
6042	0	-102.1671	-106.6467	4.479585	0.03872525	0.001464	0.1242311
6043	1	-100.0545	-105.1012	5.046753	0.007889021	0.001493798	0.08052551
6044	0	-100.7912	-105.522	4.730751	0.008122114	0.002498129	0.1122188
6045	1	-100.1075	-104.9483	4.840885	0.006915527	0.001786304	0.1013885
6046	0	-100.3573	-105.4038	5.046468	0.004552197	0.003538971	0.08087242
6047	1	-101.1613	-106.2373	5.07598	0.002863212	0.006605835	0.07765064
6048	0	-100.1334	-104.957	4.823604	0.001998128	0.002324973	0.1035324
6049	1	-100.6081	-105.6083	5.000172	0.009860754	0.003330592	0.08482506
6050	0	-103.7109	-108.0756	4.364674	0.0604521	0.002480924	0.1183995
6051	1	-103.4404	-108.2863	4.845907	0.0429066	0.002677187	0.08435373
6052	0	-102.1678	-107.2144	5.046608	0.01744852	0.005653802	0.07779132
6053	1	-101.3272	-105.9266	4.599381	0.01990733	0.001291838	0.1223013
6054	0	-104.5629	-109.6699	5.10702	0.02338106	0.009210192	0.06845488
6055	1	-102.6671	-107.5776	4.910456	0.0223924	0.007479155	0.08946901
6056	0	-101.4803	-106.085	4.604752	0.0304826	0.001230237	0.1166787
6057	1	-100.4221	-105.3293	4.907186	0.001634466	0.004420016	0.09504337
6058	0	-101.3134	-105.9412	4.627793	0.01457205	0.001964335	0.1212026
6059	1	-99.44805	-104.5698	5.121726	0.001616872	9.631097e-05	0.07340472
6060	0	-104.4172	-109.1675	4.750305	0.01855589	0.01441459	0.1055164
6061	1	-100.9812	-105.8263	4.845123	0.006932368	0.004971852	0.1007474
6062	0	-102.5093	-107.3507	4.841426	0.01219962	0.009507423	0.09946616
6063	1	-101.8677	-106.5325	4.664772	0.0321823	0.002716134	0.1095937
6064	0	-99.64197	-104.658	5.015983	0.008593761	0.0001152428	0.08356812
6065	1	-100.5209	-105.4092	4.888296	0.01830596	0.001324929	0.0938386
6066	0	-99.72623	-104.6357	4.909456	0.007844019	0.0007739161	0.09441801
6067	1	-101.1884	-106.2378	5.049398	0.01531414	0.003014806	0.07844091
6068	0	-101.5185	-106.351	4.832556	0.001471946	0.007627004	0.1021288
6069	1	-102.2653	-106.666	4.40074	0.04371599	0.0005774796	0.1287402
6070	0	-100.5112	-105.4331	4.921885	0.02189094	0.0001336763	0.08909303
6071	1	-99.86615	-104.9876	5.121442	0.0004587549	0.00198074	0.07341866
6072	0	-101.47	-106.1524	4.682345	0.02278978	0.002818644	0.1126393
6073	1	-101.1964	-106.2251	5.028654	0.01481603	0.00356486	0.0806833
6074	0	-102.0611	-106.6065	4.54541	0.009799002	0.002570652	0.1308116
6075	1	-100.531	-105.3596	4.828615	0.01382842	0.00211704	0.1011855
6076	0	-101.0467	-105.8353	4.788542	0.01028479	0.004074635	0.105917
6077	1	-100.4143	-105.4468	5.032569	0.008730209	0.002684547	0.08178225
6078	0	-100.4996	-105.5603	5.060676	0.001805594	0.00468429	0.07949918
6079	1	-102.0638	-106.7917	4.727912	0.04346775	6.929119e-05	0.09588699
6080	0	-101.0245	-105.722	4.697537	0.01675446	0.002060273	0.1134581
6081	1	-103.3885	-107.897	4.508498	0.01602285	0.006414258	0.1326466
6082	0	-101.0184	-105.9802	4.961758	0.01897485	0.002411095	0.08616595
6083	1	-100.3529	-105.2313	4.878423	0.01295452	0.001897581	0.09644266
6084	0	-101.4467	-105.9852	4.538496	0.03393082	0.0001141142	0.1213781
6085	1	-101.2419	-105.9952	4.753327	0.03153401	0.0008571327	0.1011659
6086	0	-99.45321	-104.38	4.926756	0.001094911	0.001126484	0.09328038
6087	1	-100.7536	-105.3998	4.64618	0.008566687	0.0005733782	0.1207613
6088	0	-99.38555	-104.3968	5.011222	0.004689633	0.0002316326	0.08457494
6089	1	-100.1428	-104.9907	4.847879	0.0131092	0.0009942276	0.0994843
6090	0	-99.62542	-104.5134	4.888001	0.007816459	0.0003118554	0.09657514
6091	1	-101.5627	-106.1978	4.63508	0.01040734	0.003138321	0.1214423
6092	0	-101.4974	-106.1513	4.653887	0.03580797	0.0007825907	0.1085367
6093	1	-100.6536	-105.6218	4.96817	0.01215206	0.003065602	0.08757405
6094	0	-99.8803	-104.9911	5.110782	0.001446418	0.001914736	0.07451652
6095	1	-99.16468	-104.171	5.006291	0.0009872851	0.000313558	0.08528691
6096	0	-101.0548	-105.732	4.677176	0.01520186	0.001961967	0.116006
6097	1	-99.28537	-104.208	4.922625	0.000354439	0.000616276	0.09371413
6098	0	-100.2689	-105.2814	5.012454	0.008781067	0.002331226	0.08383875
6099	1	-102.0705	-106.9189	4.848387	0.01939478	0.006474408	0.09703598
6100	0	-101.7272	-106.6504	4.923142	0.01112477	0.007233388	0.09191052
6101	1	-103.3089	-108.5338	5.224876	0.01656514	0.003519383	0.05912862
6102	0	-100.8497	-105.6353	4.785669	0.0207718	0.001798866	0.1031631
6103	1	-101.7351	-106.6666	4.931552	0.02864876	0.001819735	0.08484459
6104	0	-103.4632	-107.7933	4.330182	0.04559561	0.003448794	0.1344915
6105	1	-103.349	-108.1147	4.765638	0.03237068	0.007647991	0.09887378
6106	0	-100.1921	-105.0282	4.836151	0.002372111	0.002671455	0.1022435
6107	1	-102.8848	-107.2917	4.406885	0.02401623	0.002287542	0.1404584
6108	0	-101.3482	-106.484	5.135829	0.006567169	0.004977847	0.07123344
6109	1	-101.6683	-106.5211	4.852843	0.02120041	0.004653345	0.09608785
6110	0	-100.223	-105.0662	4.843228	0.003225426	0.002759662	0.1014831
6111	1	-102.9567	-107.7702	4.813544	0.0217716	0.008960161	0.09920081
6112	0	-100.8436	-105.4553	4.611676	0.008825858	4.575344e-05	0.1242408
6113	1	-99.92848	-104.8051	4.876637	0.006609989	0.001522691	0.09786294
6114	0	-103.5425	-108.4095	4.867001	0.04207233	0.002925863	0.08280633
6115	1	-100.6978	-105.6195	4.921651	0.02371776	0.0002040015	0.08831869
6116	0	-99.98048	-104.9261	4.945633	0.006489284	0.002057172	0.0909469
6117	1	-105.0962	-110.4551	5.358987	0.002418809	0.007636645	0.04542858
6118	0	-100.6069	-105.6749	5.06803	0.0003199015	0.00541388	0.07870033
6119	1	-103.2844	-107.5456	4.26118	0.04874418	0.001840174	0.1392739
6120	0	-103.4128	-108.5014	5.088628	0.007115927	0.01297173	0.07461997
6121	1	-99.40652	-104.4203	5.013823	0.0009625535	0.001186703	0.08451074
6122	0	-102.8902	-107.6921	4.801922	0.01607348	0.009858697	0.102276
6123	1	-102.204	-107.1981	4.994072	0.007504103	0.009686501	0.08502065
6124	0	-100.89	-105.9695	5.07951	0.009311291	0.003552218	0.07679791
6125	1	-102.5113	-107.3173	4.80602	0.04018848	0.001730612	0.09036587
6126	0	-103.0191	-107.2381	4.219006	0.05358991	0.000391996	0.1396129
6127	1	-103.6253	-108.3477	4.722465	0.02389608	0.01045988	0.1071038
6128	0	-101.467	-106.1619	4.694894	0.0223916	0.002987926	0.1115387
6129	1	-102.0315	-107.0206	4.989108	0.00640637	0.009391103	0.0857337
6130	0	-102.6767	-107.919	5.242314	0.01319994	0.002325372	0.05833359
6131	1	-102.3394	-107.2559	4.916421	0.01829191	0.007539754	0.09047034
6132	0	-101.5598	-106.469	4.909235	0.01715681	0.005170828	0.09188495
6133	1	-100.8944	-105.5164	4.622023	0.02054106	0.0001846397	0.1197616
6134	0	-102.8802	-107.3343	4.45408	0.02206102	0.003401974	0.1363217
6135	1	-101.4898	-106.166	4.676217	0.02238603	0.00286009	0.1134292
6136	0	-100.4406	-105.4174	4.976776	0.00563738	0.003905811	0.08780551
6137	1	-105.0175	-110.063	5.045585	0.03004289	0.009140963	0.07147533
6138	0	-100.3842	-105.1701	4.785815	0.01224616	0.001441404	0.1058985
6139	1	-103.2929	-108.0274	4.734431	0.02774275	0.008626454	0.104388
6140	0	-102.4366	-106.8745	4.437924	0.02210647	0.001453859	0.1380981
6141	1	-102.4441	-106.8671	4.422969	0.03648637	0.001689469	0.1315784
6142	0	-106.092	-111.3458	5.253777	0.01654818	0.01085628	0.0545505
6143	1	-103.2026	-108.1195	4.916847	0.03233551	0.005459195	0.08398191
6144	0	-106.0755	-110.3783	4.302749	0.02646043	0.01054731	0.1492281
6145	1	-111.9736	-115.4229	3.449283	0.1293532	0.01031642	0.1426151
6146	0	-100.3197	-105.4913	5.171589	0.003091086	0.001608495	0.06801353
6147	1	-100.9091	-105.775	4.865869	0.006348624	0.005006838	0.09874647
6148	0	-102.1789	-106.5714	4.392471	0.03413077	0.0002303916	0.1363313
6149	1	-101.6662	-106.2573	4.591089	0.0373969	0.0008560268	0.1138195
6150	0	-101.2667	-106.1685	4.901796	0.0003035003	0.00772536	0.09520858
6151	1	-103.8588	-108.0098	4.150997	0.04989993	0.001753631	0.1500763
6152	0	-100.979	-105.6746	4.695632	0.02986504	0.0002713954	0.1078861
6153	1	-100.0411	-105.1509	5.109732	0.0003114678	0.002853837	0.07460014
6154	0	-101.7892	-106.4508	4.661571	0.01577749	0.004229939	0.1172668
6155	1	-104.107	-108.5829	4.475941	0.04231385	0.0074111	0.1215151
6156	0	-100.2965	-105.0684	4.771963	0.009100039	0.001315292	0.1079556
6157	1	-101.7763	-106.6838	4.907476	0.02579325	0.003357636	0.08865831
6158	0	-103.4399	-107.6089	4.168997	0.06103542	0.0008403947	0.1381111
6159	1	-99.963	-105.0464	5.083423	0.005482329	0.001411706	0.07708559
6160	0	-99.79025	-104.7406	4.950346	0.005675499	0.001552908	0.09059082
6161	1	-99.64744	-104.5442	4.896776	0.004451496	0.001028847	0.09609887
6162	0	-102.9808	-107.5158	4.534949	0.04661899	0.003246124	0.112751
6163	1	-101.5771	-106.3323	4.75525	0.03107692	0.00208818	0.1011981
6164	0	-99.76624	-104.8182	5.051985	0.001112837	0.002277404	0.08058211
6165	1	-102.1001	-106.9233	4.823186	0.0286481	0.004249444	0.09559777
6166	0	-102.7773	-107.7014	4.924107	0.009113563	0.01145721	0.09143282
6167	1	-99.98	-105.0366	5.056638	0.004937044	0.001972954	0.07988206
6168	0	-100.7269	-105.5452	4.818206	0.003764044	0.004177987	0.1038503
6169	1	-101.6606	-106.4704	4.809784	0.027418	0.003158576	0.09765933
6170	0	-101.5572	-106.6765	5.119309	0.002058095	0.007612452	0.0730352
6171	1	-101.2911	-106.5002	5.209063	0.0001760724	0.004955951	0.06379963
6172	0	-100.5659	-105.547	4.981102	0.006721642	0.004086834	0.08721985
6173	1	-101.6001	-106.654	5.053899	0.001762776	0.008725681	0.07964277
6174	0	-101.989	-106.9384	4.949391	0.005178388	0.009593526	0.08984409
6175	1	-100.8522	-105.6417	4.789488	0.01382638	0.002919151	0.1050605
6176	0	-101.4261	-106.7283	5.302234	0.001479466	0.0001654742	0.05336051
6177	1	-101.9593	-107.0322	5.072919	0.01405457	0.005717121	0.07614105
6178	0	-101.0911	-105.8276	4.736522	0.03290203	5.635996e-05	0.1020553
6179	1	-100.9757	-105.6717	4.695949	0.02800867	0.0005657065	0.1088464
6180	0	-101.7591	-106.7982	5.039106	0.02111607	0.002901552	0.0774011
6181	1	-100.8816	-105.9343	5.052627	0.01313734	0.002662781	0.07875384
6182	0	-102.0611	-106.941	4.879895	0.01090588	0.008376045	0.09611403
6183	1	-100.8002	-105.5995	4.79927	0.001354569	0.004453047	0.1058458
6184	0	-100.1273	-105.2331	5.105754	0.004403217	0.001981101	0.07485795
6185	1	-100.5008	-105.4989	4.99813	0.01007433	0.002904759	0.0850161
6186	0	-100.9594	-105.6596	4.700219	0.0045962	0.002740192	0.1157358
6187	1	-100.8288	-105.8757	5.046863	0.01544524	0.001753214	0.07872311
6188	0	-100.8221	-105.6579	4.835841	0.02280122	0.001383305	0.09731415
6189	1	-101.3955	-106.3478	4.952248	0.001402434	0.008301542	0.09003694
6190	0	-99.90161	-104.7959	4.894288	0.007763666	0.00134366	0.0959371
6191	1	-100.7023	-105.7525	5.050192	0.008305744	0.003640611	0.07999179
6192	0	-101.3428	-106.2947	4.951855	0.02153297	0.002806207	0.0861401
6193	1	-100.1437	-104.992	4.848313	0.01088333	0.001373037	0.09995835
6194	0	-101.4982	-106.2618	4.763598	0.003732091	0.006098886	0.1091276
6195	1	-102.2306	-106.6325	4.401971	0.02632076	0.0001355737	0.1398796
6196	0	-101.1181	-105.8443	4.726256	0.02391681	0.001860032	0.1077707
6197	1	-102.5018	-107.5622	5.060388	0.01118489	0.008880591	0.07769998
6198	0	-99.60185	-104.6111	5.009208	0.002481004	0.001554037	0.08491542
6199	1	-99.47254	-104.5256	5.053022	0.003571898	0.0005509174	0.08040812
6200	0	-100.7445	-105.8598	5.115379	0.006010299	0.003485508	0.0735922
6201	1	-103.0968	-107.5856	4.488824	0.00988978	0.004545517	0.1365459
6202	0	-102.206	-106.8841	4.678068	0.01205107	0.006275752	0.1164095
6203	1	-101.4013	-106.3289	4.927669	0.01243051	0.00576308	0.09134263
6204	0	-102.4189	-107.3485	4.929612	0.01702192	0.008107575	0.08949239
6205	1	-101.1343	-106.0196	4.885359	0.01614513	0.003972486	0.09471661
6206	0	-100.0222	-104.8885	4.866242	0.01553773	0.0001943231	0.09697539
6207	1	-101.3834	-106.1697	4.78631	0.01097645	0.005158457	0.1058949
6208	0	-101.7138	-106.3725	4.6587	0.01004219	0.004228481	0.1190338
6209	1	-104.3027	-109.612	5.309294	0.0148875	0.001828235	0.04978897
6210	0	-101.5968	-106.6286	5.031789	0.01472837	0.00494556	0.08026827
6211	1	-102.7384	-107.4171	4.678727	0.02213863	0.007231409	0.112839
6212	0	-100.9226	-105.9654	5.042801	0.01329271	0.00291131	0.0797075
6213	1	-101.6182	-106.6815	5.063255	0.01791914	0.003205396	0.07612617
6214	0	-101.3039	-105.9895	4.685564	0.01117646	0.00325365	0.1161445
6215	1	-101.8534	-106.9081	5.054655	7.833128e-06	0.01012372	0.07932892
