Iteration	Posterior	Likelihood	Prior	birth_rate
23450	-108.7847	-104.1795	-4.60517	0.07657443
23460	-110.5462	-105.941	-4.60517	0.1321811
23470	-109.1407	-104.5355	-4.60517	0.111343
23480	-108.5446	-103.9394	-4.60517	0.09057878
23490	-108.5761	-103.9709	-4.60517	0.09417315
23500	-109.3073	-104.7022	-4.60517	0.1144762
23510	-108.5554	-103.9502	-4.60517	0.09229358
23520	-108.5893	-103.9841	-4.60517	0.08342126
23530	-108.5425	-103.9373	-4.60517	0.08834512
23540	-108.6356	-104.0305	-4.60517	0.08117897
23550	-108.5641	-103.9589	-4.60517	0.09318616
23560	-108.568	-103.9628	-4.60517	0.08486069
23570	-108.5416	-103.9365	-4.60517	0.08911763
23580	-108.8691	-104.2639	-4.60517	0.1052515
23590	-109.0779	-104.4727	-4.60517	0.1100659
23600	-110.1086	-105.5034	-4.60517	0.1266417
23610	-109.1051	-104.4999	-4.60517	0.07049243
23620	-108.5471	-103.9419	-4.60517	0.09111028
23630	-108.5519	-103.9467	-4.60517	0.09185284
23640	-108.7473	-104.1421	-4.60517	0.1017651
23650	-109.481	-104.8759	-4.60517	0.1174453
23660	-108.5418	-103.9367	-4.60517	0.08950273
23670	-109.0486	-104.4434	-4.60517	0.07138446
23680	-112.4631	-107.8579	-4.60517	0.1523906
23690	-108.6854	-104.0803	-4.60517	0.09962294
23700	-108.5732	-103.968	-4.60517	0.08446712
23710	-108.5657	-103.9605	-4.60517	0.09332791
23720	-108.5597	-103.9546	-4.60517	0.08558249
23730	-109.0126	-104.4074	-4.60517	0.07198252
23740	-108.5483	-103.9431	-4.60517	0.09132481
23750	-108.8814	-104.2763	-4.60517	0.07441553
23760	-110.6017	-105.9965	-4.60517	0.05587139
23770	-109.2914	-104.6862	-4.60517	0.11419
23780	-108.6315	-104.0263	-4.60517	0.09736377
23790	-108.8543	-104.2491	-4.60517	0.1048629
23800	-108.7272	-104.1221	-4.60517	0.0780916
23810	-108.5465	-103.9414	-4.60517	0.09101104
23820	-108.8465	-104.2414	-4.60517	0.07514955
23830	-108.6229	-104.0177	-4.60517	0.08172102
23840	-108.9383	-104.3331	-4.60517	0.1069675
23850	-108.7169	-104.1117	-4.60517	0.0783917
23860	-108.573	-103.9678	-4.60517	0.09393354
23870	-109.7038	-105.0986	-4.60517	0.06322505
23880	-109.125	-104.5198	-4.60517	0.07019145
23890	-108.6382	-104.033	-4.60517	0.09767362
23900	-108.7836	-104.1784	-4.60517	0.102885
23910	-108.9618	-104.3566	-4.60517	0.07287274
23920	-108.5533	-103.9481	-4.60517	0.09203932
23930	-108.7589	-104.1537	-4.60517	0.1021324
23940	-109.0002	-104.395	-4.60517	0.1083917
23950	-109.0999	-104.4947	-4.60517	0.1105207
23960	-108.5474	-103.9422	-4.60517	0.08712054
23970	-108.5761	-103.971	-4.60517	0.09417495
23980	-108.6633	-104.0581	-4.60517	0.09875372
23990	-109.1752	-104.5701	-4.60517	0.06945499
24000	-108.5976	-103.9924	-4.60517	0.09558637
24010	-108.9484	-104.3432	-4.60517	0.1072056
24020	-108.6333	-104.0281	-4.60517	0.09744599
24030	-108.5737	-103.9685	-4.60517	0.09399222
24040	-109.5223	-104.9171	-4.60517	0.1181155
24050	-109.152	-104.5468	-4.60517	0.06979151
24060	-108.5495	-103.9443	-4.60517	0.08678476
24070	-108.5668	-103.9616	-4.60517	0.08495709
24080	-109.487	-104.8818	-4.60517	0.1175429
24090	-109.0134	-104.4082	-4.60517	0.1086855
24100	-108.6198	-104.0146	-4.60517	0.0818605
24110	-108.6365	-104.0313	-4.60517	0.08114511
24120	-108.6822	-104.077	-4.60517	0.07947186
24130	-108.6068	-104.0016	-4.60517	0.08247628
24140	-108.9724	-104.3673	-4.60517	0.07268105
24150	-109.5729	-104.9677	-4.60517	0.06457361
24160	-109.0966	-104.4914	-4.60517	0.07062351
24170	-109.1721	-104.567	-4.60517	0.06949942
24180	-108.5757	-103.9706	-4.60517	0.09414652
24190	-108.7554	-104.1503	-4.60517	0.07731934
24200	-108.7045	-104.0993	-4.60517	0.1003207
24210	-108.8946	-104.2894	-4.60517	0.1059008
24220	-108.6536	-104.0484	-4.60517	0.08047781
24230	-109.308	-104.7028	-4.60517	0.06766205
24240	-108.8526	-104.2474	-4.60517	0.07501843
24250	-108.6929	-104.0878	-4.60517	0.09990317
24260	-109.1216	-104.5164	-4.60517	0.1109614
24270	-108.9289	-104.3238	-4.60517	0.07348141
24280	-108.5646	-103.9594	-4.60517	0.09323133
24290	-109.1832	-104.578	-4.60517	0.1121745
24300	-108.8891	-104.284	-4.60517	0.1057637
24310	-108.7514	-104.1462	-4.60517	0.07742683
24320	-108.7218	-104.1167	-4.60517	0.1009253
24330	-108.5636	-103.9584	-4.60517	0.08522572
24340	-108.654	-104.0488	-4.60517	0.08046151
24350	-110.3638	-105.7586	-4.60517	0.05757549
24360	-108.7201	-104.115	-4.60517	0.07829654
24370	-108.5425	-103.9373	-4.60517	0.08989532
24380	-109.1785	-104.5734	-4.60517	0.06940786
24390	-108.6326	-104.0274	-4.60517	0.09741309
24400	-108.6523	-104.0472	-4.60517	0.09829665
24410	-109.1714	-104.5663	-4.60517	0.06950958
24420	-109.4686	-104.8634	-4.60517	0.06572543
24430	-108.9124	-104.3073	-4.60517	0.07379795
24440	-108.5421	-103.9369	-4.60517	0.08856569
24450	-108.5647	-103.9595	-4.60517	0.0932387
24460	-108.5664	-103.9612	-4.60517	0.09339201
24470	-108.8256	-104.2205	-4.60517	0.1040886
24480	-108.5604	-103.9552	-4.60517	0.09283128
24490	-108.6725	-104.0673	-4.60517	0.07979968
24500	-110.2113	-105.6061	-4.60517	0.1279908
24510	-108.9037	-104.2985	-4.60517	0.1061265
24520	-108.8156	-104.2104	-4.60517	0.1038079
24530	-108.5593	-103.9541	-4.60517	0.09272298
24540	-108.7182	-104.1131	-4.60517	0.07835183
24550	-108.5447	-103.9395	-4.60517	0.09061727
24560	-108.5923	-103.9872	-4.60517	0.09527079
24570	-108.9802	-104.375	-4.60517	0.1079412
24580	-108.8023	-104.1971	-4.60517	0.1034308
24590	-109.2663	-104.6612	-4.60517	0.06820371
24600	-108.5894	-103.9842	-4.60517	0.08341266
24610	-108.5804	-103.9752	-4.60517	0.09448402
24620	-108.8558	-104.2506	-4.60517	0.07495007
24630	-108.7106	-104.1054	-4.60517	0.1005376
24640	-109.8253	-105.2201	-4.60517	0.06205541
24650	-108.5435	-103.9383	-4.60517	0.0902875
24660	-109.3681	-104.763	-4.60517	0.115545
24670	-108.9738	-104.3686	-4.60517	0.0726568
24680	-109.6122	-105.007	-4.60517	0.1195367
24690	-109.327	-104.7218	-4.60517	0.114826
24700	-111.0933	-106.4881	-4.60517	0.1384864
24710	-108.6164	-104.0112	-4.60517	0.0966213
24720	-108.6227	-104.0175	-4.60517	0.08173053
24730	-108.5615	-103.9563	-4.60517	0.08541871
24740	-109.1532	-104.548	-4.60517	0.1115908
24750	-108.9315	-104.3263	-4.60517	0.1068045
24760	-108.6079	-104.0027	-4.60517	0.09616891
24770	-109.2594	-104.6542	-4.60517	0.06829548
24780	-108.5605	-103.9553	-4.60517	0.09284046
24790	-108.6897	-104.0846	-4.60517	0.09978355
24800	-109.379	-104.7738	-4.60517	0.1157327
24810	-108.5493	-103.9441	-4.60517	0.09148102
24820	-109.5522	-104.947	-4.60517	0.1185943
24830	-108.7933	-104.1881	-4.60517	0.07636632
24840	-108.9666	-104.3615	-4.60517	0.1076314
24850	-108.6425	-104.0374	-4.60517	0.097869
24860	-108.5644	-103.9592	-4.60517	0.09321107
24870	-109.3432	-104.738	-4.60517	0.06721829
24880	-109.0714	-104.4662	-4.60517	0.10993
24890	-108.5452	-103.94	-4.60517	0.08754739
24900	-108.5477	-103.9425	-4.60517	0.09121943
24910	-108.5531	-103.948	-4.60517	0.09202108
24920	-108.9731	-104.368	-4.60517	0.07266861
24930	-109.7663	-105.1611	-4.60517	0.1218637
24940	-108.5992	-103.994	-4.60517	0.09568176
24950	-109.0626	-104.4575	-4.60517	0.07115733
24960	-108.5479	-103.9427	-4.60517	0.0870389
24970	-108.5445	-103.9393	-4.60517	0.08771934
24980	-108.5422	-103.9371	-4.60517	0.08847184
24990	-108.552	-103.9469	-4.60517	0.09187669
25000	-108.8944	-104.2892	-4.60517	0.1058956
25010	-108.5455	-103.9403	-4.60517	0.08748734
25020	-108.9119	-104.3067	-4.60517	0.1063288
25030	-108.7741	-104.1689	-4.60517	0.07683898
25040	-108.5944	-103.9893	-4.60517	0.09539883
25050	-109.2618	-104.6566	-4.60517	0.06826421
25060	-108.6341	-104.0289	-4.60517	0.09748535
25070	-108.9737	-104.3685	-4.60517	0.1077933
25080	-108.5643	-103.9591	-4.60517	0.09320716
25090	-108.6153	-104.0101	-4.60517	0.09656341
25100	-108.8099	-104.2048	-4.60517	0.1036489
25110	-108.5623	-103.9571	-4.60517	0.09301786
25120	-109.7762	-105.1711	-4.60517	0.1220095
25130	-108.8131	-104.208	-4.60517	0.075897
25140	-108.6383	-104.0331	-4.60517	0.08107193
25150	-108.5812	-103.976	-4.60517	0.09453879
25160	-108.8651	-104.26	-4.60517	0.07475272
25170	-110.415	-105.8099	-4.60517	0.05719679
25180	-108.5426	-103.9374	-4.60517	0.08995788
25190	-109.1343	-104.5292	-4.60517	0.1112167
25200	-109.0161	-104.411	-4.60517	0.07192225
25210	-108.5494	-103.9442	-4.60517	0.09149494
25220	-108.6932	-104.088	-4.60517	0.07911631
25230	-108.5454	-103.9402	-4.60517	0.08750876
25240	-108.5892	-103.984	-4.60517	0.09507157
25250	-109.1492	-104.544	-4.60517	0.1115117
25260	-108.5603	-103.9551	-4.60517	0.0855278
25270	-111.5514	-106.9463	-4.60517	0.05015725
25280	-108.5587	-103.9535	-4.60517	0.09265862
25290	-109.0549	-104.4498	-4.60517	0.1095836
25300	-109.6308	-105.0256	-4.60517	0.06396499
25310	-108.6357	-104.0305	-4.60517	0.09755877
25320	-109.1204	-104.5153	-4.60517	0.07025939
25330	-108.5423	-103.9371	-4.60517	0.08845565
25340	-110.1643	-105.5591	-4.60517	0.1273776
25350	-108.5477	-103.9426	-4.60517	0.0870601
25360	-108.6909	-104.0857	-4.60517	0.09982577
25370	-108.6751	-104.0699	-4.60517	0.09922575
25380	-108.5672	-103.962	-4.60517	0.09345889
25390	-108.7126	-104.1074	-4.60517	0.07851803
25400	-108.5802	-103.975	-4.60517	0.09446775
25410	-108.7381	-104.1329	-4.60517	0.1014686
25420	-109.783	-105.1778	-4.60517	0.1221077
25430	-110.2067	-105.6015	-4.60517	0.1279313
25440	-108.7343	-104.1291	-4.60517	0.101342
25450	-108.7034	-104.0983	-4.60517	0.07879481
25460	-108.9002	-104.295	-4.60517	0.1060396
25470	-108.5422	-103.937	-4.60517	0.08977146
25480	-108.7507	-104.1455	-4.60517	0.07744459
25490	-108.5601	-103.9549	-4.60517	0.08554896
25500	-109.2302	-104.625	-4.60517	0.06868836
25510	-108.5524	-103.9472	-4.60517	0.086385
25520	-108.5782	-103.973	-4.60517	0.08411475
25530	-108.5722	-103.967	-4.60517	0.08453794
25540	-109.0177	-104.4125	-4.60517	0.0718964
25550	-109.1569	-104.5517	-4.60517	0.111663
25560	-108.552	-103.9468	-4.60517	0.08643671
25570	-108.8552	-104.25	-4.60517	0.1048871
25580	-108.9189	-104.3138	-4.60517	0.1065015
25590	-108.5916	-103.9864	-4.60517	0.08328832
25600	-108.5416	-103.9365	-4.60517	0.08919211
25610	-108.6531	-104.0479	-4.60517	0.09832851
25620	-108.7953	-104.1901	-4.60517	0.1032277
25630	-108.7036	-104.0984	-4.60517	0.1002894
25640	-110.2295	-105.6243	-4.60517	0.1282269
25650	-108.687	-104.0818	-4.60517	0.09968163
25660	-108.5742	-103.969	-4.60517	0.09403034
25670	-108.9174	-104.3122	-4.60517	0.1064634
25680	-109.9194	-105.3142	-4.60517	0.06119593
25690	-108.6023	-103.9971	-4.60517	0.08270587
25700	-108.9834	-104.3782	-4.60517	0.07248642
25710	-108.5897	-103.9846	-4.60517	0.08339394
25720	-108.795	-104.1898	-4.60517	0.07632556
25730	-110.6463	-106.0411	-4.60517	0.1333795
25740	-108.6031	-103.9979	-4.60517	0.08266651
25750	-108.624	-104.0188	-4.60517	0.0816742
25760	-108.7648	-104.1597	-4.60517	0.07707447
25770	-108.5943	-103.9891	-4.60517	0.09539184
25780	-110.6149	-106.0098	-4.60517	0.05578043
25790	-109.1428	-104.5376	-4.60517	0.111385
25800	-109.0596	-104.4545	-4.60517	0.1096834
25810	-109.0011	-104.3959	-4.60517	0.07217845
25820	-109.2399	-104.6347	-4.60517	0.1132479
25830	-108.5894	-103.9842	-4.60517	0.08341335
25840	-108.6777	-104.0725	-4.60517	0.09932645
25850	-109.4618	-104.8566	-4.60517	0.06580251
25860	-108.7196	-104.1144	-4.60517	0.1008478
25870	-108.7234	-104.1182	-4.60517	0.1009773
25880	-108.6894	-104.0842	-4.60517	0.07923682
25890	-108.7201	-104.1149	-4.60517	0.1008649
25900	-109.6264	-105.0212	-4.60517	0.1197572
25910	-109.4039	-104.7987	-4.60517	0.06647917
25920	-108.5905	-103.9853	-4.60517	0.08335028
25930	-108.5477	-103.9425	-4.60517	0.08706544
25940	-108.5423	-103.9371	-4.60517	0.08978994
25950	-108.7539	-104.1488	-4.60517	0.07735892
25960	-108.5631	-103.9579	-4.60517	0.09309123
25970	-108.8875	-104.2823	-4.60517	0.07429279
25980	-108.5648	-103.9596	-4.60517	0.09324763
25990	-108.5423	-103.9372	-4.60517	0.08842865
26000	-109.538	-104.9328	-4.60517	0.118368
26010	-108.7715	-104.1664	-4.60517	0.1025221
26020	-108.5631	-103.9579	-4.60517	0.09309546
26030	-108.6745	-104.0693	-4.60517	0.09920216
26040	-109.4125	-104.8073	-4.60517	0.1163039
26050	-108.8989	-104.2938	-4.60517	0.106009
26060	-108.609	-104.0038	-4.60517	0.09622923
26070	-108.9491	-104.3439	-4.60517	0.1072228
26080	-108.718	-104.1128	-4.60517	0.07835946
26090	-108.5691	-103.9639	-4.60517	0.09362139
26100	-108.9159	-104.3108	-4.60517	0.1064288
26110	-108.5777	-103.9725	-4.60517	0.08414877
26120	-108.7687	-104.1635	-4.60517	0.07697637
26130	-108.848	-104.2428	-4.60517	0.1046952
26140	-109.9442	-105.339	-4.60517	0.1244054
26150	-108.5653	-103.9602	-4.60517	0.08507899
26160	-108.6438	-104.0387	-4.60517	0.09792575
26170	-108.5986	-103.9934	-4.60517	0.0956473
26180	-109.0352	-104.43	-4.60517	0.1091601
26190	-111.7162	-107.111	-4.60517	0.1450771
26200	-108.5429	-103.9377	-4.60517	0.08818421
26210	-108.5748	-103.9697	-4.60517	0.08434816
26220	-112.1218	-107.5167	-4.60517	0.1491168
26230	-109.6988	-105.0937	-4.60517	0.1208607
26240	-110.0509	-105.4457	-4.60517	0.1258681
26250	-108.5445	-103.9393	-4.60517	0.08771968
26260	-111.0771	-106.472	-4.60517	0.1383082
26270	-108.6093	-104.0041	-4.60517	0.08235447
26280	-108.6457	-104.0406	-4.60517	0.09801032
26290	-109.393	-104.7879	-4.60517	0.1159733
26300	-108.6647	-104.0596	-4.60517	0.09881196
26310	-108.5824	-103.9772	-4.60517	0.08384158
26320	-108.5419	-103.9367	-4.60517	0.08869866
26330	-108.9091	-104.304	-4.60517	0.1062619
26340	-108.6203	-104.0151	-4.60517	0.09681795
26350	-110.0446	-105.4394	-4.60517	0.125783
26360	-108.5517	-103.9465	-4.60517	0.08647804
26370	-110.8375	-106.2323	-4.60517	0.1356098
26380	-108.7073	-104.1021	-4.60517	0.07867834
26390	-108.5704	-103.9653	-4.60517	0.08467017
26400	-108.9634	-104.3582	-4.60517	0.07284403
26410	-109.4886	-104.8835	-4.60517	0.06549768
26420	-110.4147	-105.8095	-4.60517	0.1305714
26430	-109.0323	-104.4271	-4.60517	0.1090984
26440	-109.086	-104.4808	-4.60517	0.0707881
26450	-109.0301	-104.4249	-4.60517	0.1090497
26460	-108.7027	-104.0975	-4.60517	0.07881762
26470	-108.8093	-104.2042	-4.60517	0.0759849
26480	-108.8871	-104.2819	-4.60517	0.1057118
26490	-108.864	-104.2589	-4.60517	0.07477572
26500	-108.6175	-104.0123	-4.60517	0.08196752
26510	-109.7057	-105.1005	-4.60517	0.06320616
26520	-109.3653	-104.7601	-4.60517	0.1154962
26530	-108.5506	-103.9454	-4.60517	0.08662636
26540	-108.8765	-104.2713	-4.60517	0.105441
26550	-108.959	-104.3538	-4.60517	0.1074533
26560	-109.5859	-104.9807	-4.60517	0.06443492
26570	-108.5418	-103.9366	-4.60517	0.08883318
26580	-108.7426	-104.1374	-4.60517	0.0776635
26590	-108.5465	-103.9413	-4.60517	0.08728054
26600	-110.2397	-105.6345	-4.60517	0.05852335
26610	-110.655	-106.0498	-4.60517	0.1334832
26620	-108.5861	-103.9809	-4.60517	0.09486936
26630	-108.9576	-104.3525	-4.60517	0.1074226
26640	-110.5916	-105.9864	-4.60517	0.05594128
26650	-108.7592	-104.154	-4.60517	0.07722063
26660	-109.7145	-105.1093	-4.60517	0.0631194
26670	-108.5574	-103.9522	-4.60517	0.08582014
26680	-108.6067	-104.0015	-4.60517	0.09610363
26690	-108.5963	-103.9912	-4.60517	0.08302227
26700	-108.7169	-104.1118	-4.60517	0.1007578
26710	-108.5472	-103.942	-4.60517	0.08715323
26720	-108.8638	-104.2586	-4.60517	0.105112
26730	-108.5967	-103.9916	-4.60517	0.08300082
26740	-108.7829	-104.1778	-4.60517	0.07661842
26750	-109.5093	-104.9042	-4.60517	0.1179066
26760	-109.0688	-104.4636	-4.60517	0.1098761
26770	-108.5422	-103.937	-4.60517	0.08851932
26780	-109.155	-104.5499	-4.60517	0.1116265
26790	-110.0373	-105.4321	-4.60517	0.1256843
26800	-109.5677	-104.9625	-4.60517	0.11884
26810	-108.9592	-104.354	-4.60517	0.07291971
26820	-108.9455	-104.3403	-4.60517	0.1071372
26830	-108.7072	-104.1021	-4.60517	0.1004189
26840	-108.542	-103.9368	-4.60517	0.0896183
26850	-108.6205	-104.0154	-4.60517	0.08182724
26860	-110.8476	-106.2424	-4.60517	0.05424276
26870	-109.2417	-104.6365	-4.60517	0.1132811
26880	-108.5665	-103.9613	-4.60517	0.09339811
26890	-110.4228	-105.8176	-4.60517	0.1306715
26900	-108.9173	-104.3121	-4.60517	0.106461
26910	-108.5421	-103.9369	-4.60517	0.08970137
26920	-108.9701	-104.365	-4.60517	0.07272185
26930	-109.2624	-104.6572	-4.60517	0.113663
26940	-109.2831	-104.6779	-4.60517	0.06798392
26950	-108.5471	-103.9419	-4.60517	0.08716631
26960	-112.3645	-107.7593	-4.60517	0.1514552
26970	-108.8845	-104.2794	-4.60517	0.1056472
26980	-108.7171	-104.1119	-4.60517	0.07838592
26990	-108.5955	-103.9904	-4.60517	0.09546516
27000	-108.6179	-104.0127	-4.60517	0.08194944
27010	-110.1094	-105.5042	-4.60517	0.126652
27020	-108.5801	-103.9749	-4.60517	0.09446195
27030	-108.5624	-103.9573	-4.60517	0.09303285
27040	-111.1814	-106.5762	-4.60517	0.1394524
27050	-108.7848	-104.1796	-4.60517	0.0765728
27060	-108.583	-103.9778	-4.60517	0.0946632
27070	-108.6147	-104.0095	-4.60517	0.0965319
27080	-108.9496	-104.3445	-4.60517	0.07309445
27090	-108.7082	-104.103	-4.60517	0.0786499
27100	-110.08	-105.4748	-4.60517	0.1262596
27110	-108.5425	-103.9374	-4.60517	0.08992416
27120	-108.8227	-104.2175	-4.60517	0.07567888
27130	-108.6029	-103.9977	-4.60517	0.08267428
27140	-108.5483	-103.9432	-4.60517	0.09133166
27150	-109.2591	-104.6539	-4.60517	0.1136026
27160	-108.6159	-104.0108	-4.60517	0.09659645
27170	-109.9414	-105.3362	-4.60517	0.1243666
27180	-109.0458	-104.4406	-4.60517	0.07142967
27190	-109.2029	-104.5978	-4.60517	0.1125523
27200	-108.5565	-103.9513	-4.60517	0.09241596
27210	-108.6569	-104.0517	-4.60517	0.09848807
27220	-108.5421	-103.9369	-4.60517	0.08857506
27230	-108.5571	-103.9519	-4.60517	0.08584736
27240	-108.5431	-103.9379	-4.60517	0.09015849
27250	-108.5704	-103.9652	-4.60517	0.0937307
27260	-108.7718	-104.1666	-4.60517	0.1025288
27270	-108.6204	-104.0153	-4.60517	0.08183235
27280	-108.7636	-104.1584	-4.60517	0.1022787
27290	-109.5765	-104.9713	-4.60517	0.118979
27300	-108.5489	-103.9438	-4.60517	0.09142935
27310	-109.3631	-104.7579	-4.60517	0.115458
27320	-110.1343	-105.5291	-4.60517	0.1269826
27330	-108.894	-104.2888	-4.60517	0.07416214
27340	-108.5473	-103.9422	-4.60517	0.09115711
27350	-108.5431	-103.9379	-4.60517	0.09013701
27360	-108.7001	-104.0949	-4.60517	0.1001625
27370	-108.8564	-104.2513	-4.60517	0.1049203
27380	-110.4533	-105.8481	-4.60517	0.1310481
27390	-111.0355	-106.4304	-4.60517	0.137847
27400	-108.6169	-104.0118	-4.60517	0.09664815
27410	-108.5486	-103.9434	-4.60517	0.09136974
27420	-110.2866	-105.6814	-4.60517	0.1289598
27430	-108.5679	-103.9627	-4.60517	0.08486927
27440	-108.7492	-104.144	-4.60517	0.1018252
27450	-108.6087	-104.0035	-4.60517	0.08238394
27460	-109.0536	-104.4484	-4.60517	0.07130307
27470	-110.3834	-105.7782	-4.60517	0.05742988
27480	-108.9057	-104.3005	-4.60517	0.1061762
27490	-108.6025	-103.9973	-4.60517	0.0958725
27500	-108.5419	-103.9367	-4.60517	0.0895484
27510	-108.8705	-104.2654	-4.60517	0.1052881
27520	-108.9031	-104.298	-4.60517	0.1061139
27530	-113.4112	-108.806	-4.60517	0.1610073
27540	-108.5436	-103.9385	-4.60517	0.08794055
27550	-108.8784	-104.2732	-4.60517	0.07447834
27560	-108.7784	-104.1733	-4.60517	0.1027307
27570	-108.7272	-104.122	-4.60517	0.07809382
27580	-108.6316	-104.0265	-4.60517	0.09736878
27590	-110.2087	-105.6036	-4.60517	0.0587667
27600	-109.2229	-104.6177	-4.60517	0.06878823
27610	-108.7197	-104.1145	-4.60517	0.07830848
27620	-109.4703	-104.8651	-4.60517	0.1172682
27630	-108.6082	-104.0031	-4.60517	0.09618899
27640	-108.5884	-103.9832	-4.60517	0.09502107
27650	-110.171	-105.5658	-4.60517	0.05906739
27660	-108.719	-104.1138	-4.60517	0.1008294
27670	-109.3083	-104.7031	-4.60517	0.1144936
27680	-109.7572	-105.152	-4.60517	0.1217295
27690	-108.5443	-103.9391	-4.60517	0.09050634
27700	-109.3883	-104.7831	-4.60517	0.06666608
27710	-108.7088	-104.1037	-4.60517	0.1004759
27720	-109.8946	-105.2894	-4.60517	0.06141899
27730	-108.6948	-104.0896	-4.60517	0.09996965
27740	-108.5561	-103.9509	-4.60517	0.09237757
27750	-110.6643	-106.0591	-4.60517	0.0554449
27760	-108.5859	-103.9807	-4.60517	0.08362465
27770	-108.5966	-103.9914	-4.60517	0.08300713
27780	-108.8479	-104.2427	-4.60517	0.1046921
27790	-109.217	-104.6118	-4.60517	0.1128183
27800	-109.1438	-104.5386	-4.60517	0.06991183
27810	-108.6073	-104.0021	-4.60517	0.08245187
27820	-108.6094	-104.0042	-4.60517	0.09625309
27830	-108.6451	-104.04	-4.60517	0.08079961
27840	-108.9474	-104.3423	-4.60517	0.07313506
27850	-108.55	-103.9448	-4.60517	0.09158928
27860	-108.5558	-103.9506	-4.60517	0.08598704
27870	-108.6584	-104.0532	-4.60517	0.09855097
27880	-108.7011	-104.0959	-4.60517	0.07886797
27890	-108.6258	-104.0206	-4.60517	0.09708907
27900	-108.6651	-104.06	-4.60517	0.09882884
27910	-108.9274	-104.3222	-4.60517	0.106707
27920	-108.8655	-104.2603	-4.60517	0.07474521
27930	-108.6448	-104.0396	-4.60517	0.08081423
27940	-108.8153	-104.2102	-4.60517	0.1038015
27950	-109.3944	-104.7892	-4.60517	0.1159967
27960	-108.9038	-104.2986	-4.60517	0.07396665
27970	-108.8356	-104.2305	-4.60517	0.1043631
27980	-109.8844	-105.2793	-4.60517	0.123567
27990	-108.7503	-104.1451	-4.60517	0.07745607
28000	-108.5418	-103.9366	-4.60517	0.08880506
28010	-109.4215	-104.8163	-4.60517	0.06627092
28020	-109.4159	-104.8107	-4.60517	0.1163618
28030	-108.9489	-104.3437	-4.60517	0.1072187
28040	-108.6116	-104.0065	-4.60517	0.09637133
28050	-108.7115	-104.1064	-4.60517	0.1005709
28060	-108.5491	-103.944	-4.60517	0.09145839
28070	-108.7028	-104.0976	-4.60517	0.07881463
28080	-109.951	-105.3458	-4.60517	0.1245005
28090	-108.5975	-103.9923	-4.60517	0.08296006
28100	-108.5895	-103.9844	-4.60517	0.09509491
28110	-108.9261	-104.3209	-4.60517	0.07353528
28120	-109.0675	-104.4623	-4.60517	0.1098492
28130	-110.7995	-106.1943	-4.60517	0.05455191
28140	-109.0136	-104.4085	-4.60517	0.1086907
28150	-108.5425	-103.9374	-4.60517	0.08992334
28160	-109.6632	-105.0581	-4.60517	0.06363222
28170	-108.5515	-103.9463	-4.60517	0.0918073
28180	-108.9203	-104.3151	-4.60517	0.1065346
28190	-108.6112	-104.006	-4.60517	0.09634943
28200	-109.3408	-104.7356	-4.60517	0.1150682
28210	-108.5928	-103.9877	-4.60517	0.08321629
28220	-108.5577	-103.9525	-4.60517	0.09254867
28230	-108.6024	-103.9972	-4.60517	0.08270117
28240	-108.5886	-103.9834	-4.60517	0.08346259
28250	-108.5419	-103.9368	-4.60517	0.08959747
28260	-111.0414	-106.4362	-4.60517	0.1379122
28270	-108.7179	-104.1127	-4.60517	0.1007915
28280	-108.6279	-104.0227	-4.60517	0.09718956
28290	-108.5895	-103.9844	-4.60517	0.09509469
28300	-108.7225	-104.1173	-4.60517	0.07822783
28310	-108.5733	-103.9681	-4.60517	0.09396006
28320	-108.5614	-103.9562	-4.60517	0.08542595
28330	-108.6845	-104.0794	-4.60517	0.09958836
28340	-108.9088	-104.3037	-4.60517	0.1062546
28350	-108.604	-103.9989	-4.60517	0.09595884
28360	-108.5835	-103.9783	-4.60517	0.08377402
28370	-109.2013	-104.5962	-4.60517	0.1125217
28380	-108.6298	-104.0247	-4.60517	0.09728465
28390	-111.168	-106.5629	-4.60517	0.05228856
28400	-108.5739	-103.9688	-4.60517	0.0844124
28410	-109.1989	-104.5938	-4.60517	0.1124761
28420	-108.6217	-104.0165	-4.60517	0.08177523
28430	-108.5686	-103.9634	-4.60517	0.084814
28440	-109.2978	-104.6926	-4.60517	0.1143046
28450	-111.0967	-106.4915	-4.60517	0.05270889
28460	-108.6561	-104.0509	-4.60517	0.08038336
28470	-108.5449	-103.9397	-4.60517	0.09065884
28480	-109.4629	-104.8577	-4.60517	0.1171472
28490	-108.723	-104.1178	-4.60517	0.07821345
28500	-108.791	-104.1858	-4.60517	0.103103
28510	-108.5689	-103.9638	-4.60517	0.08478552
28520	-108.5425	-103.9373	-4.60517	0.0883683
28530	-109.0368	-104.4316	-4.60517	0.1091947
28540	-108.8656	-104.2605	-4.60517	0.1051614
28550	-108.6498	-104.0447	-4.60517	0.09818836
28560	-108.8342	-104.229	-4.60517	0.1043223
28570	-108.5903	-103.9851	-4.60517	0.0951426
28580	-108.6354	-104.0303	-4.60517	0.08118776
28590	-108.9317	-104.3265	-4.60517	0.1068102
28600	-108.6426	-104.0374	-4.60517	0.08089871
28610	-110.0244	-105.4192	-4.60517	0.1255087
28620	-108.7818	-104.1766	-4.60517	0.0766458
28630	-108.5473	-103.9422	-4.60517	0.08712992
28640	-108.6166	-104.0114	-4.60517	0.08200753
28650	-109.1042	-104.499	-4.60517	0.1106086
28660	-108.9132	-104.308	-4.60517	0.07378305
