Iteration	Posterior	Likelihood	Prior	birth_rate
10230	-108.5591	-103.9539	-4.60517	0.09269905
10240	-108.7687	-104.1636	-4.60517	0.1024368
10250	-110.5352	-105.93	-4.60517	0.132048
10260	-110.2477	-105.6425	-4.60517	0.05846098
10270	-109.2688	-104.6636	-4.60517	0.11378
10280	-108.6209	-104.0157	-4.60517	0.09684719
10290	-110.9346	-106.3294	-4.60517	0.1367152
10300	-108.5948	-103.9896	-4.60517	0.09542095
10310	-109.0967	-104.4915	-4.60517	0.110455
10320	-108.5439	-103.9387	-4.60517	0.09039833
10330	-108.8305	-104.2254	-4.60517	0.07550156
10340	-108.9816	-104.3764	-4.60517	0.1079732
10350	-108.5666	-103.9614	-4.60517	0.08497492
10360	-108.6041	-103.9989	-4.60517	0.09596057
10370	-109.0737	-104.4685	-4.60517	0.1099789
10380	-108.5445	-103.9394	-4.60517	0.09057097
10390	-108.5695	-103.9643	-4.60517	0.08474163
10400	-110.4253	-105.8201	-4.60517	0.0571219
10410	-108.6101	-104.0049	-4.60517	0.09629085
10420	-109.1192	-104.514	-4.60517	0.1109135
10430	-110.4286	-105.8234	-4.60517	0.1307434
10440	-109.2081	-104.603	-4.60517	0.1126512
10450	-108.972	-104.3668	-4.60517	0.1077543
10460	-109.3566	-104.7514	-4.60517	0.1153444
10470	-108.7326	-104.1274	-4.60517	0.1012866
10480	-109.0518	-104.4467	-4.60517	0.07133126
10490	-108.5427	-103.9376	-4.60517	0.0882487
10500	-109.061	-104.4558	-4.60517	0.1097121
10510	-108.6568	-104.0516	-4.60517	0.09848435
10520	-110.7032	-106.098	-4.60517	0.1340511
10530	-109.151	-104.5459	-4.60517	0.1115475
10540	-108.7065	-104.1014	-4.60517	0.1003942
10550	-109.0075	-104.4023	-4.60517	0.1085552
10560	-108.7159	-104.1108	-4.60517	0.1007237
10570	-108.5894	-103.9842	-4.60517	0.08341329
10580	-110.6038	-105.9986	-4.60517	0.1328739
10590	-108.7527	-104.1475	-4.60517	0.07739312
10600	-108.5743	-103.9691	-4.60517	0.08438437
10610	-108.721	-104.1159	-4.60517	0.1008987
10620	-109.2583	-104.6531	-4.60517	0.06831002
10630	-108.7045	-104.0994	-4.60517	0.07876139
10640	-108.6709	-104.0657	-4.60517	0.0798543
10650	-108.7109	-104.1058	-4.60517	0.1005492
10660	-108.5551	-103.95	-4.60517	0.0922634
10670	-110.6249	-106.0197	-4.60517	0.1331249
10680	-109.0679	-104.4628	-4.60517	0.1098582
10690	-108.5457	-103.9405	-4.60517	0.08744097
10700	-109.1037	-104.4985	-4.60517	0.1105986
10710	-108.5982	-103.993	-4.60517	0.09562339
10720	-108.7085	-104.1033	-4.60517	0.07864251
10730	-108.6404	-104.0352	-4.60517	0.09777225
10740	-111.3214	-106.7163	-4.60517	0.1409628
10750	-108.5885	-103.9833	-4.60517	0.09502858
10760	-108.9433	-104.3381	-4.60517	0.1070858
10770	-110.1348	-105.5296	-4.60517	0.1269895
10780	-108.9753	-104.3701	-4.60517	0.1078303
10790	-108.7323	-104.1272	-4.60517	0.07794766
10800	-108.5483	-103.9432	-4.60517	0.09133101
10810	-109.9473	-105.3422	-4.60517	0.06094778
10820	-108.7949	-104.1898	-4.60517	0.1032177
10830	-108.5817	-103.9765	-4.60517	0.08388454
10840	-108.7585	-104.1533	-4.60517	0.1021188
10850	-108.7117	-104.1065	-4.60517	0.07854533
10860	-108.5436	-103.9385	-4.60517	0.09032274
10870	-108.6736	-104.0685	-4.60517	0.09916794
10880	-109.7095	-105.1043	-4.60517	0.121021
10890	-108.5823	-103.9772	-4.60517	0.09461984
10900	-109.7561	-105.1509	-4.60517	0.1217139
10910	-108.5422	-103.937	-4.60517	0.08975586
10920	-108.8735	-104.2684	-4.60517	0.105366
10930	-108.5987	-103.9936	-4.60517	0.09565528
10940	-108.698	-104.0928	-4.60517	0.0789639
10950	-108.5417	-103.9365	-4.60517	0.08897586
10960	-109.6234	-105.0182	-4.60517	0.06404147
10970	-108.6691	-104.0639	-4.60517	0.0989863
10980	-108.7784	-104.1732	-4.60517	0.1027281
10990	-109.0027	-104.3975	-4.60517	0.07215113
11000	-108.5915	-103.9864	-4.60517	0.08328981
11010	-108.7787	-104.1735	-4.60517	0.07672408
11020	-108.5858	-103.9807	-4.60517	0.09485403
11030	-108.845	-104.2398	-4.60517	0.1046145
11040	-108.6364	-104.0312	-4.60517	0.08114875
11050	-108.6208	-104.0156	-4.60517	0.08181552
11060	-108.5763	-103.9712	-4.60517	0.08424208
11070	-108.6584	-104.0532	-4.60517	0.09855157
11080	-109.6667	-105.0616	-4.60517	0.1203755
11090	-108.8405	-104.2353	-4.60517	0.07528136
11100	-109.5291	-104.9239	-4.60517	0.1182255
11110	-108.6049	-103.9997	-4.60517	0.08257176
11120	-108.6699	-104.0647	-4.60517	0.07988922
11130	-108.9801	-104.375	-4.60517	0.1079408
11140	-109.2505	-104.6454	-4.60517	0.06841375
11150	-108.8208	-104.2156	-4.60517	0.1039539
11160	-108.5426	-103.9375	-4.60517	0.08828957
11170	-109.0879	-104.4827	-4.60517	0.110274
11180	-108.5983	-103.9932	-4.60517	0.0829145
11190	-109.4213	-104.8161	-4.60517	0.1164527
11200	-108.5457	-103.9406	-4.60517	0.09084876
11210	-109.029	-104.4238	-4.60517	0.1090259
11220	-108.5762	-103.9711	-4.60517	0.09418263
11230	-109.0016	-104.3965	-4.60517	0.1084245
11240	-109.1068	-104.5016	-4.60517	0.1106611
11250	-109.1622	-104.5571	-4.60517	0.06964221
11260	-108.7385	-104.1333	-4.60517	0.1014809
11270	-109.1859	-104.5808	-4.60517	0.06930311
11280	-108.959	-104.3539	-4.60517	0.07292251
11290	-108.5565	-103.9513	-4.60517	0.09242148
11300	-108.6956	-104.0904	-4.60517	0.07903851
11310	-108.84	-104.2348	-4.60517	0.1044813
11320	-108.5911	-103.9859	-4.60517	0.08331674
11330	-108.5833	-103.9781	-4.60517	0.09468604
11340	-108.5417	-103.9365	-4.60517	0.08898741
11350	-108.5426	-103.9374	-4.60517	0.08994164
11360	-108.5596	-103.9545	-4.60517	0.08559179
11370	-109.1114	-104.5062	-4.60517	0.1107549
11380	-108.5437	-103.9385	-4.60517	0.09033896
11390	-109.0269	-104.4217	-4.60517	0.108981
11400	-108.5515	-103.9464	-4.60517	0.09181195
11410	-108.576	-103.9708	-4.60517	0.09416546
11420	-108.5721	-103.9669	-4.60517	0.08454864
11430	-108.7627	-104.1575	-4.60517	0.07713047
11440	-108.5537	-103.9485	-4.60517	0.0920896
11450	-108.7239	-104.1188	-4.60517	0.1009965
11460	-108.7455	-104.1403	-4.60517	0.07758497
11470	-108.5945	-103.9893	-4.60517	0.095403
11480	-109.6316	-105.0264	-4.60517	0.1198369
11490	-109.5835	-104.9784	-4.60517	0.1190897
11500	-108.58	-103.9748	-4.60517	0.0839988
11510	-108.805	-104.1998	-4.60517	0.1035073
11520	-108.5423	-103.9371	-4.60517	0.08981545
11530	-108.5506	-103.9455	-4.60517	0.08661805
11540	-108.9899	-104.3847	-4.60517	0.07237326
11550	-108.5843	-103.9791	-4.60517	0.09474976
11560	-108.5431	-103.9379	-4.60517	0.09014863
11570	-108.5745	-103.9693	-4.60517	0.09404981
11580	-108.6548	-104.0496	-4.60517	0.09839975
11590	-108.5499	-103.9447	-4.60517	0.08672073
11600	-108.5629	-103.9578	-4.60517	0.08528625
11610	-108.5421	-103.9369	-4.60517	0.08969474
11620	-108.9694	-104.3642	-4.60517	0.07273581
11630	-108.8143	-104.2091	-4.60517	0.103772
11640	-108.5991	-103.9939	-4.60517	0.09567737
11650	-108.5417	-103.9366	-4.60517	0.08939568
11660	-108.7814	-104.1762	-4.60517	0.07665732
11670	-110.3227	-105.7175	-4.60517	0.05788457
11680	-108.5986	-103.9934	-4.60517	0.08290026
11690	-108.6236	-104.0184	-4.60517	0.09698162
11700	-108.6588	-104.0536	-4.60517	0.09856802
11710	-108.627	-104.0219	-4.60517	0.08154063
11720	-109.3795	-104.7743	-4.60517	0.1157405
11730	-108.5495	-103.9443	-4.60517	0.08678673
11740	-108.7269	-104.1218	-4.60517	0.07810046
11750	-108.5681	-103.9629	-4.60517	0.09353551
11760	-108.6098	-104.0046	-4.60517	0.09627491
11770	-108.7772	-104.172	-4.60517	0.1026926
11780	-108.7287	-104.1236	-4.60517	0.07804962
11790	-108.66	-104.0549	-4.60517	0.09861918
11800	-110.5214	-105.9162	-4.60517	0.1318808
11810	-109.169	-104.5638	-4.60517	0.1118999
11820	-108.5419	-103.9367	-4.60517	0.08952848
11830	-110.4259	-105.8208	-4.60517	0.1307105
11840	-108.5428	-103.9376	-4.60517	0.08823987
11850	-109.1227	-104.5175	-4.60517	0.07022553
11860	-109.3811	-104.7759	-4.60517	0.1157683
11870	-108.5419	-103.9368	-4.60517	0.08958644
11880	-108.5613	-103.9562	-4.60517	0.09292528
11890	-108.6397	-104.0346	-4.60517	0.08101303
11900	-108.7416	-104.1364	-4.60517	0.0776918
11910	-108.761	-104.1559	-4.60517	0.1021993
11920	-108.585	-103.9798	-4.60517	0.08367771
11930	-110.0307	-105.4255	-4.60517	0.1255946
11940	-108.5854	-103.9803	-4.60517	0.09482938
11950	-108.542	-103.9368	-4.60517	0.08964016
11960	-109.0254	-104.4203	-4.60517	0.1089494
11970	-108.7614	-104.1562	-4.60517	0.1022103
11980	-108.616	-104.0108	-4.60517	0.08203408
11990	-108.5653	-103.9601	-4.60517	0.08508443
12000	-108.5487	-103.9435	-4.60517	0.08690946
12010	-109.3845	-104.7793	-4.60517	0.1158269
12020	-109.2624	-104.6572	-4.60517	0.1136622
12030	-108.6968	-104.0916	-4.60517	0.07900084
12040	-108.5511	-103.9459	-4.60517	0.09175252
12050	-109.0222	-104.4171	-4.60517	0.1088795
12060	-108.5419	-103.9368	-4.60517	0.08866045
12070	-108.6691	-104.064	-4.60517	0.09898925
12080	-111.398	-106.7928	-4.60517	0.05098611
12090	-108.8275	-104.2223	-4.60517	0.1041399
12100	-109.1653	-104.5602	-4.60517	0.1118279
12110	-108.6383	-104.0331	-4.60517	0.0810699
12120	-108.8381	-104.2329	-4.60517	0.07533332
12130	-109.1904	-104.5852	-4.60517	0.06924021
12140	-110.1611	-105.5559	-4.60517	0.1273353
12150	-110.0305	-105.4254	-4.60517	0.1255922
12160	-109.4768	-104.8717	-4.60517	0.06563104
12170	-109.1839	-104.5788	-4.60517	0.06933126
12180	-109.3713	-104.7661	-4.60517	0.06687237
12190	-110.2154	-105.6102	-4.60517	0.128044
12200	-108.6464	-104.0412	-4.60517	0.09803772
12210	-109.4202	-104.815	-4.60517	0.06628584
12220	-109.0147	-104.4096	-4.60517	0.0719458
12230	-108.5579	-103.9527	-4.60517	0.08576558
12240	-108.6551	-104.05	-4.60517	0.09841545
12250	-108.942	-104.3368	-4.60517	0.0732361
12260	-108.562	-103.9569	-4.60517	0.09299397
12270	-108.5731	-103.9679	-4.60517	0.09394462
12280	-108.5829	-103.9777	-4.60517	0.08381015
12290	-108.6147	-104.0096	-4.60517	0.09653409
12300	-108.6092	-104.004	-4.60517	0.09624157
12310	-108.8998	-104.2947	-4.60517	0.07404506
12320	-108.5528	-103.9477	-4.60517	0.0919836
12330	-108.647	-104.0419	-4.60517	0.0980674
12340	-108.5559	-103.9508	-4.60517	0.09235682
12350	-108.6736	-104.0684	-4.60517	0.07976256
12360	-108.8172	-104.212	-4.60517	0.1038533
12370	-109.6733	-105.0682	-4.60517	0.1204757
12380	-108.8533	-104.2481	-4.60517	0.1048375
12390	-109.089	-104.4838	-4.60517	0.07074092
12400	-108.5622	-103.9571	-4.60517	0.08534831
12410	-109.191	-104.5858	-4.60517	0.06923137
12420	-109.2779	-104.6727	-4.60517	0.06805193
12430	-108.5431	-103.9379	-4.60517	0.09014376
12440	-108.5535	-103.9483	-4.60517	0.0920607
12450	-108.7007	-104.0955	-4.60517	0.07887979
12460	-108.6317	-104.0266	-4.60517	0.09737423
12470	-108.7137	-104.1085	-4.60517	0.07848491
12480	-108.7257	-104.1206	-4.60517	0.1010582
12490	-109.024	-104.4188	-4.60517	0.1089179
12500	-108.7554	-104.1503	-4.60517	0.07731951
12510	-108.546	-103.9409	-4.60517	0.09090984
12520	-108.5658	-103.9606	-4.60517	0.09333861
12530	-108.6735	-104.0683	-4.60517	0.09916201
12540	-109.0158	-104.4106	-4.60517	0.07192804
12550	-108.9047	-104.2996	-4.60517	0.07394834
12560	-108.6016	-103.9964	-4.60517	0.09582047
12570	-108.6265	-104.0213	-4.60517	0.0971231
12580	-108.5958	-103.9907	-4.60517	0.08304906
12590	-108.6646	-104.0594	-4.60517	0.09880763
12600	-108.9382	-104.3331	-4.60517	0.1069661
12610	-108.5943	-103.9891	-4.60517	0.09539189
12620	-109.6853	-105.0802	-4.60517	0.06340941
12630	-109.95	-105.3449	-4.60517	0.1244871
12640	-108.6315	-104.0263	-4.60517	0.08135172
12650	-108.5423	-103.9371	-4.60517	0.0884493
12660	-108.5519	-103.9467	-4.60517	0.08644854
12670	-109.0062	-104.401	-4.60517	0.1085252
12680	-108.5429	-103.9377	-4.60517	0.0900835
12690	-108.9852	-104.3801	-4.60517	0.0724543
12700	-108.6264	-104.0212	-4.60517	0.09711823
12710	-108.5447	-103.9395	-4.60517	0.09061777
12720	-109.3127	-104.7075	-4.60517	0.114572
12730	-109.1327	-104.5275	-4.60517	0.1111837
12740	-110.2344	-105.6293	-4.60517	0.1282908
12750	-108.79	-104.1848	-4.60517	0.1030733
12760	-108.5421	-103.9369	-4.60517	0.08856546
12770	-108.6105	-104.0053	-4.60517	0.0963121
12780	-109.099	-104.4938	-4.60517	0.07058669
12790	-109.5519	-104.9468	-4.60517	0.0647991
12800	-108.9149	-104.3097	-4.60517	0.07375047
12810	-108.5774	-103.9722	-4.60517	0.09426604
12820	-108.5417	-103.9365	-4.60517	0.08890111
12830	-110.7884	-106.1833	-4.60517	0.05462337
12840	-108.7577	-104.1526	-4.60517	0.07725864
12850	-108.6379	-104.0328	-4.60517	0.09766076
12860	-108.7286	-104.1234	-4.60517	0.1011526
12870	-108.9605	-104.3553	-4.60517	0.1074888
12880	-108.93	-104.3249	-4.60517	0.1067701
12890	-109.4392	-104.834	-4.60517	0.1167528
12900	-109.3306	-104.7254	-4.60517	0.0673757
12910	-108.6617	-104.0565	-4.60517	0.08017849
12920	-108.7223	-104.1171	-4.60517	0.07823386
12930	-109.4164	-104.8112	-4.60517	0.1163695
12940	-108.542	-103.9368	-4.60517	0.08861662
12950	-108.6954	-104.0902	-4.60517	0.07904636
12960	-109.292	-104.6868	-4.60517	0.1142007
12970	-108.6989	-104.0937	-4.60517	0.1001201
12980	-108.5517	-103.9466	-4.60517	0.0918362
12990	-108.8826	-104.2775	-4.60517	0.07439052
13000	-109.6882	-105.083	-4.60517	0.1207001
13010	-108.6738	-104.0686	-4.60517	0.09917306
13020	-109.4004	-104.7953	-4.60517	0.06652054
13030	-109.2802	-104.675	-4.60517	0.0680217
13040	-109.3916	-104.7865	-4.60517	0.1159493
13050	-108.9959	-104.3908	-4.60517	0.1082972
13060	-109.1132	-104.5081	-4.60517	0.07036819
13070	-109.3534	-104.7482	-4.60517	0.06709188
13080	-108.7063	-104.1011	-4.60517	0.07870748
13090	-108.6783	-104.0731	-4.60517	0.0796022
13100	-108.9078	-104.3026	-4.60517	0.0738892
13110	-109.4044	-104.7992	-4.60517	0.1161668
13120	-109.1477	-104.5425	-4.60517	0.1114819
13130	-109.3535	-104.7483	-4.60517	0.1152902
13140	-108.5644	-103.9592	-4.60517	0.0851591
13150	-109.8863	-105.2811	-4.60517	0.1235933
13160	-108.6316	-104.0265	-4.60517	0.08134511
13170	-109.0786	-104.4735	-4.60517	0.1100818
13180	-108.5951	-103.9899	-4.60517	0.09543747
13190	-108.759	-104.1539	-4.60517	0.1021369
13200	-108.5624	-103.9572	-4.60517	0.08533366
13210	-108.66	-104.0548	-4.60517	0.08024131
13220	-109.5357	-104.9305	-4.60517	0.06497558
13230	-108.5751	-103.9699	-4.60517	0.09409588
13240	-108.8927	-104.2875	-4.60517	0.1058524
13250	-108.5434	-103.9383	-4.60517	0.0879992
13260	-108.5687	-103.9636	-4.60517	0.08480094
13270	-110.1402	-105.5351	-4.60517	0.1270613
13280	-111.1983	-106.5931	-4.60517	0.05211293
13290	-108.8206	-104.2154	-4.60517	0.07572598
13300	-109.6949	-105.0898	-4.60517	0.1208022
13310	-108.7663	-104.1611	-4.60517	0.07703711
13320	-108.672	-104.0668	-4.60517	0.07981695
13330	-108.5584	-103.9532	-4.60517	0.09262771
13340	-108.8544	-104.2492	-4.60517	0.07498035
13350	-108.9221	-104.3169	-4.60517	0.1065778
13360	-108.7997	-104.1945	-4.60517	0.0762127
13370	-109.0293	-104.4242	-4.60517	0.07170086
13380	-108.7017	-104.0965	-4.60517	0.0788498
13390	-108.5573	-103.9522	-4.60517	0.09251278
13400	-109.0326	-104.4274	-4.60517	0.1091045
13410	-108.5992	-103.994	-4.60517	0.0956794
13420	-108.5417	-103.9365	-4.60517	0.08901542
13430	-108.6455	-104.0403	-4.60517	0.08078493
13440	-108.7007	-104.0956	-4.60517	0.07887805
13450	-109.2276	-104.6224	-4.60517	0.1130181
13460	-109.1713	-104.5661	-4.60517	0.1119436
13470	-108.772	-104.1668	-4.60517	0.1025364
13480	-108.5739	-103.9687	-4.60517	0.09400399
13490	-108.7978	-104.1926	-4.60517	0.1033007
13500	-108.6623	-104.0572	-4.60517	0.09871392
13510	-108.545	-103.9398	-4.60517	0.09068367
13520	-109.0949	-104.4897	-4.60517	0.07064923
13530	-109.6055	-105.0004	-4.60517	0.1194333
13540	-108.5944	-103.9892	-4.60517	0.09539699
13550	-108.8524	-104.2473	-4.60517	0.104814
13560	-109.2103	-104.6051	-4.60517	0.06896232
13570	-108.9141	-104.3089	-4.60517	0.07376538
13580	-108.621	-104.0158	-4.60517	0.09685282
13590	-108.8047	-104.1995	-4.60517	0.1034998
13600	-108.5461	-103.9409	-4.60517	0.09091355
13610	-108.5723	-103.9671	-4.60517	0.09388157
13620	-108.613	-104.0079	-4.60517	0.09644672
13630	-109.8062	-105.201	-4.60517	0.1224461
13640	-109.4526	-104.8474	-4.60517	0.06590815
13650	-108.588	-103.9828	-4.60517	0.08349846
13660	-108.8065	-104.2014	-4.60517	0.1035527
13670	-109.2404	-104.6352	-4.60517	0.1132561
13680	-110.099	-105.4938	-4.60517	0.126514
13690	-108.7895	-104.1843	-4.60517	0.1030597
13700	-110.0646	-105.4595	-4.60517	0.1260534
13710	-108.6087	-104.0036	-4.60517	0.08238147
13720	-108.8195	-104.2143	-4.60517	0.07575178
13730	-108.6014	-103.9962	-4.60517	0.08275261
13740	-108.672	-104.0669	-4.60517	0.07981526
13750	-108.5642	-103.959	-4.60517	0.09319667
13760	-108.5966	-103.9914	-4.60517	0.08300655
13770	-109.3098	-104.7046	-4.60517	0.1145196
13780	-108.5515	-103.9463	-4.60517	0.09180278
13790	-109.4033	-104.7981	-4.60517	0.1161474
13800	-108.8381	-104.233	-4.60517	0.07533284
13810	-110.1116	-105.5065	-4.60517	0.05954953
13820	-109.0219	-104.4167	-4.60517	0.07182505
13830	-111.4426	-106.8374	-4.60517	0.142247
13840	-108.8448	-104.2396	-4.60517	0.1046094
13850	-109.6113	-105.0061	-4.60517	0.1195229
13860	-109.2642	-104.659	-4.60517	0.113696
13870	-109.2685	-104.6633	-4.60517	0.06817558
13880	-108.7022	-104.097	-4.60517	0.07883375
13890	-109.3387	-104.7336	-4.60517	0.0672738
13900	-111.1747	-106.5695	-4.60517	0.1393794
13910	-108.5434	-103.9383	-4.60517	0.08800545
13920	-108.5522	-103.947	-4.60517	0.09190063
13930	-108.9367	-104.3316	-4.60517	0.07333398
13940	-108.5531	-103.948	-4.60517	0.09201958
13950	-108.6843	-104.0791	-4.60517	0.09957813
13960	-109.0092	-104.4041	-4.60517	0.1085937
13970	-109.1509	-104.5457	-4.60517	0.06980758
13980	-108.5775	-103.9723	-4.60517	0.08416571
13990	-108.6933	-104.0881	-4.60517	0.07911313
14000	-108.7373	-104.1322	-4.60517	0.1014431
14010	-109.2726	-104.6675	-4.60517	0.11385
14020	-108.5628	-103.9576	-4.60517	0.08529736
14030	-108.723	-104.1178	-4.60517	0.1009653
14040	-108.5679	-103.9628	-4.60517	0.0848643
14050	-109.5055	-104.9003	-4.60517	0.1178445
14060	-109.2109	-104.6057	-4.60517	0.06895357
14070	-108.5661	-103.9609	-4.60517	0.08501412
14080	-108.6821	-104.077	-4.60517	0.07947405
14090	-108.5579	-103.9527	-4.60517	0.08576722
14100	-108.5666	-103.9615	-4.60517	0.08497052
14110	-108.6617	-104.0565	-4.60517	0.08017945
14120	-108.5872	-103.9821	-4.60517	0.08354284
14130	-108.8161	-104.2109	-4.60517	0.07582855
14140	-108.7923	-104.1872	-4.60517	0.07638834
14150	-109.6866	-105.0814	-4.60517	0.1206764
14160	-108.7173	-104.1121	-4.60517	0.1007708
14170	-108.7496	-104.1444	-4.60517	0.07747516
14180	-109.0996	-104.4945	-4.60517	0.07057629
14190	-110.2011	-105.5959	-4.60517	0.127859
14200	-108.7543	-104.1491	-4.60517	0.07735058
14210	-108.6509	-104.0457	-4.60517	0.08057891
14220	-109.1986	-104.5934	-4.60517	0.1124696
14230	-108.7743	-104.1691	-4.60517	0.1026053
14240	-110.1178	-105.5126	-4.60517	0.1267641
14250	-110.3565	-105.7513	-4.60517	0.05763051
14260	-108.5481	-103.943	-4.60517	0.08699192
14270	-109.3788	-104.7736	-4.60517	0.115729
14280	-108.5706	-103.9655	-4.60517	0.08465488
14290	-108.858	-104.2528	-4.60517	0.07490329
14300	-108.6248	-104.0196	-4.60517	0.09703997
14310	-108.8968	-104.2916	-4.60517	0.07410646
14320	-109.385	-104.7798	-4.60517	0.0667058
14330	-110.0639	-105.4588	-4.60517	0.1260439
14340	-108.6263	-104.0211	-4.60517	0.09711468
14350	-111.4618	-106.8566	-4.60517	0.1424485
14360	-108.9251	-104.3199	-4.60517	0.106651
14370	-109.6865	-105.0814	-4.60517	0.1206755
14380	-110.7846	-106.1795	-4.60517	0.0546481
14390	-108.5691	-103.9639	-4.60517	0.09362112
14400	-108.5447	-103.9395	-4.60517	0.08766471
14410	-109.2557	-104.6505	-4.60517	0.1135398
14420	-109.1394	-104.5342	-4.60517	0.06997676
14430	-108.6956	-104.0904	-4.60517	0.07903844
14440	-109.5156	-104.9104	-4.60517	0.06519673
14450	-108.5471	-103.9419	-4.60517	0.0911178
14460	-108.7358	-104.1306	-4.60517	0.07785127
14470	-108.7335	-104.1284	-4.60517	0.07791424
14480	-109.1489	-104.5438	-4.60517	0.1115066
14490	-108.6478	-104.0426	-4.60517	0.08069572
14500	-108.543	-103.9378	-4.60517	0.09011222
14510	-108.5417	-103.9365	-4.60517	0.08927393
14520	-108.6087	-104.0035	-4.60517	0.08238308
14530	-110.6006	-105.9954	-4.60517	0.1328349
14540	-109.0262	-104.4211	-4.60517	0.1089663
14550	-108.6801	-104.0749	-4.60517	0.07954242
14560	-108.5755	-103.9704	-4.60517	0.09413051
14570	-108.908	-104.3028	-4.60517	0.07388537
14580	-108.7093	-104.1041	-4.60517	0.100491
14590	-108.5426	-103.9374	-4.60517	0.08831033
14600	-110.021	-105.4158	-4.60517	0.1254626
14610	-108.5553	-103.9502	-4.60517	0.09229004
14620	-110.0714	-105.4662	-4.60517	0.1261444
14630	-109.501	-104.8958	-4.60517	0.1177709
14640	-108.6229	-104.0178	-4.60517	0.09694998
14650	-108.5493	-103.9441	-4.60517	0.09148011
14660	-109.4146	-104.8095	-4.60517	0.06635161
14670	-108.6141	-104.009	-4.60517	0.08212236
14680	-108.9033	-104.2982	-4.60517	0.1061186
14690	-108.5702	-103.965	-4.60517	0.0846892
14700	-109.2378	-104.6327	-4.60517	0.06858466
14710	-108.8189	-104.2137	-4.60517	0.1039
14720	-108.5439	-103.9388	-4.60517	0.09040979
14730	-110.3596	-105.7544	-4.60517	0.1298837
14740	-109.4793	-104.8741	-4.60517	0.06560366
14750	-108.9109	-104.3058	-4.60517	0.1063064
14760	-109.2764	-104.6712	-4.60517	0.06807163
14770	-108.6033	-103.9981	-4.60517	0.09591546
14780	-108.7496	-104.1444	-4.60517	0.07747421
14790	-108.7105	-104.1054	-4.60517	0.1005358
14800	-108.6559	-104.0507	-4.60517	0.08039013
14810	-109.4738	-104.8686	-4.60517	0.06566557
14820	-109.2383	-104.6331	-4.60517	0.06857814
14830	-108.9797	-104.3745	-4.60517	0.07255166
14840	-109.7183	-105.1131	-4.60517	0.06308128
14850	-109.8299	-105.2247	-4.60517	0.1227889
14860	-108.748	-104.1428	-4.60517	0.0775174
14870	-109.3432	-104.7381	-4.60517	0.1151113
14880	-108.6527	-104.0475	-4.60517	0.09831133
14890	-108.9949	-104.3897	-4.60517	0.108274
14900	-109.2298	-104.6246	-4.60517	0.1130587
14910	-108.56	-103.9549	-4.60517	0.08555507
14920	-108.5653	-103.9601	-4.60517	0.09329746
14930	-109.8714	-105.2662	-4.60517	0.1233816
14940	-108.5492	-103.9441	-4.60517	0.0914747
14950	-109.6701	-105.0649	-4.60517	0.06356323
14960	-108.6204	-104.0153	-4.60517	0.08183255
14970	-108.7575	-104.1523	-4.60517	0.1020889
14980	-109.435	-104.8299	-4.60517	0.1166836
14990	-108.5496	-103.9444	-4.60517	0.09153372
15000	-109.2766	-104.6714	-4.60517	0.06806858
15010	-108.9013	-104.2961	-4.60517	0.07401623
15020	-109.8297	-105.2245	-4.60517	0.06201386
15030	-108.8816	-104.2765	-4.60517	0.07441114
15040	-108.8644	-104.2593	-4.60517	0.07476701
15050	-108.8081	-104.2029	-4.60517	0.07601417
15060	-108.8522	-104.247	-4.60517	0.07502808
15070	-108.7675	-104.1624	-4.60517	0.1024001
15080	-109.3089	-104.7037	-4.60517	0.06765061
15090	-108.5829	-103.9777	-4.60517	0.08381119
15100	-109.5772	-104.9721	-4.60517	0.1189904
15110	-109.2321	-104.6269	-4.60517	0.0686628
15120	-109.6007	-104.9955	-4.60517	0.1193584
15130	-110.6359	-106.0307	-4.60517	0.1332565
15140	-108.5748	-103.9696	-4.60517	0.09407486
15150	-108.9523	-104.3471	-4.60517	0.1072972
15160	-108.5417	-103.9365	-4.60517	0.08923239
15170	-108.9717	-104.3666	-4.60517	0.07269339
15180	-108.584	-103.9788	-4.60517	0.08374208
15190	-108.6292	-104.0241	-4.60517	0.09725564
15200	-108.5421	-103.937	-4.60517	0.0885388
15210	-109.1973	-104.5921	-4.60517	0.06914312
15220	-110.0045	-105.3994	-4.60517	0.1252382
15230	-109.5306	-104.9255	-4.60517	0.1182501
15240	-109.2802	-104.675	-4.60517	0.06802166
15250	-108.5954	-103.9903	-4.60517	0.09545914
15260	-108.5671	-103.9619	-4.60517	0.08493296
15270	-108.5548	-103.9496	-4.60517	0.09222123
15280	-109.1924	-104.5873	-4.60517	0.1123523
15290	-108.6134	-104.0082	-4.60517	0.08215827
15300	-108.6266	-104.0214	-4.60517	0.09712855
15310	-109.3572	-104.752	-4.60517	0.1153554
15320	-108.5456	-103.9405	-4.60517	0.08744897
15330	-108.5416	-103.9365	-4.60517	0.08906539
15340	-108.5733	-103.9682	-4.60517	0.09396379
15350	-109.0527	-104.4475	-4.60517	0.07131767
15360	-108.8468	-104.2416	-4.60517	0.07514381
15370	-109.4873	-104.8821	-4.60517	0.1175482
15380	-109.2451	-104.6399	-4.60517	0.1133438
15390	-108.5432	-103.938	-4.60517	0.08809287
15400	-108.8434	-104.2382	-4.60517	0.104573
15410	-108.5456	-103.9404	-4.60517	0.09081258
15420	-109.0811	-104.4759	-4.60517	0.07086435
15430	-111.2133	-106.6082	-4.60517	0.05202595
