Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
5009	1	224.139	0	224.139	0.196642	0.8702163	0.002569513	3.52492	3.040549
5010	0	-278.9354	0	-278.9354	0.08395617	0.7072332	0.1599947	8.25606	-6.578254
5011	1	225.1694	0	225.1694	0.1543175	0.8349384	0.002469142	4.491694	3.040549
5012	0	-278.7732	0	-278.7732	0.1029761	0.7564477	0.1981343	6.731145	-6.510287
5013	1	225.081	0	225.081	0.1162635	0.7827038	0.001922832	5.961863	3.038021
5014	0	-278.219	0	-278.219	0.1010791	0.752222	0.1847201	6.857473	-6.482878
5015	1	225.435	0	225.435	0.1377462	0.8154826	0.002033166	5.032062	3.038021
5016	0	-278.0277	0	-278.0277	0.08614971	0.713777	0.1799073	8.045845	-6.452175
5017	1	222.5141	0	222.5141	0.2689364	0.9050639	0.00412468	2.577364	3.046692
5018	0	-277.5585	0	-277.5585	0.06821838	0.6515966	0.1297093	10.16071	-6.436875
5019	1	219.2063	0	219.2063	0.3955425	0.9354495	0.005471119	1.752396	3.046692
5020	0	-278.6947	0	-278.6947	0.09721358	0.7431889	0.1986253	7.130148	-6.363892
5021	1	220.7348	0	220.7348	0.2399682	0.8936095	0.00274182	2.888496	3.046692
5022	0	-277.475	0	-277.475	0.08516119	0.71086	0.1630389	8.139238	-6.457144
5023	1	224.5003	0	224.5003	0.1909789	0.8663828	0.002665945	3.629444	3.038504
5024	0	-278.2294	0	-278.2294	0.09693113	0.7425057	0.1719798	7.150924	-6.496833
5025	1	223.4762	0	223.4762	0.22537	0.8867253	0.003445996	3.075596	3.038504
5026	0	-279.0907	0	-279.0907	0.1184449	0.78652	0.2220286	5.852062	-6.399802
5027	1	222.8206	0	222.8206	0.2479451	0.89703	0.003799121	2.795567	3.038504
5028	0	-279.6921	0	-279.6921	0.1176327	0.7851137	0.2376639	5.89247	-6.444685
5029	1	221.1212	0	221.1212	0.3166114	0.9193574	0.004469738	2.189268	3.038504
5030	0	-282.2947	0	-282.2947	0.1117017	0.7743004	0.157336	6.205344	-6.490481
5031	1	219.1219	0	219.1219	0.2319632	0.8899413	0.004549767	2.988178	3.044849
5032	0	-278.2916	0	-278.2916	0.065554	0.6403975	0.1195917	10.57368	-6.473751
5033	1	221.9254	0	221.9254	0.2875427	0.9112058	0.004481463	2.410588	3.044849
5034	0	-277.5264	0	-277.5264	0.0781117	0.6884657	0.1607804	8.873794	-6.446135
5035	1	222.4488	0	222.4488	0.2677639	0.9046483	0.004192886	2.588651	3.044849
5036	0	-280.1447	0	-280.1447	0.07565545	0.6799503	0.1185386	9.161894	-6.467005
5037	1	224.3419	0	224.3419	0.2031984	0.8743911	0.003161349	3.411184	3.044849
5038	0	-278.3179	0	-278.3179	0.07319548	0.6710165	0.1565102	9.469809	-6.538917
5039	1	219.554	0	219.554	0.1912046	0.8665399	0.003864072	3.62516	3.044849
5040	0	-277.8439	0	-277.8439	0.0706157	0.6611846	0.145373	9.815766	-6.520532
5041	1	225.0773	0	225.0773	0.1663751	0.8467638	0.002219516	4.166171	3.044849
5042	0	-279.5192	0	-279.5192	0.08957407	0.7234939	0.1472214	7.738257	-6.544701
5043	1	225.4537	0	225.4537	0.1398261	0.8181626	0.001904152	4.957207	3.044849
5044	0	-282.7741	0	-282.7741	0.1022986	0.7549537	0.2517865	6.775724	-6.497099
5045	1	223.3748	0	223.3748	0.1683368	0.8485329	0.00202139	4.117622	3.044849
5046	0	-279.9139	0	-279.9139	0.04488643	0.5292341	0.1226418	15.44224	-6.558031
5047	1	223.9518	0	223.9518	0.2200433	0.8839872	0.003389771	3.150049	3.044849
5048	0	-280.0042	0	-280.0042	0.05424065	0.5855294	0.1483452	12.77911	-6.434423
5049	1	224.7231	0	224.7231	0.1748694	0.8541461	0.002828729	3.963799	3.044849
5050	0	-278.9889	0	-278.9889	0.09137313	0.7283687	0.1850709	7.585898	-6.307058
5051	1	222.2014	0	222.2014	0.2645779	0.9035004	0.003342212	2.619822	3.044849
5052	0	-278.1442	0	-278.1442	0.09500507	0.7377582	0.1599445	7.295897	-6.423712
5053	1	224.0035	0	224.0035	0.228275	0.8881651	0.003273656	3.036456	3.044849
5054	0	-279.3491	0	-279.3491	0.04077088	0.5005956	0.1106874	17.00104	-6.470715
5055	1	224.8711	0	224.8711	0.1330423	0.8091351	0.00224843	5.209975	3.039328
5056	0	-277.9808	0	-277.9808	0.06270326	0.6277391	0.1198763	11.0544	-6.406766
5057	1	225.0932	0	225.0932	0.1184655	0.7865554	0.001648703	5.851046	3.039328
5058	0	-281.4232	0	-281.4232	0.04069744	0.5000605	0.1198996	17.03171	-6.247587
5059	1	224.3819	0	224.3819	0.1339655	0.8104134	0.002343321	5.174074	3.039328
5060	0	-279.9084	0	-279.9084	0.03598723	0.4638216	0.09996984	19.26092	-6.413083
5061	1	224.8782	0	224.8782	0.1164602	0.7830531	0.001995321	5.951796	3.039328
5062	0	-277.5466	0	-277.5466	0.08965748	0.7237233	0.1701235	7.731058	-6.426665
5063	1	225.3409	0	225.3409	0.1416299	0.820427	0.002248543	4.894072	3.039328
5064	0	-278.0949	0	-278.0949	0.09898924	0.7474108	0.1861868	7.002248	-6.47467
5065	1	224.6406	0	224.6406	0.1864922	0.8631831	0.002563802	3.716763	3.039328
5066	0	-278.6437	0	-278.6437	0.1061983	0.7633324	0.1909609	6.526913	-6.3544
5067	1	224.9726	0	224.9726	0.1623423	0.842997	0.002199669	4.269664	3.039328
5068	0	-281.1292	0	-281.1292	0.1073241	0.7656546	0.2170513	6.458449	-6.597877
5069	1	225.3174	0	225.3174	0.1031077	0.756736	0.001553437	6.722554	3.042438
5070	0	-279.7966	0	-279.7966	0.1186345	0.7868456	0.2272114	5.842714	-6.510977
5071	1	223.3302	0	223.3302	0.1391423	0.8172898	0.00258713	4.981569	3.042438
5072	0	-278.7375	0	-278.7375	0.09979676	0.7492897	0.2003277	6.945588	-6.496754
5073	1	224.3378	0	224.3378	0.2009176	0.8729693	0.002666598	3.449908	3.042438
5074	0	-277.8097	0	-277.8097	0.07062381	0.6612162	0.136421	9.814639	-6.513773
5075	1	225.7725	0	225.7725	0.1455066	0.8251148	0.002136501	4.763683	3.042438
5076	0	-279.8519	0	-279.8519	0.0914972	0.7286992	0.1435069	7.575611	-6.339935
5077	1	222.9774	0	222.9774	0.1576523	0.8383829	0.002909917	4.396682	3.042438
5078	0	-280.075	0	-280.075	0.08390543	0.7070787	0.1301326	8.261053	-6.500621
5079	1	225.4222	0	225.4222	0.1275896	0.8012382	0.001874072	5.432632	3.037986
5080	0	-279.8295	0	-279.8295	0.07726336	0.6855689	0.1721257	8.971228	-6.594206
5081	1	225.5615	0	225.5615	0.1390176	0.8171297	0.00214291	4.98604	3.039649
5082	0	-277.9504	0	-277.9504	0.09347538	0.733875	0.1793749	7.415291	-6.373712
5083	1	224.8134	0	224.8134	0.1146553	0.7798085	0.001981255	6.045485	3.039649
5084	0	-278.2	0	-278.2	0.07844322	0.6895852	0.1701464	8.836292	-6.487833
5085	1	225.2038	0	225.2038	0.1119066	0.7746909	0.001856315	6.193977	3.039649
5086	0	-277.8616	0	-277.8616	0.06817986	0.6514388	0.126858	10.16645	-6.388502
5087	1	224.5197	0	224.5197	0.1431035	0.8222371	0.002196513	4.843676	3.054866
5088	0	-278.1553	0	-278.1553	0.05124622	0.56872	0.1178219	13.52582	-6.429006
5089	1	225.6791	0	225.6791	0.1347227	0.8114498	0.002026684	5.144993	3.039988
5090	0	-283.3411	0	-283.3411	0.0829142	0.7040327	0.2209206	8.359813	-6.326165
5091	1	224.4902	0	224.4902	0.171675	0.8514532	0.00223286	4.037554	3.039988
5092	0	-281.3141	0	-281.3141	0.1537523	0.8343404	0.253615	4.508208	-6.434381
5093	1	224.1153	0	224.1153	0.1928058	0.8676437	0.003102248	3.595054	3.039988
5094	0	-277.5943	0	-277.5943	0.07300255	0.670298	0.1549994	9.494835	-6.412372
5095	1	223.3922	0	223.3922	0.1260866	0.7989518	0.002358389	5.497392	3.039988
5096	0	-277.8243	0	-277.8243	0.09775931	0.7444999	0.17883	7.090344	-6.429889
5097	1	225.6845	0	225.6845	0.1337192	0.810074	0.00200352	5.183601	3.039988
5098	0	-279.4698	0	-279.4698	0.07058515	0.6610652	0.1680073	9.820014	-6.324658
5099	1	225.3549	0	225.3549	0.109057	0.7691488	0.001761237	6.355826	3.039988
5100	0	-279.1927	0	-279.1927	0.06408079	0.6339461	0.1127696	10.81677	-6.493421
5101	1	224.4203	0	224.4203	0.1187357	0.7870191	0.002125036	5.837734	3.041606
5102	0	-278.0279	0	-278.0279	0.08276885	0.7035815	0.1593062	8.374494	-6.527449
5103	1	225.0776	0	225.0776	0.1803984	0.8585871	0.002528436	3.842313	3.041606
5104	0	-278.3859	0	-278.3859	0.09096183	0.7272677	0.1738452	7.620198	-6.53189
5105	1	222.1538	0	222.1538	0.1798326	0.8581449	0.003337228	3.854402	3.041606
5106	0	-278.1826	0	-278.1826	0.1021933	0.75472	0.1852008	6.782705	-6.471517
5107	1	224.5973	0	224.5973	0.202334	0.873856	0.002959818	3.425757	3.041606
5108	0	-278.1236	0	-278.1236	0.09101082	0.7273992	0.1530389	7.616096	-6.414729
5109	1	223.5854	0	223.5854	0.234645	0.891198	0.003553741	2.954024	3.041606
5110	0	-279.0042	0	-279.0042	0.09449792	0.7364821	0.1530389	7.335052	-6.495464
5111	1	225.6328	0	225.6328	0.1519847	0.832443	0.002282306	4.560638	3.041606
5112	0	-279.4284	0	-279.4284	0.08760035	0.7179655	0.1866426	7.912607	-6.561235
5113	1	225.1104	0	225.1104	0.1610358	0.8417376	0.002244723	4.304305	3.049618
5114	0	-278.016	0	-278.016	0.0765214	0.6829973	0.161072	9.058214	-6.511329
5115	1	224.9204	0	224.9204	0.1468914	0.8267328	0.002407204	4.718774	3.049618
5116	0	-277.8718	0	-277.8718	0.09167053	0.7291599	0.1787085	7.561287	-6.383029
5117	1	224.2786	0	224.2786	0.1827085	0.8603648	0.002407204	3.793732	3.049618
5118	0	-279.2128	0	-279.2128	0.1093984	0.7698259	0.210073	6.33599	-6.513195
5119	1	225.0985	0	225.0985	0.1251648	0.797525	0.002081092	5.537876	3.049618
5120	0	-281.1846	0	-281.1846	0.1395541	0.8178163	0.2444471	4.96687	-6.320795
5121	1	225.4243	0	225.4243	0.1214531	0.7915816	0.001935097	5.707118	3.049618
5122	0	-277.7368	0	-277.7368	0.08863528	0.7208883	0.1554762	7.820218	-6.446849
5123	1	225.1998	0	225.1998	0.1037594	0.7581546	0.001628264	6.680332	3.049618
5124	0	-277.929	0	-277.929	0.08228389	0.7020671	0.161133	8.42385	-6.518679
5125	1	225.4343	0	225.4343	0.1196165	0.7885183	0.001748912	5.794747	3.049618
5126	0	-279.3738	0	-279.3738	0.06598877	0.6422655	0.1648023	10.50402	-6.419871
5127	1	225.046	0	225.046	0.161028	0.8417301	0.002609117	4.304513	3.044382
5128	0	-281.6559	0	-281.6559	0.09214771	0.7304209	0.1999927	7.522131	-6.22011
5129	1	225.2282	0	225.2282	0.1791475	0.8576058	0.002638305	3.869142	3.044382
5130	0	-279.642	0	-279.642	0.07257648	0.6687017	0.1780316	9.550576	-6.463548
5131	1	225.3987	0	225.3987	0.1678802	0.8481247	0.002537861	4.12882	3.044382
5132	0	-277.8182	0	-277.8182	0.06005154	0.6152931	0.1326063	11.54254	-6.483933
5133	1	223.6399	0	223.6399	0.2397749	0.8935238	0.003538352	2.890824	3.044382
5134	0	-278.3231	0	-278.3231	0.08141353	0.6993153	0.1701732	8.513907	-6.524263
5135	1	225.7179	0	225.7179	0.1525006	0.8330011	0.0022697	4.545211	3.044382
5136	0	-278.5783	0	-278.5783	0.06506885	0.6382938	0.140072	10.65252	-6.568618
5137	1	222.2384	0	222.2384	0.2390518	0.8932019	0.002902316	2.899569	3.044382
5138	0	-277.7595	0	-277.7595	0.07111915	0.6631419	0.1294254	9.74628	-6.425247
5139	1	225.306	0	225.306	0.1755697	0.8547237	0.002587864	3.947989	3.044382
5140	0	-277.9655	0	-277.9655	0.07666252	0.6834892	0.1665674	9.041539	-6.454537
5141	1	222.3147	0	222.3147	0.1313524	0.8067521	0.001532338	5.277003	3.044382
5142	0	-277.8958	0	-277.8958	0.09032302	0.7255419	0.1552585	7.674092	-6.439649
5143	1	225.5324	0	225.5324	0.1647376	0.8452558	0.002393189	4.207584	3.044382
5144	0	-278.2585	0	-278.2585	0.09238627	0.7310474	0.1735967	7.502708	-6.336138
5145	1	223.9382	0	223.9382	0.228911	0.8884754	0.003240485	3.02802	3.046036
5146	0	-277.6459	0	-277.6459	0.08039234	0.6960302	0.1530328	8.622055	-6.498136
5147	1	222.89	0	222.89	0.2582916	0.9011527	0.003943509	2.683584	3.046036
5148	0	-278.6853	0	-278.6853	0.0877795	0.7184753	0.170239	7.896458	-6.55677
5149	1	223.8076	0	223.8076	0.2267358	0.8874068	0.003303979	3.05707	3.04829
5150	0	-277.9784	0	-277.9784	0.08745763	0.7175582	0.1698347	7.92552	-6.34932
5151	1	223.841	0	223.841	0.1833321	0.8608371	0.00307758	3.780829	3.04829
5152	0	-278.2827	0	-278.2827	0.09233979	0.7309255	0.1672687	7.506484	-6.336829
5153	1	222.32	0	222.32	0.2279328	0.8879974	0.00387791	3.041015	3.04829
5154	0	-278.148	0	-278.148	0.08815838	0.7195481	0.1797453	7.862522	-6.364419
5155	1	223.0172	0	223.0172	0.2423535	0.8946558	0.003192278	2.860067	3.04829
5156	0	-278.2573	0	-278.2573	0.05820957	0.6062428	0.1192055	11.90779	-6.51834
5157	1	224.651	0	224.651	0.1949671	0.8691054	0.002786935	3.5552	3.04829
5158	0	-278.7435	0	-278.7435	0.07040163	0.6603465	0.166065	9.845612	-6.402658
5159	1	224.9512	0	224.9512	0.1282863	0.8022815	0.002120617	5.403127	3.051079
5160	0	-277.7263	0	-277.7263	0.06157976	0.6225475	0.1254148	11.25609	-6.478973
5161	1	224.771	0	224.771	0.1736189	0.8531034	0.002552792	3.992348	3.051079
5162	0	-279.3201	0	-279.3201	0.04565425	0.5342954	0.1244542	15.18253	-6.463448
5163	1	225.732	0	225.732	0.14633	0.8260804	0.002238309	4.736877	3.044308
5164	0	-277.5804	0	-277.5804	0.07246519	0.6682826	0.1543239	9.565243	-6.436198
5165	1	225.8518	0	225.8518	0.1352493	0.8121642	0.001970945	5.124961	3.044308
5166	0	-277.4621	0	-277.4621	0.08691941	0.7160129	0.1653594	7.974596	-6.426757
5167	1	224.8208	0	224.8208	0.1756874	0.8548203	0.002811278	3.945345	3.044308
5168	0	-277.9295	0	-277.9295	0.08142267	0.6993444	0.1422612	8.512951	-6.476338
5169	1	224.8774	0	224.8774	0.1870609	0.863597	0.002722685	3.705463	3.040299
5170	0	-277.7422	0	-277.7422	0.06099185	0.6197834	0.1315739	11.36459	-6.485703
5171	1	224.173	0	224.173	0.1718249	0.8515817	0.002180048	4.034033	3.040299
5172	0	-278.8982	0	-278.8982	0.09121229	0.7279391	0.1798993	7.599274	-6.555248
5173	1	223.8253	0	223.8253	0.1510344	0.8314054	0.002681183	4.589333	3.040299
5174	0	-278.8627	0	-278.8627	0.1110564	0.7730632	0.206799	6.241396	-6.363545
5175	1	224.0481	0	224.0481	0.1151626	0.7807294	0.001488983	6.018857	3.041224
5176	0	-278.1069	0	-278.1069	0.07369373	0.6728599	0.146056	9.405783	-6.319282
5177	1	225.6017	0	225.6017	0.1359682	0.8131313	0.002132325	5.097862	3.047782
5178	0	-280.4464	0	-280.4464	0.1085868	0.7682103	0.1905765	6.383344	-6.581878
5179	1	224.4708	0	224.4708	0.1673652	0.8476617	0.002154403	4.141526	3.047782
5180	0	-277.9732	0	-277.9732	0.08565773	0.7123317	0.1761144	8.092057	-6.38056
5181	1	217.1236	0	217.1236	0.1370341	0.8145477	0.002593406	5.05821	3.070251
5182	0	-280.2266	0	-280.2266	0.08503735	0.7104909	0.1791197	8.151091	-6.24381
5183	1	218.8557	0	218.8557	0.104781	0.7603483	0.00191323	6.6152	3.070251
5184	0	-278.2445	0	-278.2445	0.06792495	0.6503919	0.1555327	10.2046	-6.386419
5185	1	219.3564	0	219.3564	0.1075199	0.7660543	0.002029105	6.446687	3.020868
5186	0	-279.3432	0	-279.3432	0.0778303	0.6875099	0.1496244	8.905878	-6.604518
5187	1	219.7456	0	219.7456	0.12232	0.7929988	0.002164834	5.666671	3.020868
5188	0	-279.6696	0	-279.6696	0.04644409	0.539414	0.118382	14.92434	-6.293528
5189	1	221.2692	0	221.2692	0.1355347	0.8125493	0.002397217	5.114167	3.062585
5190	0	-278.5779	0	-278.5779	0.08816688	0.7195721	0.1875352	7.861764	-6.491556
5191	1	225.4516	0	225.4516	0.1630577	0.8436783	0.002428555	4.250932	3.041419
5192	0	-278.0947	0	-278.0947	0.08813613	0.7194853	0.14865	7.864507	-6.411755
5193	1	225.4357	0	225.4357	0.1644377	0.8449765	0.002363691	4.215257	3.041419
5194	0	-278.0113	0	-278.0113	0.08517718	0.7109076	0.1713076	8.13771	-6.353379
5195	1	223.7541	0	223.7541	0.2342019	0.8909923	0.003333639	2.959613	3.041419
5196	0	-279.7446	0	-279.7446	0.1291342	0.8035372	0.2154218	5.367649	-6.437422
5197	1	225.2113	0	225.2113	0.1603644	0.8410827	0.002175155	4.322326	3.041419
5198	0	-277.6017	0	-277.6017	0.07839127	0.6894103	0.1484629	8.842148	-6.367159
5199	1	225.4583	0	225.4583	0.1638383	0.8444152	0.00239471	4.230678	3.041419
5200	0	-279.4083	0	-279.4083	0.05672509	0.5986948	0.1061502	12.21941	-6.365899
5201	1	225.7101	0	225.7101	0.1187106	0.7869762	0.001869683	5.838965	3.046142
5202	0	-279.3892	0	-279.3892	0.06211726	0.625046	0.1102321	11.15869	-6.499506
5203	1	222.6806	0	222.6806	0.1167736	0.7836074	0.001667786	5.935822	3.060555
5204	0	-279.8668	0	-279.8668	0.1306866	0.8057976	0.2447841	5.30389	-6.404183
5205	1	220.845	0	220.845	0.1175154	0.7849092	0.002344572	5.898351	3.030698
5206	0	-279.944	0	-279.944	0.1132397	0.7772	0.1741421	6.121061	-6.397895
5207	1	224.2711	0	224.2711	0.1653221	0.8457974	0.002796976	4.192706	3.047657
5208	0	-281.2848	0	-281.2848	0.05911325	0.6107257	0.1469678	11.72575	-6.206128
5209	1	225.6525	0	225.6525	0.1356981	0.8127691	0.002110911	5.108009	3.047657
5210	0	-279.0737	0	-279.0737	0.06152811	0.622306	0.123211	11.26554	-6.282302
5211	1	225.275	0	225.275	0.1197118	0.7886792	0.001816704	5.790135	3.036992
5212	0	-279.565	0	-279.565	0.06678078	0.6456273	0.1560192	10.37944	-6.280052
5213	1	223.5451	0	223.5451	0.1372288	0.8148043	0.002473826	5.051032	3.036992
5214	0	-279.3603	0	-279.3603	0.04709795	0.5435853	0.1284127	14.71714	-6.425609
5215	1	224.9035	0	224.9035	0.1458974	0.8255745	0.002007556	4.750921	3.036992
5216	0	-278.102	0	-278.102	0.08001237	0.6947919	0.1709013	8.663001	-6.37471
5217	1	224.0713	0	224.0713	0.1943312	0.8686787	0.002984579	3.566835	3.036992
5218	0	-278.1934	0	-278.1934	0.1052139	0.761267	0.1885351	6.587982	-6.410461
5219	1	223.7751	0	223.7751	0.2120408	0.8796168	0.003017555	3.268933	3.036992
5220	0	-278.7189	0	-278.7189	0.1129265	0.776615	0.2082325	6.138041	-6.458512
5221	1	224.9082	0	224.9082	0.179184	0.8576346	0.002759262	3.868355	3.047596
5222	0	-277.9863	0	-277.9863	0.08202475	0.7012523	0.1643464	8.450464	-6.342707
5223	1	225.0244	0	225.0244	0.09916208	0.7478151	0.001662043	6.990043	3.047596
5224	0	-280.0243	0	-280.0243	0.1192573	0.7879093	0.1919952	5.812199	-6.349986
5225	1	224.1142	0	224.1142	0.101675	0.7535637	0.001385062	6.817282	3.047596
5226	0	-279.4706	0	-279.4706	0.09200104	0.7300344	0.2060983	7.534123	-6.395946
5227	1	224.8256	0	224.8256	0.1115584	0.7740268	0.001946583	6.213313	3.04705
5228	0	-278.5157	0	-278.5157	0.07018065	0.6594777	0.1596994	9.876614	-6.352167
5229	1	225.5966	0	225.5966	0.1109023	0.7727658	0.001687618	6.25007	3.046786
5230	0	-278.5455	0	-278.5455	0.07672517	0.6837072	0.1656945	9.034156	-6.537273
5231	1	225.1148	0	225.1148	0.1084075	0.7678504	0.00153826	6.393905	3.046786
5232	0	-277.7013	0	-277.7013	0.0946365	0.7368319	0.1740473	7.324311	-6.422326
5233	1	225.6909	0	225.6909	0.1152571	0.7809002	0.001774696	6.013922	3.046786
5234	0	-278.0484	0	-278.0484	0.0695379	0.6569294	0.1424519	9.967905	-6.325601
5235	1	224.074	0	224.074	0.2060102	0.8761009	0.002709301	3.364626	3.046786
5236	0	-283.0349	0	-283.0349	0.06177363	0.6234518	0.1334989	11.22076	-6.745818
5237	1	225.4187	0	225.4187	0.1383476	0.8162652	0.00189297	5.010187	3.046786
5238	0	-278.558	0	-278.558	0.07487721	0.677169	0.1266767	9.257118	-6.464009
5239	1	224.9422	0	224.9422	0.1269591	0.8002851	0.00168604	5.45961	3.046793
5240	0	-278.6848	0	-278.6848	0.1054092	0.7616794	0.1925404	6.575776	-6.504985
5241	1	224.921	0	224.921	0.1232756	0.7945402	0.001811496	5.622745	3.035155
5242	0	-279.1719	0	-279.1719	0.0922527	0.7306969	0.158628	7.513571	-6.553341
5243	1	225.4926	0	225.4926	0.1096888	0.770399	0.001769805	6.319215	3.046618
5244	0	-279.746	0	-279.746	0.07973628	0.6938868	0.1633016	8.692996	-6.616355
5245	1	224.1156	0	224.1156	0.1994736	0.8720526	0.002849952	3.474882	3.037049
5246	0	-278.6296	0	-278.6296	0.04984977	0.5605077	0.1255448	13.90472	-6.408015
5247	1	222.6439	0	222.6439	0.1554416	0.8361152	0.002908443	4.459214	3.040569
5248	0	-278.2297	0	-278.2297	0.05064083	0.5651899	0.1179644	13.68752	-6.41427
5249	1	222.1229	0	222.1229	0.2684938	0.9049074	0.003446429	2.581614	3.040569
5250	0	-278.5281	0	-278.5281	0.08212617	0.7015717	0.1442056	8.440028	-6.325927
5251	1	223.5559	0	223.5559	0.1214599	0.7915927	0.002268748	5.706801	3.040569
5252	0	-277.5629	0	-277.5629	0.08067496	0.6969456	0.146401	8.59185	-6.463584
5253	1	224.9077	0	224.9077	0.1226676	0.793562	0.001640163	5.650614	3.04719
5254	0	-278.0128	0	-278.0128	0.09017919	0.7251507	0.1606644	7.686332	-6.497631
5255	1	223.826	0	223.826	0.2069515	0.8766631	0.003324327	3.349321	3.04719
5256	0	-278.5024	0	-278.5024	0.1030766	0.756668	0.1898405	6.724581	-6.499894
5257	1	224.348	0	224.348	0.2145791	0.8810381	0.003069169	3.230264	3.042623
5258	0	-278.3509	0	-278.3509	0.07331754	0.6714698	0.1643716	9.454043	-6.37026
5259	1	217.7208	0	217.7208	0.3281997	0.9222047	0.00368515	2.111968	3.039748
5260	0	-277.619	0	-277.619	0.06263283	0.6274171	0.1300005	11.06683	-6.390344
5261	1	224.0962	0	224.0962	0.1938206	0.8683341	0.003080704	3.576231	3.049357
5262	0	-279.7577	0	-279.7577	0.03684984	0.4707503	0.1005096	18.81004	-6.439921
5263	1	223.313	0	223.313	0.2295371	0.8887793	0.00355415	3.019761	3.049357
5264	0	-277.4511	0	-277.4511	0.0804748	0.6962978	0.1485938	8.61322	-6.403199
5265	1	221.6723	0	221.6723	0.1917616	0.8669259	0.003577796	3.614631	3.04197
5266	0	-278.284	0	-278.284	0.06417832	0.6343791	0.1341521	10.80033	-6.314616
5267	1	223.4284	0	223.4284	0.2460069	0.8962192	0.00342088	2.817592	3.04197
5268	0	-280.787	0	-280.787	0.1221174	0.7926691	0.1915183	5.676074	-6.515082
5269	1	224.7791	0	224.7791	0.1893674	0.8652508	0.002896162	3.660329	3.04197
5270	0	-278.879	0	-278.879	0.1138872	0.7784001	0.2180256	6.086261	-6.426604
5271	1	225.4125	0	225.4125	0.1321347	0.8078622	0.001806584	5.245763	3.046002
5272	0	-280.0254	0	-280.0254	0.07369603	0.6728684	0.1749755	9.405489	-6.566206
5273	1	225.7774	0	225.7774	0.1244199	0.7963579	0.001820024	5.571031	3.046002
5274	0	-278.7989	0	-278.7989	0.0724301	0.6681503	0.170422	9.569877	-6.430178
5275	1	225.2719	0	225.2719	0.09951603	0.7486394	0.001578928	6.965181	3.046002
5276	0	-279.9081	0	-279.9081	0.0406977	0.5000623	0.1026095	17.03161	-6.554252
5277	1	224.5041	0	224.5041	0.1885745	0.8646867	0.0029999	3.675721	3.046002
5278	0	-277.3026	0	-277.3026	0.07598423	0.6811131	0.1466487	9.12225	-6.439829
5279	1	223.9419	0	223.9419	0.1912084	0.8665425	0.002426974	3.625088	3.04706
5280	0	-278.8416	0	-278.8416	0.04943204	0.558003	0.1078692	14.02222	-6.509546
5281	1	221.6353	0	221.6353	0.2132002	0.8802702	0.002466033	3.251156	3.04706
5282	0	-277.7342	0	-277.7342	0.07385452	0.6734511	0.1388167	9.385304	-6.361634
5283	1	225.7187	0	225.7187	0.1259515	0.7987439	0.001968158	5.503288	3.04706
5284	0	-277.6819	0	-277.6819	0.05979868	0.6140708	0.1316974	11.59135	-6.426235
5285	1	224.8729	0	224.8729	0.09479318	0.7372264	0.001600561	7.312206	3.04706
5286	0	-281.8545	0	-281.8545	0.06702955	0.6466724	0.1045728	10.34092	-6.363663
5287	1	225.416	0	225.416	0.1178602	0.7855093	0.001939489	5.881097	3.04706
5288	0	-277.3421	0	-277.3421	0.07977664	0.6940194	0.1548375	8.688599	-6.414432
5289	1	225.0977	0	225.0977	0.154001	0.834604	0.002052333	4.500927	3.04706
5290	0	-278.0072	0	-278.0072	0.08374388	0.706586	0.1659007	8.276989	-6.341685
5291	1	225.6747	0	225.6747	0.1170328	0.784064	0.001744257	5.922675	3.04706
5292	0	-279.2607	0	-279.2607	0.04699779	0.5429502	0.1238914	14.74851	-6.356628
5293	1	224.8653	0	224.8653	0.1683861	0.8485768	0.002206668	4.116416	3.044211
5294	0	-278.2118	0	-278.2118	0.100858	0.7517209	0.1805592	6.872504	-6.372704
5295	1	223.8319	0	223.8319	0.2121183	0.8796607	0.002738645	3.267738	3.044211
5296	0	-279.9124	0	-279.9124	0.110108	0.7712217	0.1884938	6.29516	-6.550434
5297	1	224.2365	0	224.2365	0.1649206	0.8454257	0.002821813	4.202915	3.044211
5298	0	-278.4061	0	-278.4061	0.06347667	0.6312452	0.1189327	10.91971	-6.505298
5299	1	225.6624	0	225.6624	0.1558393	0.8365278	0.00232624	4.447832	3.044211
5300	0	-278.4583	0	-278.4583	0.08202878	0.701265	0.1362593	8.450049	-6.401057
5301	1	225.7201	0	225.7201	0.1198653	0.7889382	0.001902349	5.782717	3.044211
5302	0	-277.9867	0	-277.9867	0.06523233	0.639005	0.1300957	10.62582	-6.524431
5303	1	223.3724	0	223.3724	0.2463911	0.8963809	0.003704544	2.813198	3.044211
5304	0	-279.6925	0	-279.6925	0.03757334	0.4764578	0.1053975	18.44784	-6.462756
5305	1	223.6991	0	223.6991	0.2362923	0.8919558	0.003522068	2.933432	3.044211
5306	0	-278.1912	0	-278.1912	0.07262295	0.6688764	0.1544749	9.544465	-6.330043
5307	1	224.6791	0	224.6791	0.1917826	0.8669405	0.002575573	3.614234	3.044211
5308	0	-279.0246	0	-279.0246	0.08686179	0.7158466	0.1945822	7.979886	-6.416993
5309	1	225.2424	0	225.2424	0.1544991	0.8351296	0.002067298	4.486416	3.044211
5310	0	-279.7741	0	-279.7741	0.07273693	0.6693044	0.1684272	9.529508	-6.5805
5311	1	225.1832	0	225.1832	0.1766901	0.8556385	0.002683522	3.922955	3.044211
