Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
578	0	-69.46914	-87.08053	17.61139	0	1	1	0	0.007061762	0.001521648	0.001248647	0.001248647	0.04781035	0.04781035	0.009426483	0.003805214	0.655585	0.0075404	0.157599	0.179276
579	1	-61.01043	-88.10565	27.09522	0	0	0	0	0.007246052	0.001722303	0.001016332	0.002445312	0.04043644	0.00453146	0.0144947	0.00380763	0.146232	0.437462	0.184491	0.231816
580	0	-72.51959	-87.53348	15.01388	0	1	0	1	0.008598018	0.003017433	0.0009183499	0.0009183499	0.04781035	0.0103917	0.01499616	0.01499616	0.655585	0.0075404	0.157599	0.179276
581	1	-71.14613	-88.2988	17.15267	0	1	1	0	0.00641763	0.006411444	0.0007895373	0.0007895373	0.04043644	0.04043644	0.01705204	0.002390899	0.0790607	0.268066	0.0606304	0.592242
582	0	-69.52698	-86.12906	16.60207	0	0	1	1	0.008737873	0.003017433	0.001404201	0.004338079	0.04781035	0.04781035	0.01133953	0.01133953	0.11279	0.019424	0.405974	0.461812
583	1	-74.85539	-86.6135	11.7581	0	1	1	1	0.00393722	0.003063365	0.0007895373	0.0007895373	0.04997598	0.04997598	0.01705204	0.01705204	0.185215	0.16368	0.00805702	0.643048
584	0	-73.955	-86.84588	12.89087	0	1	0	1	0.008737873	0.004052121	0.0008620171	0.0008620171	0.04781035	0.01938312	0.0170303	0.0170303	0.150246	0.076888	0.330405	0.442462
585	1	-80.1636	-88.6286	8.464998	1	1	1	1	0.007602625	0.007602625	0.0007481138	0.0007481138	0.03871502	0.03871502	0.01705204	0.01705204	0.168668	0.166301	0.0116851	0.653345
586	0	-71.04195	-85.43575	14.39381	0	0	0	1	0.006180544	0.0001737183	0.0006545822	0.00260655	0.061203	0.02430942	0.02368822	0.02368822	0.130132	0.0869105	0.286172	0.496786
587	1	-67.9278	-87.58779	19.65998	0	1	1	0	0.008198012	0.0001383318	0.0004987038	0.0004987038	0.03871502	0.03871502	0.01009903	0.001506903	0.209109	0.0631089	0.0648994	0.662883
588	0	-76.79543	-90.89136	14.09593	1	0	1	0	0.003039183	0.003039183	0.0005966337	0.002560677	0.03120926	0.03120926	0.02390394	0.02967306	0.214112	0.201389	0.333484	0.251015
589	1	-69.24228	-88.28184	19.03956	0	1	1	0	0.003857052	0.0001664675	0.0003546593	0.0003546593	0.03871502	0.03871502	0.01009903	0.00951265	0.209109	0.0631089	0.0648994	0.662883
590	0	-78.87383	-87.62643	8.752596	1	1	1	0	0.002871989	0.002871989	0.001188867	0.001188867	0.04979785	0.04979785	0.01113543	0.02701572	0.167156	0.157223	0.260349	0.415271
591	1	-69.93259	-88.50572	18.57313	0	1	0	1	0.003857052	0.0002621755	0.0003546593	0.0003546593	0.03871502	0.009939523	0.01224443	0.01224443	0.0580579	0.366715	0.391181	0.184045
592	0	-81.41094	-89.01386	7.602911	1	1	1	1	0.001779064	0.001779064	0.0006425437	0.0006425437	0.04979785	0.04979785	0.01682954	0.01682954	0.210199	0.0584704	0.576893	0.154437
593	1	-71.22919	-93.24406	22.01487	1	0	0	0	0.006293185	0.006293185	0.0003676309	0.004256859	0.03159525	0.01427987	0.006951224	0.01147902	0.0842241	0.531991	0.116791	0.266993
594	0	-81.59665	-89.21204	7.615389	1	1	1	1	0.001779064	0.001779064	0.0005711673	0.0005711673	0.04979785	0.04979785	0.01682954	0.01682954	0.232913	0.0647886	0.639231	0.0630679
595	1	-65.09668	-90.64477	25.5481	0	1	0	0	0.006293185	0.001990052	0.0002861667	0.0002861667	0.03872728	0.0003803311	0.006951224	0.0003844979	0.110202	0.321663	0.21879	0.349345
596	0	-72.31879	-89.49097	17.17218	1	0	1	0	0.001779064	0.001779064	0.0004463892	0.003089629	0.04764484	0.04764484	0.01682954	0.003596971	0.218767	0.05238	0.600409	0.128444
597	1	-66.85892	-86.57345	19.71453	0	0	1	0	0.005333321	0.001527724	0.0003889935	0.009489116	0.0464803	0.0464803	0.01252822	0.01263348	0.228548	0.278881	0.18969	0.302881
598	0	-72.26711	-89.28917	17.02207	1	0	1	0	0.001779064	0.001779064	0.0004463892	0.001892807	0.04764484	0.04764484	0.01682954	0.005652423	0.0685117	0.0624543	0.715886	0.153148
599	1	-73.94774	-88.57046	14.62272	0	1	1	1	0.005333321	0.004136292	0.000923245	0.000923245	0.03828203	0.03828203	0.009757461	0.009757461	0.160284	0.195583	0.280157	0.363975
600	0	-77.2502	-88.0882	10.838	1	0	1	1	0.003350992	0.003350992	0.0006706416	0.01354401	0.04610956	0.04610956	0.016406	0.016406	0.0685117	0.0624543	0.715886	0.153148
601	1	-67.2726	-87.745	20.47239	0	0	1	0	0.007570936	0.005651287	0.0009081673	0.008773773	0.04636214	0.04636214	0.01476143	1.837425e-05	0.412441	0.146098	0.218287	0.223175
602	0	-68.01426	-87.40896	19.3947	0	0	1	1	0.003350992	0.000675185	0.0005066849	0.001669676	0.04400384	0.04400384	0.01046708	0.01046708	0.0334533	0.0648049	0.74283	0.158912
603	1	-76.90895	-86.07125	9.162306	1	0	1	1	0.007026598	0.007026598	0.001488956	0.0007404781	0.06409923	0.06409923	0.01631103	0.01631103	0.321906	0.282117	0.19727	0.198707
604	0	-72.83313	-85.74774	12.91461	0	1	1	1	0.00553118	0.0009554398	0.0006774815	0.0006774815	0.04673925	0.04673925	0.01429949	0.01429949	0.0130793	0.285296	0.172171	0.529453
605	1	-76.01853	-89.75456	13.73603	1	1	1	0	0.007026598	0.007026598	0.002152551	0.002152551	0.03601441	0.03601441	0.01598404	0.002326669	0.305085	0.162634	0.0948195	0.437462
606	0	-66.78355	-86.51584	19.73229	0	0	1	0	0.00553118	0.000797501	0.001100913	0.006004043	0.04673925	0.04673925	0.0238215	0.004285168	0.0130793	0.285296	0.172171	0.529453
607	1	-78.83917	-89.76523	10.92606	1	0	1	1	0.007026598	0.007026598	0.005146978	0.007354071	0.04933439	0.04933439	0.01071547	0.01071547	0.281135	0.149866	0.165879	0.403119
608	0	-69.88044	-86.98715	17.10671	0	1	1	0	0.008221664	0.0006550063	0.001127443	0.001127443	0.03677523	0.03677523	0.01617278	0.01080877	0.0144999	0.316281	0.0822623	0.586957
609	1	-69.32461	-86.94718	17.62257	0	0	1	0	0.007026598	0.003182499	0.002346868	0.01253546	0.06200854	0.06200854	0.01071547	0.00253184	0.081484	0.116642	0.129105	0.67277
610	0	-68.58729	-89.64428	21.05699	0	1	0	0	0.008221664	0.003833563	0.001127443	0.001127443	0.03669663	0.001981369	0.01622574	0.01261578	0.027968	0.610059	0.134965	0.227008
611	1	-75.85506	-85.10854	9.253481	0	1	1	1	0.006442004	0.004476908	0.001929146	0.001929146	0.06200854	0.06200854	0.01428817	0.01428817	0.0346193	0.0495563	0.629991	0.285833
612	0	-68.28837	-92.27866	23.99029	0	1	0	0	0.008221664	0.003999773	0.001388081	0.001388081	0.02449541	0.006163657	0.01013864	0.00951629	0.0494996	0.309858	0.238869	0.401774
613	1	-77.17043	-84.14783	6.977396	0	1	1	1	0.006442004	0.003573631	0.001107985	0.001107985	0.07514814	0.07514814	0.01589236	0.01589236	0.0367145	0.0525555	0.668119	0.242611
614	0	-69.91324	-93.66931	23.75607	0	0	1	0	0.008221664	0.01080097	0.001929653	0.004264909	0.02631921	0.02631921	0.01013864	0.003588205	0.0623511	0.45688	0.352208	0.12856
615	1	-69.30439	-86.77945	17.47507	0	0	1	1	0.006442004	0.004873248	0.000832544	0.002123162	0.04149055	0.04149055	0.01589236	0.01589236	0.0367145	0.0525555	0.668119	0.242611
616	0	-77.13622	-92.63968	15.50346	0	1	1	1	0.008221664	0.008493752	0.0008418878	0.0008418878	0.02631921	0.02631921	0.009517959	0.009517959	0.0477235	0.349696	0.26958	0.333
617	1	-74.14062	-86.67343	12.53281	0	1	1	1	0.007416703	0.004669939	0.0009172288	0.0009172288	0.04149055	0.04149055	0.01589236	0.01589236	0.00269042	0.0313713	0.503738	0.4622
618	0	-75.45587	-88.34763	12.89176	1	1	1	0	0.00819454	0.00819454	0.0003177393	0.0003177393	0.04364105	0.04364105	0.01495364	0.001226566	0.0782236	0.175718	0.200238	0.545821
619	1	-65.76636	-89.92557	24.15921	0	0	0	0	0.007416703	0.001268516	0.0004971724	0.001775582	0.0297288	0.01402551	0.02799292	0.009789169	0.00666274	0.0336473	0.463956	0.495734
620	0	-72.54088	-89.41811	16.87724	1	0	1	0	0.01117393	0.01117393	0.0001683076	0.005283697	0.04226737	0.04226737	0.01495364	0.001226566	0.0782236	0.175718	0.200238	0.545821
621	1	-76.05616	-88.91107	12.85491	0	1	1	1	0.007416703	0.001189425	0.001342286	0.001342286	0.03060303	0.03060303	0.02799292	0.02799292	0.0053777	0.0548323	0.756073	0.183717
622	0	-76.14979	-90.2646	14.11481	1	1	1	0	0.005544887	0.005544887	0.0004658865	0.0004658865	0.03303288	0.03303288	0.01027041	0.01202355	0.0551855	0.418483	0.141264	0.385067
623	1	-77.74189	-90.72244	12.98055	1	0	1	1	0.005953597	0.005953597	0.002316107	0.0009600219	0.03060303	0.03060303	0.02799292	0.02799292	0.00614597	0.0689447	0.864087	0.0608225
624	0	-70.80471	-90.48135	19.67664	1	0	1	0	0.006580032	0.006580032	0.0004658865	0.004840325	0.03303288	0.03303288	0.01021768	0.003923937	0.0551855	0.418483	0.141264	0.385067
625	1	-71.77573	-86.67647	14.90074	1	0	1	0	0.003742705	0.003742705	0.002275146	0.0009920338	0.06137161	0.06137161	0.01358215	0.00441553	0.0200222	0.224606	0.557225	0.198146
626	0	-74.11259	-89.65191	15.53932	0	1	1	1	0.006580032	0.003452919	0.0004658865	0.0004658865	0.0324728	0.0324728	0.01021768	0.01021768	0.0551855	0.418483	0.141264	0.385067
627	1	-72.44662	-85.3437	12.89708	0	1	1	1	0.0061837	0.0001292319	0.001516851	0.001516851	0.04920863	0.04920863	0.01126472	0.01126472	0.0200222	0.224606	0.557225	0.198146
628	0	-73.37107	-88.61751	15.24644	0	1	1	0	0.01309372	0.005365613	0.0004658865	0.0004658865	0.04705891	0.04705891	0.01021768	0.008199936	0.0957874	0.389994	0.086214	0.428005
629	1	-76.42662	-88.08363	11.65701	1	1	1	0	0.003554319	0.003554319	0.002939021	0.002939021	0.04920863	0.04920863	0.01719741	0.002497044	0.0460394	0.208629	0.517588	0.227744
630	0	-69.34101	-88.59608	19.25507	0	0	1	1	0.008486394	0.003250132	0.0004658865	0.001769493	0.03293589	0.03293589	0.01456436	0.01456436	0.0994405	0.404867	0.22419	0.271502
631	1	-71.09851	-90.88959	19.79108	0	1	1	0	0.002218691	0.00265973	0.001918698	0.001918698	0.03734271	0.03734271	0.01302912	0.00123715	0.0407801	0.299031	0.458461	0.201727
632	0	-76.50959	-91.73847	15.22888	1	1	0	1	0.003970431	0.003970431	0.0008162628	0.0008162628	0.02823173	0.00349294	0.01845372	0.01845372	0.076673	0.31217	0.263673	0.347483
633	1	-74.98205	-88.8842	13.90216	0	1	1	1	0.003512885	0.001131034	0.002993262	0.002993262	0.03734271	0.03734271	0.01757412	0.01757412	0.0411171	0.301502	0.46225	0.195131
634	0	-78.60624	-92.69778	14.09154	1	0	1	0	0.007915921	0.007915921	0.0001313258	0.00903433	0.0246794	0.0246794	0.01791711	0.03132978	0.209258	0.302728	0.151042	0.336972
635	1	-75.58976	-90.05428	14.46452	1	1	1	0	0.00338299	0.00338299	0.003214244	0.003214244	0.04258479	0.04258479	0.009433559	0.0007216653	0.0649548	0.209826	0.446603	0.278617
636	0	-72.04925	-89.73571	17.68646	0	0	1	1	0.007410184	0.01026998	0.0002779384	0.00103137	0.0384916	0.0384916	0.0129636	0.0129636	0.202192	0.292505	0.229964	0.275339
637	1	-67.73138	-89.54781	21.81643	0	1	0	0	0.006363694	0.001851058	0.003214244	0.003214244	0.05043222	0.00696842	0.006386015	0.001142482	0.113137	0.116306	0.285269	0.485288
638	0	-73.78124	-91.13104	17.3498	1	0	0	1	0.007982854	0.007982854	7.477574e-05	0.0007244971	0.0384916	0.01477892	0.01031774	0.01031774	0.286004	0.141218	0.325287	0.247491
639	1	-78.48071	-87.43506	8.954347	1	1	1	0	0.006363694	0.006363694	0.002358557	0.002358557	0.07382538	0.07382538	0.007165715	0.001142482	0.123292	0.197779	0.485102	0.193827
640	0	-69.69762	-89.34568	19.64806	0	1	1	0	0.006274147	0.001397927	0.0001394813	0.0001394813	0.03002148	0.03002148	0.01434822	0.007042969	0.286004	0.141218	0.325287	0.247491
641	1	-74.76984	-87.59099	12.82115	0	1	0	1	0.003827	0.002146656	0.001804514	0.001804514	0.07382538	0.008080214	0.008590825	0.008590825	0.123292	0.197779	0.485102	0.193827
642	0	-63.67356	-88.4881	24.81455	0	0	1	0	0.009005977	0.0008831784	0.0001394813	0.00569705	0.03002148	0.03002148	0.01341404	4.749004e-05	0.318625	0.0432639	0.36239	0.27572
643	1	-71.0129	-87.87285	16.85995	0	0	1	1	0.003827	0.001717657	0.002633973	0.005061517	0.04382818	0.04382818	0.01810403	0.01810403	0.119813	0.192198	0.499632	0.188358
644	0	-70.81332	-88.23208	17.41876	0	1	1	0	0.008419972	0.002054455	0.0003222813	0.0003222813	0.03280473	0.03280473	0.01341404	0.01496045	0.40968	0.0358791	0.465951	0.0884894
645	1	-72.25935	-87.04901	14.78966	0	1	0	1	0.006972671	0.003179433	0.002633973	0.002633973	0.05031183	0.005812663	0.01810403	0.01810403	0.122636	0.196727	0.511405	0.169232
646	0	-73.90584	-88.37812	14.47228	1	0	1	1	0.006021533	0.006021533	0.0002510233	0.001606625	0.03799964	0.03799964	0.01341404	0.01341404	0.418006	0.0162858	0.475421	0.0902878
647	1	-69.32935	-89.44873	20.11938	0	0	0	1	0.01089558	0.006990767	0.002633973	0.0003752019	0.03849186	0.01402461	0.01265338	0.01265338	0.0414405	0.11385	0.746771	0.0979387
648	0	-78.62551	-90.93225	12.30674	1	1	0	1	0.009896545	0.009896545	0.0002510233	0.0002510233	0.03897186	0.00914643	0.01341404	0.01341404	0.446155	0.0173825	0.507437	0.0290254
649	1	-68.84316	-91.49025	22.64709	0	0	1	0	0.01089558	0.006990767	0.00275003	0.005100556	0.03243989	0.03243989	0.008780651	0.00464922	0.0378034	0.191626	0.681228	0.0893428
650	0	-69.399	-85.84871	16.44971	0	0	1	1	0.009896545	0.0005608859	0.0002510233	0.002873104	0.044562	0.044562	0.01937545	0.01937545	0.446155	0.0173825	0.507437	0.0290254
651	1	-74.79776	-92.64398	17.84622	0	1	0	1	0.01089558	0.005523756	0.00275003	0.00275003	0.03243989	0.01055358	0.007368003	0.007368003	0.0666363	0.424318	0.311214	0.197832
652	0	-71.71425	-86.20359	14.48934	0	0	1	1	0.007130722	0.0004469225	0.0001859044	0.001903767	0.07242854	0.07242854	0.006636594	0.006636594	0.446155	0.0173825	0.507437	0.0290254
653	1	-68.44917	-91.25724	22.80807	0	1	0	0	0.005433191	0.003629171	0.003570909	0.003570909	0.03243989	0.01246855	0.008755511	0.004388642	0.102967	0.0945567	0.496785	0.305692
654	0	-73.5485	-87.87549	14.32699	0	1	1	1	0.005038204	0.0004271154	0.0002047433	0.0002047433	0.04741272	0.04741272	0.007041165	0.007041165	0.070289	0.0291791	0.851808	0.0487235
655	1	-71.08937	-90.49919	19.40981	1	0	1	0	0.005082036	0.005082036	0.003570909	0.002398923	0.03243989	0.03243989	0.0148302	0.002265029	0.308193	0.0729238	0.383129	0.235755
656	0	-75.10478	-86.40419	11.29941	0	1	1	1	0.01037504	0.001392743	0.0002047433	0.0002047433	0.05680335	0.05680335	0.008666009	0.008666009	0.319223	0.0213663	0.623733	0.0356776
657	1	-75.75383	-91.47301	15.71919	0	1	1	1	0.006960891	0.005943256	0.001717121	0.001717121	0.02943542	0.02943542	0.008103798	0.008103798	0.26656	0.198159	0.331373	0.203907
658	0	-81.24885	-88.23383	6.984984	1	1	1	1	0.007003393	0.007003393	0.0001108284	0.0001108284	0.05680335	0.05680335	0.008666009	0.008666009	0.40257	0.0369055	0.515532	0.0449928
659	1	-72.17163	-89.60413	17.43251	0	1	1	0	0.009703708	0.003881204	0.001043465	0.001043465	0.03126579	0.03126579	0.02299824	0.003004912	0.28224	0.209816	0.350866	0.157078
660	0	-76.84154	-88.01657	11.17504	1	1	1	0	0.003520867	0.003520867	0.0001108284	0.0001108284	0.05680335	0.05680335	0.01666429	0.001054013	0.387721	0.0355442	0.496516	0.0802193
661	1	-72.61008	-88.5881	15.97802	0	1	1	0	0.008267571	0.003881204	0.0005301091	0.0005301091	0.03451719	0.03451719	0.02176429	0.01125672	0.278659	0.159354	0.388196	0.173791
662	0	-64.87307	-87.9262	23.05313	0	0	1	0	0.005568414	0.0005835606	0.00013757	0.002712617	0.03559655	0.03559655	0.02380217	0.0008832193	0.225017	0.0168703	0.235661	0.522452
663	1	-73.98051	-86.24463	12.26412	0	1	1	1	0.008267571	0.003881204	0.0009660465	0.0009660465	0.04663208	0.04663208	0.01217682	0.01217682	0.172947	0.098902	0.494301	0.23385
664	0	-73.57859	-87.54831	13.96972	0	0	1	1	0.009968006	0.0008046128	0.0001840715	0.01558647	0.04135934	0.04135934	0.02380217	0.02380217	0.168034	0.0251152	0.0290665	0.777784
665	1	-65.67128	-88.83883	23.16755	0	1	0	0	0.004294769	0.002575668	0.001537503	0.001537503	0.05011631	0.0003357524	0.007493652	0.002275978	0.300252	0.039306	0.567505	0.0929374
666	0	-67.92748	-87.32237	19.3949	0	1	1	0	0.004959522	0.00084907	0.0005604208	0.0005604208	0.04135934	0.04135934	0.01277632	0.0001676344	0.0461735	0.0150033	0.0247227	0.914101
667	1	-61.72405	-86.87521	25.15116	0	0	0	0	0.004294769	0.001318644	0.001537503	0.003118354	0.05011631	0.0127937	0.01187099	0.001770145	0.249536	0.0239435	0.707074	0.0194458
668	0	-63.87501	-86.06941	22.1944	0	0	1	0	0.007089621	0.001004743	0.0005604208	0.003477566	0.04135934	0.04135934	0.01564061	0.005063826	0.0598283	0.0147885	0.0243687	0.901014
669	1	-74.50726	-86.65773	12.15047	0	1	1	1	0.004102457	0.003265288	0.001652147	0.001652147	0.05011631	0.05011631	0.01343761	0.01343761	0.136507	0.0400352	0.783479	0.039979
670	0	-67.5136	-87.88869	20.37509	0	0	0	1	0.007089621	0.0006752514	0.001504075	0.003477566	0.04135934	0.0148562	0.01564061	0.01564061	0.0654086	0.0147007	0.0242241	0.895667
671	1	-76.51746	-88.02885	11.51138	1	1	1	0	0.009454457	0.009454457	0.002362891	0.002362891	0.04662701	0.04662701	0.01343761	0.00434744	0.137416	0.0403018	0.788697	0.0335856
672	0	-68.32589	-88.56185	20.23596	0	0	1	1	0.007318769	0.0004876983	0.001466837	0.001900468	0.02904698	0.02904698	0.01564061	0.01564061	0.0601706	0.03899	0.0768992	0.82394
673	1	-75.79619	-85.62838	9.832186	0	1	1	1	0.01253048	0.002353463	0.00172588	0.00172588	0.05577464	0.05577464	0.01345007	0.01345007	0.246608	0.101555	0.591563	0.0602732
674	0	-70.86397	-86.55174	15.68776	0	1	1	0	0.00566552	0.0006308916	0.001328844	0.001328844	0.03967824	0.03967824	0.02036421	0.01420967	0.0617348	0.0140083	0.0788982	0.845359
675	1	-73.74814	-87.22538	13.47724	0	1	1	0	0.01876332	0.002353463	0.001147917	0.001147917	0.05868792	0.05868792	0.01345007	0.0001190451	0.246608	0.101555	0.591563	0.0602732
676	0	-68.19152	-87.73371	19.54219	0	1	0	1	0.00566552	0.0007710184	0.00194946	0.00194946	0.03967824	0.0003554935	0.01141004	0.01141004	0.309031	0.0701226	0.394948	0.225899
677	1	-71.24714	-87.65231	16.40517	0	1	0	1	0.008090459	0.004197664	0.001540316	0.001540316	0.04942573	0.00325528	0.0112643	0.0112643	0.35116	0.167286	0.382269	0.0992844
678	0	-64.44963	-90.09586	25.64623	0	0	1	0	0.004990786	0.0007710184	0.00194946	0.00118869	0.03435417	0.03435417	0.00620703	0.004990248	0.309031	0.0701226	0.394948	0.225899
679	1	-70.5394	-89.60418	19.06478	0	0	1	1	0.01113529	0.004197664	0.001540316	0.001172936	0.03325012	0.03325012	0.0112643	0.0112643	0.398261	0.155648	0.33349	0.112601
680	0	-69.53101	-91.13201	21.601	0	1	0	1	0.004990786	0.0005569606	0.001954768	0.001954768	0.02570742	0.006282172	0.008561154	0.008561154	0.317444	0.0448078	0.405699	0.232049
681	1	-70.61595	-87.92505	17.3091	0	0	1	1	0.00966454	0.005554251	0.00104003	0.002029853	0.04277639	0.04277639	0.01153814	0.01153814	0.413186	0.161481	0.345987	0.0793463
682	0	-73.48775	-86.8733	13.38555	0	1	1	1	0.006943477	0.001393489	0.001954768	0.001954768	0.04665618	0.04665618	0.008561154	0.008561154	0.317444	0.0448078	0.405699	0.232049
683	1	-68.39389	-87.63165	19.23776	0	0	1	1	0.007456598	0.001774789	0.0009258559	0.0001671961	0.04277639	0.04277639	0.008470297	0.008470297	0.444281	0.173634	0.372025	0.0100597
684	0	-73.45893	-86.74855	13.28962	0	1	1	1	0.008720845	0.001847576	0.0007884558	0.0007884558	0.04665618	0.04665618	0.008044708	0.008044708	0.236093	0.033325	0.636982	0.0935997
685	1	-63.67228	-86.69687	23.02459	0	0	1	0	0.006024389	0.002775979	0.0007308784	0.003025616	0.04277639	0.04277639	0.01366911	0.0004449998	0.173408	0.258268	0.553361	0.014963
686	0	-66.81548	-89.17609	22.36061	0	0	1	0	0.01133589	0.002061371	0.001328947	0.002084948	0.04234179	0.04234179	0.008101212	0.00599124	0.631745	0.089172	0.0286267	0.250457
687	1	-71.39547	-91.92589	20.53042	0	0	1	1	0.006024389	0.00434664	0.00067577	0.005044483	0.02441664	0.02441664	0.01366911	0.01366911	0.373574	0.433357	0.187986	0.00508319
688	0	-75.84878	-91.07094	15.22216	0	1	1	1	0.009214058	0.00180909	0.001328947	0.001328947	0.03830234	0.03830234	0.004349053	0.004349053	0.113678	0.21462	0.0688992	0.602802
689	1	-65.25707	-88.32078	23.06371	0	1	0	0	0.004887577	0.003261699	0.001105242	0.001105242	0.04259986	0.0008099631	0.00906965	0.007489591	0.0520125	0.0620798	0.871804	0.0141035
690	0	-76.46249	-94.18303	17.72054	1	0	1	0	0.005795395	0.005795395	0.001428327	0.01187155	0.04285966	0.04285966	0.002637847	0.005656963	0.198774	0.0101991	0.145007	0.646019
691	1	-68.8093	-90.21292	21.40362	0	0	1	1	0.004887577	1.120168e-05	0.004371583	6.726303e-05	0.02937612	0.02937612	0.01046854	0.01046854	0.529768	0.020562	0.442512	0.00715866
692	0	-79.52756	-97.7147	18.18714	1	0	0	1	0.005795395	0.005795395	0.001390955	0.01071629	0.04285966	0.004231061	0.002587407	0.002587407	0.167276	0.00858296	0.122029	0.702112
693	1	-71.53647	-90.76953	19.23306	1	0	1	0	0.004887577	0.004887577	0.0009337006	0.008869034	0.02937612	0.02937612	0.01528489	0.002246704	0.543758	0.0297313	0.419721	0.00678996
694	0	-78.96944	-91.2259	12.25647	1	0	1	1	0.007275405	0.007275405	0.001390955	0.001279968	0.05883554	0.05883554	0.003185594	0.003185594	0.175372	0.0139849	0.0745501	0.736093
695	1	-69.18991	-88.86489	19.67499	0	1	1	0	0.007054491	0.001602192	0.001503225	0.001503225	0.02937612	0.02937612	0.01528489	0.004249266	0.452658	0.192288	0.349402	0.00565239
696	0	-78.95901	-94.42266	15.46365	1	0	1	1	0.008056839	0.008056839	0.001421013	0.003499385	0.03745934	0.03745934	0.003185594	0.003185594	0.194696	0.0136572	0.0728031	0.718844
697	1	-76.36325	-93.10493	16.74169	0	0	1	1	0.008761837	0.001602192	0.007892329	0.000413049	0.02937612	0.02937612	0.02780333	0.02780333	0.214856	0.04638	0.116183	0.622581
698	0	-73.64953	-93.51833	19.8688	0	0	1	1	0.01311317	0.001396828	0.001421013	0.001385629	0.03745934	0.03745934	0.003185594	0.003185594	0.194696	0.0136572	0.0728031	0.718844
