Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
2811	-70.66862	-88.6871	18.01848	1	0	1	0	0.009156194	0.009156194	0.0005811705	0.0004533415	0.04630974	0.04630974	0.01201251	3.257379e-05	0.24726	0.39412	0.340549	0.018071
2812	-70.17164	-88.07438	17.90274	0	0	1	1	0.003918891	0.002537572	0.0005811705	0.003847685	0.04630974	0.04630974	0.01201251	0.01201251	0.170826	0.580574	0.22198	0.0266202
2813	-64.99509	-90.45947	25.46438	0	0	0	1	0.005285822	0.002537572	0.002305727	0.002879665	0.0280047	0.0004520449	0.01402605	0.01402605	0.359308	0.117795	0.466905	0.055992
2814	-70.72228	-90.28893	19.56665	0	0	1	1	0.00714908	0.005899131	0.002103659	0.0007644934	0.0280047	0.0280047	0.01576882	0.01576882	0.227436	0.0745619	0.471705	0.226297
2815	-76.26477	-92.05158	15.78681	1	1	1	0	0.004500152	0.004500152	0.002926959	0.002926959	0.0280047	0.0280047	0.01576882	0.0005730605	0.371195	0.121691	0.137778	0.369336
2816	-73.96929	-91.37528	17.40599	0	1	1	0	0.003827759	0.001218767	0.002926959	0.002926959	0.0280047	0.0280047	0.01576882	0.02030199	0.415638	0.247663	0.0914779	0.245221
2817	-71.86565	-88.5611	16.69545	0	1	1	0	0.003827759	0.001944543	0.002275675	0.002275675	0.04000037	0.04000037	0.0173463	0.01071871	0.448223	0.0875064	0.020307	0.443964
2818	-71.6795	-88.6171	16.9376	0	1	1	0	0.01284615	0.001944543	0.002505838	0.002505838	0.04000037	0.04000037	0.0173463	8.502473e-05	0.344025	0.0877884	0.0203725	0.547814
2819	-73.24836	-89.70784	16.45948	0	1	0	0	0.01284615	0.003174952	0.002505838	0.002505838	0.04000037	0.03057085	0.0173463	0.0005557753	0.465141	0.0890359	0.0275447	0.418278
2820	-71.42256	-88.60852	17.18595	0	0	0	1	0.004154522	0.003494164	0.0009454276	0.006333136	0.04000037	0.03057085	0.0173463	0.0173463	0.467502	0.0698631	0.360415	0.10222
2821	-77.50998	-86.31817	8.808189	1	1	1	0	0.004154522	0.004154522	0.0009454276	0.0009454276	0.05968572	0.05968572	0.01079578	0.01611042	0.0697048	0.159821	0.536632	0.233842
2822	-72.66979	-86.50211	13.83232	0	1	1	1	0.005971409	0.00104753	0.000303651	0.000303651	0.0448351	0.0448351	0.01079578	0.01079578	0.0697048	0.159821	0.536632	0.233842
2823	-80.58706	-87.74446	7.157396	1	1	1	1	0.004839844	0.004839844	0.0003668053	0.0003668053	0.04799981	0.04799981	0.01839091	0.01839091	0.0282597	0.659375	0.217561	0.0948041
2824	-70.72149	-91.06335	20.34186	1	0	0	0	0.004108434	0.004108434	0.002141729	0.001075984	0.03837574	0.01540622	0.006693299	0.01699134	0.405142	0.0611803	0.371704	0.161973
2825	-73.0958	-87.65044	14.55465	0	1	1	1	0.007926723	0.002048319	0.001023431	0.001023431	0.03837574	0.03837574	0.009447519	0.009447519	0.375944	0.0567711	0.416985	0.1503
2826	-64.81414	-87.60803	22.79389	0	1	0	0	0.007952911	0.002048319	0.0005493453	0.0005493453	0.03837574	0.004027019	0.01659229	0.001221391	0.375944	0.0567711	0.416985	0.1503
2827	-67.70116	-88.30088	20.59972	0	0	1	0	0.007952911	0.00631487	0.0005493453	0.007507401	0.03875035	0.03875035	0.01659229	0.005650626	0.375944	0.0567711	0.416985	0.1503
2828	-67.37621	-92.45019	25.07398	0	0	0	0	0.007952911	0.005568333	0.0064686	0.001499894	0.03409594	0.001820948	0.01659229	0.01326297	0.849359	0.0104953	0.112359	0.0277859
2829	-66.69792	-87.60371	20.9058	0	1	0	0	0.007952911	0.002996602	0.0016895	0.0016895	0.04248945	0.001598807	0.01625254	0.008587191	0.576406	0.0104454	0.385494	0.027654
2830	-75.70675	-93.87103	18.16428	1	0	1	1	0.003925895	0.003925895	0.002361736	0.0007119612	0.02132187	0.02132187	0.009852907	0.009852907	0.488468	0.00885185	0.326682	0.175997
2831	-75.3187	-88.37958	13.06088	1	1	1	0	0.005339647	0.005339647	0.0007803219	0.0007803219	0.04334324	0.04334324	0.009852907	0.008050052	0.481461	0.0230707	0.321996	0.173472
2832	-74.16332	-87.26934	13.10603	0	1	1	1	0.005889582	0.004021105	0.0007803219	0.0007803219	0.04334324	0.04334324	0.01307368	0.01307368	0.456774	0.0731636	0.305485	0.164577
2833	-68.04208	-86.1278	18.08573	0	1	1	0	0.005889582	0.001170136	0.001010031	0.001010031	0.04334324	0.04334324	0.01307368	0.003674179	0.143436	0.115365	0.481692	0.259507
2834	-79.07497	-91.13276	12.05779	1	1	1	1	0.005889582	0.005889582	0.001026213	0.001026213	0.02612133	0.02612133	0.01052965	0.01052965	0.130241	0.104752	0.570882	0.194125
2835	-70.94298	-92.2594	21.31642	1	0	0	1	0.002931664	0.002931664	0.001026213	0.0002058671	0.02778366	0.007204015	0.01052965	0.01052965	0.0991073	0.0804884	0.434415	0.385989
2836	-63.58325	-89.61907	26.03582	0	0	0	1	0.005299243	0.0009471893	0.001026213	0.0001800688	0.02778366	0.006456871	0.01052965	0.01052965	0.105297	0.0230572	0.461548	0.410097
2837	-63.96529	-87.43845	23.47316	0	0	0	1	0.008014181	0.0009471893	0.001026213	0.001194315	0.0386745	0.006495478	0.01052965	0.01052965	0.107575	0.0626001	0.410856	0.418969
2838	-72.25925	-86.74658	14.48733	0	1	1	1	0.008014181	0.0009622372	0.001026213	0.001026213	0.0386745	0.0386745	0.01052965	0.01052965	0.103266	0.0745733	0.419977	0.402184
2839	-80.24906	-90.82708	10.57802	1	1	1	1	0.008014181	0.008014181	0.0004079083	0.0004079083	0.02930944	0.02930944	0.01429965	0.01429965	0.0407261	0.116165	0.216618	0.626492
2840	-73.37552	-88.9477	15.57218	0	1	1	1	0.007861074	0.0004356254	0.0003049164	0.0003049164	0.0301001	0.0301001	0.01429965	0.01429965	0.0261496	0.466004	0.105585	0.402261
2841	-77.08528	-93.23163	16.14635	0	1	1	1	0.007861074	0.002821706	0.00271548	0.00271548	0.02040051	0.02040051	0.01591833	0.01591833	0.0317087	0.463344	0.104983	0.399965
2842	-75.87124	-92.8039	16.93266	0	1	1	1	0.007861074	0.001525361	0.00271548	0.00271548	0.01933655	0.01933655	0.01378087	0.01378087	0.0524195	0.112822	0.173553	0.661205
2843	-64.62219	-89.7343	25.11211	0	1	0	0	0.007861074	0.001525361	0.00271548	0.00271548	0.02852047	0.002039269	0.01369604	0.001148922	0.134783	0.290092	0.446247	0.128877
2844	-61.26721	-91.40519	30.13798	0	0	0	0	0.003102577	0.001525361	0.00271548	0.001579256	0.02852047	0.002049363	0.01262281	0.006180139	0.170569	0.101606	0.56473	0.163095
2845	-73.62541	-92.05362	18.42821	1	0	0	1	0.002702748	0.002702748	0.00271548	1.490568e-05	0.02852047	0.01962543	0.01262281	0.01262281	0.215318	0.128262	0.450538	0.205882
2846	-79.85221	-92.23517	12.38296	1	1	0	1	0.003145187	0.003145187	0.001595501	0.001595501	0.02681321	0.01950174	0.02018827	0.02018827	0.0883734	0.227072	0.184916	0.499639
2847	-79.93492	-91.05427	11.11935	1	1	1	1	0.002556898	0.002556898	0.0001516065	0.0001516065	0.0326763	0.0326763	0.01354993	0.01354993	0.0883734	0.227072	0.184916	0.499639
2848	-71.67081	-90.80068	19.12987	0	0	1	1	0.002556898	0.003307641	0.0004498371	0.009647648	0.0326763	0.0326763	0.01354993	0.01354993	0.0657642	0.270059	0.219922	0.444255
2849	-75.53353	-90.52755	14.99403	1	1	1	0	0.007242681	0.007242681	0.001070511	0.001070511	0.0326763	0.0326763	0.009956305	0.005362656	0.0683029	0.280484	0.189808	0.461405
2850	-75.49397	-85.64182	10.14785	0	1	1	1	0.005042067	0.0003008696	0.001070511	0.001070511	0.06765917	0.06765917	0.009956305	0.009956305	0.15096	0.466658	0.280447	0.101936
2851	-73.7043	-86.97638	13.27208	0	0	1	1	0.005042067	0.0003008696	0.0008461934	0.01092263	0.06765917	0.06765917	0.01092431	0.01092431	0.0242964	0.914161	0.0451368	0.0164062
2852	-79.31341	-92.65967	13.34626	1	1	1	0	0.008892509	0.008892509	0.0008461934	0.0008461934	0.02981547	0.02981547	0.01511801	0.0110616	0.0354001	0.874931	0.0657649	0.023904
2853	-69.17166	-86.56423	17.39257	0	1	0	1	0.008892509	0.0005180978	0.0002452406	0.0002452406	0.04662378	0.0007281368	0.01511801	0.01511801	0.175247	0.38085	0.325567	0.118336
2854	-69.43379	-86.10952	16.67573	0	1	1	0	0.008892509	0.0005180978	0.001420599	0.001420599	0.04662378	0.04662378	0.01511801	0.003653126	0.116038	0.601421	0.232994	0.0495478
2855	-71.58238	-87.07886	15.49648	0	1	1	0	0.008892509	0.002412571	0.002531725	0.002531725	0.04662378	0.04662378	0.0177637	0.004747225	0.114466	0.593276	0.243381	0.0488768
2856	-70.39009	-92.27666	21.88656	0	0	1	0	0.008892509	0.007926937	0.004954862	0.0004887721	0.03405718	0.03405718	0.008328407	0.01130828	0.170588	0.393863	0.362708	0.0728406
2857	-77.90789	-89.4684	11.5605	1	0	1	1	0.008892509	0.008892509	0.004954862	0.0004080015	0.05228232	0.05228232	0.009410742	0.009410742	0.170588	0.393863	0.362708	0.0728406
2858	-75.42404	-92.87666	17.45261	1	1	1	0	0.005343783	0.005343783	0.001211989	0.001211989	0.02387919	0.02387919	0.009410742	0.002399452	0.116095	0.268046	0.246844	0.369015
2859	-70.21876	-91.32416	21.1054	0	1	0	1	0.005343783	0.002511885	0.00116737	0.00116737	0.02540337	0.007050978	0.009410742	0.009410742	0.117665	0.0918617	0.416467	0.374006
2860	-65.50984	-89.75909	24.24925	0	1	0	0	0.005343783	0.0004034229	0.0007370458	0.0007370458	0.02540337	0.004741202	0.0194644	0.006349017	0.0540515	0.076277	0.458193	0.411478
2861	-73.02631	-89.94386	16.91755	0	1	1	1	0.005343783	0.00013256	0.0007370458	0.0007370458	0.02540337	0.02540337	0.01368903	0.01368903	0.0176143	0.0638093	0.0286722	0.889904
2862	-65.48871	-86.94139	21.45268	0	0	1	0	0.007168094	0.003839949	0.0007370458	0.001009012	0.04125851	0.04125851	0.01191874	0.01250747	0.0146922	0.0532236	0.189812	0.742273
2863	-75.55991	-87.65607	12.09616	1	1	1	0	0.007168094	0.007168094	0.0004704922	0.0004704922	0.04084408	0.04084408	0.01292761	0.01147419	0.00387384	0.0140333	0.895536	0.0865568
2864	-70.94861	-91.96637	21.01776	1	0	1	0	0.005084948	0.005084948	0.00284664	0.004912728	0.02550249	0.02550249	0.01292761	0.0001150109	0.00240377	0.00870787	0.555693	0.433196
2865	-79.34291	-88.00508	8.662171	1	1	1	1	0.005084948	0.005084948	0.00284664	0.00284664	0.04213076	0.04213076	0.01292761	0.01292761	0.00255299	0.00924843	0.528112	0.460087
2866	-66.20241	-88.69772	22.49531	0	1	0	0	0.005084948	0.001431228	0.00284664	0.00284664	0.04027705	0.0004956588	0.01808027	0.004259076	0.0038335	0.0138872	0.291427	0.690853
2867	-75.49732	-89.01879	13.52147	1	1	1	0	0.005084948	0.005084948	0.00284664	0.00284664	0.04027705	0.04027705	0.01211192	0.004410996	0.0032454	0.244623	0.167262	0.58487
2868	-73.78832	-86.67564	12.88732	0	1	1	1	0.01154648	0.000120717	0.0004374102	0.0004374102	0.04414245	0.04414245	0.01211192	0.01211192	0.00699374	0.527156	0.255205	0.210645
2869	-77.11573	-86.97248	9.856756	0	1	1	1	0.01154648	0.006900442	0.0004374102	0.0004374102	0.05500081	0.05500081	0.01180884	0.01180884	0.00419934	0.316526	0.153236	0.526038
2870	-76.01763	-87.00776	10.99014	1	1	1	0	0.004400413	0.004400413	0.0004374102	0.0004374102	0.05345804	0.05345804	0.01180884	0.009106262	0.00481346	0.362816	0.175646	0.456725
2871	-69.26386	-86.2136	16.94973	0	0	1	1	0.004420429	0.002174833	0.0004374102	0.003122556	0.05345804	0.05345804	0.01104554	0.01104554	0.00453352	0.399873	0.16543	0.430163
2872	-79.17439	-88.59723	9.422845	1	0	1	1	0.005251451	0.005251451	0.002519463	0.01520151	0.05345804	0.05345804	0.01174552	0.01174552	0.00524582	0.4627	0.191423	0.340632
2873	-74.91478	-86.00124	11.08645	0	1	1	1	0.008087615	0.002337457	0.002582638	0.002582638	0.05345804	0.05345804	0.01219428	0.01219428	0.00805462	0.424091	0.293917	0.273937
2874	-77.22167	-92.65151	15.42984	1	1	0	1	0.00702352	0.00702352	0.001288531	0.001288531	0.02513227	0.008176944	0.01219428	0.01219428	0.112132	0.266516	0.296588	0.324764
2875	-76.27607	-89.11054	12.83448	0	1	1	1	0.01469765	0.003087276	0.001288531	0.001288531	0.03825737	0.03825737	0.01133037	0.01133037	0.116268	0.213439	0.307529	0.362764
2876	-74.31545	-89.24137	14.92592	0	1	1	0	0.01576697	0.002372129	0.0009266145	0.0009266145	0.03934046	0.03934046	0.01433106	0.01349791	0.0449231	0.570825	0.191614	0.192638
2877	-66.03951	-88.01803	21.97852	0	1	0	0	0.009176226	0.002372129	0.0009266145	0.0009266145	0.03934046	0.002898486	0.01603759	0.004679469	0.0190009	0.196672	0.263267	0.521061
2878	-72.10558	-87.27926	15.17369	0	1	1	1	0.005505621	0.0002534138	0.0009266145	0.0009266145	0.03255755	0.03255755	0.01603759	0.01603759	0.0466627	0.173621	0.646535	0.133181
2879	-73.78561	-88.10271	14.3171	0	1	1	1	0.005505621	0.0005463876	0.0009266145	0.0009266145	0.03255755	0.03255755	0.02064436	0.02064436	0.129192	0.382124	0.405213	0.0834709
2880	-72.74645	-88.4114	15.66495	0	1	1	1	0.008111427	0.001040086	0.0009266145	0.0009266145	0.03255755	0.03255755	0.009835049	0.009835049	0.0661307	0.195601	0.20742	0.530848
2881	-76.36661	-85.33054	8.963937	0	1	1	1	0.008111427	0.005247028	0.0009266145	0.0009266145	0.06668086	0.06668086	0.009835049	0.009835049	0.0348836	0.103178	0.581919	0.280019
2882	-65.87697	-86.85545	20.97847	0	0	1	0	0.008111427	0.003884624	0.0009266145	0.000280064	0.04379107	0.04379107	0.009835049	0.01432244	0.0594108	0.0742474	0.664839	0.201503
2883	-76.68474	-88.3064	11.62166	1	1	1	0	0.008111427	0.008111427	0.0009266145	0.0009266145	0.04379107	0.04379107	0.01091243	0.01185711	0.442886	0.0439769	0.393786	0.119351
2884	-79.01314	-86.60053	7.587388	1	1	1	0	0.008111427	0.008111427	0.0007065152	0.0007065152	0.06902172	0.06902172	0.01091243	0.009922844	0.603368	0.0599122	0.174122	0.162598
2885	-81.40845	-85.93052	4.52207	1	1	1	1	0.006788853	0.006788853	0.0007065152	0.0007065152	0.06826382	0.06826382	0.01091243	0.01091243	0.403239	0.0261144	0.206175	0.364471
2886	-76.09856	-88.02174	11.92319	1	0	1	1	0.006607809	0.006607809	0.002118357	0.003753229	0.05048205	0.05048205	0.01091243	0.01091243	0.531766	0.112751	0.220197	0.135286
2887	-73.80779	-85.59586	11.78808	0	1	1	1	0.008652313	0.001039692	0.001467042	0.001467042	0.05048205	0.05048205	0.01300561	0.01300561	0.447639	0.0949137	0.185361	0.272086
2888	-70.36673	-86.45757	16.09084	0	0	1	1	0.009640391	0.002015055	0.001467042	0.002961621	0.05048205	0.05048205	0.01300561	0.01300561	0.647127	0.0745289	0.145551	0.132793
2889	-76.23924	-85.38738	9.148139	0	1	1	1	0.009640391	0.002015055	0.001477852	0.001477852	0.06028752	0.06028752	0.01632651	0.01632651	0.696307	0.00419597	0.156612	0.142885
2890	-73.75585	-85.59913	11.84328	0	1	1	1	0.01106024	0.0004506797	0.001477852	0.001477852	0.04534677	0.04534677	0.0159954	0.0159954	0.313138	0.00188698	0.620718	0.0642571
2891	-74.15652	-85.96186	11.80533	0	1	1	1	0.01106024	0.001060036	0.001085551	0.001085551	0.04534677	0.04534677	0.0159954	0.0159954	0.298362	0.00179794	0.165995	0.533845
2892	-75.59329	-90.50859	14.91529	0	1	1	1	0.003492557	0.005059723	0.001085551	0.001085551	0.04055193	0.04055193	0.006569055	0.006569055	0.125722	0.000757605	0.648572	0.224948
2893	-74.88544	-89.31926	14.43382	1	1	1	0	0.003492557	0.003492557	0.001085551	0.001085551	0.04055193	0.04055193	0.008148924	0.006233888	0.125722	0.000757605	0.648572	0.224948
2894	-72.51322	-90.376	17.86279	0	0	1	1	0.008054939	0.00330414	0.005965791	0.003410375	0.04055193	0.04055193	0.008148924	0.008148924	0.400287	0.00310085	0.387147	0.209465
2895	-72.41138	-89.38439	16.97301	0	1	1	0	0.008054939	0.009293161	0.0008079012	0.0008079012	0.04055193	0.04055193	0.01191179	0.003905931	0.0698007	0.324176	0.0675094	0.538514
2896	-75.51696	-91.11891	15.60195	1	0	1	1	0.008054939	0.008054939	0.001043967	0.001528936	0.03029146	0.03029146	0.01191179	0.01191179	0.0421017	0.333829	0.0695196	0.55455
2897	-78.37936	-89.79137	11.41201	1	1	1	1	0.004537653	0.004537653	0.0005197869	0.0005197869	0.03029146	0.03029146	0.01191179	0.01191179	0.0741303	0.0924412	0.727772	0.105656
2898	-66.23739	-86.73728	20.49989	0	1	0	0	0.004537653	0.0009564862	0.001725095	0.001725095	0.0465743	0.005270718	0.01191179	0.01291278	0.159216	0.0919949	0.724259	0.0245306
2899	-64.56761	-87.90054	23.33293	0	0	1	0	0.009287584	0.001386364	0.001725095	0.0002123824	0.0465743	0.0465743	0.006311135	0.002186799	0.267533	0.174849	0.516399	0.0412193
2900	-67.87597	-85.80188	17.92591	0	1	1	0	0.009287584	0.0001498659	0.001409116	0.001409116	0.0465743	0.0465743	0.009404474	0.002249662	0.0284123	0.205333	0.717849	0.0484058
2901	-67.62853	-85.81329	18.18476	0	0	1	1	0.009287584	0.0002752274	0.001409116	0.0006436472	0.0465743	0.0465743	0.009404474	0.009404474	0.0253258	0.183028	0.639868	0.151778
2902	-64.86516	-86.83271	21.96755	0	0	1	0	0.006199331	0.003166872	0.001409116	0.0006988089	0.0465743	0.0465743	0.01292959	0.004515665	0.0598131	0.432264	0.149461	0.358461
2903	-74.27334	-86.47847	12.20513	0	1	1	1	0.006199331	0.0006399964	0.002239798	0.002239798	0.0465743	0.0465743	0.0166077	0.0166077	0.0768924	0.555694	0.0785412	0.288872
2904	-74.94497	-88.55388	13.6089	1	0	1	0	0.006199331	0.006199331	0.001854157	0.008929171	0.0465743	0.0465743	0.01115533	0.01905631	0.0768924	0.555694	0.0785412	0.288872
2905	-70.69873	-87.47647	16.77774	0	0	1	1	0.006199331	0.0006669547	0.001854157	0.009192556	0.0465743	0.0465743	0.01115533	0.01115533	0.452289	0.276472	0.172066	0.0991731
2906	-70.08178	-97.95734	27.87556	1	0	0	0	0.006199331	0.006199331	0.003639903	0.002139026	0.01520526	0.006822631	0.007211182	0.0004821534	0.108357	0.055929	0.530152	0.305562
2907	-68.4886	-98.25009	29.76149	0	0	1	0	0.006199331	0.003449479	0.0009660884	0.0008242411	0.01520526	0.01520526	0.003978471	0.0002889531	0.124958	0.0644978	0.611375	0.199169
2908	-70.21707	-96.30256	26.08549	0	0	1	0	0.006262142	0.001654564	0.0003172884	0.006946514	0.01847211	0.01847211	0.003978471	0.0143077	0.124958	0.0644978	0.611375	0.199169
2909	-70.94314	-94.64551	23.70237	0	1	0	0	0.004433228	0.0001298323	0.005357162	0.005357162	0.02974155	0.01016542	0.003883257	0.01185996	0.0955229	0.284867	0.467358	0.152252
2910	-67.91144	-93.5261	25.61466	0	1	0	0	0.004433228	0.003452709	0.005357162	0.005357162	0.02974155	0.002410759	0.008776188	0.000460395	0.105062	0.187296	0.540185	0.167457
2911	-80.0483	-93.48254	13.43423	1	1	1	0	0.004433228	0.004433228	0.005357162	0.005357162	0.02780639	0.02780639	0.01711131	0.01052249	0.237673	0.423703	0.148001	0.190624
2912	-77.14544	-89.43024	12.2848	0	1	1	1	0.004433228	0.001585408	0.005357162	0.005357162	0.05148348	0.05148348	0.008946136	0.008946136	0.228771	0.445288	0.142457	0.183484
2913	-71.90893	-89.58181	17.67289	0	0	1	1	0.004433228	0.00276699	0.00299949	0.004435162	0.04694132	0.04694132	0.008946136	0.008946136	0.206005	0.632814	0.128281	0.0329006
2914	-75.45133	-89.63413	14.18279	0	1	1	1	0.01048025	0.00276699	0.00299949	0.00299949	0.03138243	0.03138243	0.01331961	0.01331961	0.166856	0.344059	0.462437	0.0266483
2915	-67.84851	-88.38742	20.53892	0	1	0	0	0.006327271	0.00276699	0.00299949	0.00299949	0.04327568	0.01091708	0.0151133	0.002265789	0.102703	0.211775	0.284639	0.400883
2916	-67.83616	-88.73026	20.8941	0	0	0	1	0.004634819	0.00276699	0.00299949	0.002727011	0.04246164	0.01093068	0.0151133	0.0151133	0.126183	0.253399	0.349713	0.270705
2917	-71.29096	-87.67139	16.38043	0	0	1	1	0.0107418	0.00276699	0.003793026	0.001686041	0.04381412	0.04381412	0.0151133	0.0151133	0.126183	0.253399	0.349713	0.270705
2918	-70.45811	-89.94953	19.49142	0	0	1	1	0.004272459	0.00276699	0.003793026	0.0009573385	0.03321708	0.03321708	0.0151133	0.0151133	0.136567	0.274252	0.296198	0.292983
2919	-65.44749	-89.14694	23.69945	0	0	1	0	0.004272459	0.0005507087	0.001112844	0.003476275	0.02957263	0.02957263	0.0151133	0.01148893	0.136567	0.274252	0.296198	0.292983
2920	-76.92067	-90.87946	13.95879	1	0	1	1	0.004272459	0.004272459	0.0007551261	0.003913949	0.02957263	0.02957263	0.02371592	0.02371592	0.123246	0.345042	0.267306	0.264405
2921	-67.77204	-89.84562	22.07358	0	1	0	0	0.008374442	0.001957971	0.0007551261	0.0007551261	0.02957263	0.005542183	0.02371592	0.004968958	0.104035	0.435333	0.347277	0.113355
2922	-67.53459	-88.85987	21.32528	0	1	0	0	0.003094496	0.0005826203	0.0009883419	0.0009883419	0.0403322	0.008085767	0.02006596	0.006018125	0.0921609	0.385646	0.421776	0.100417
2923	-82.67077	-90.62606	7.955289	1	1	1	1	0.001643993	0.001643993	0.001260513	0.001260513	0.0440629	0.0440629	0.02006596	0.02006596	0.117473	0.491566	0.262964	0.127998
2924	-79.94252	-87.37455	7.432025	1	1	1	1	0.005629039	0.005629039	0.0002685725	0.0002685725	0.0440629	0.0440629	0.02006596	0.02006596	0.19548	0.0439255	0.708998	0.0515972
2925	-71.22376	-88.93597	17.71221	1	1	0	0	0.005629039	0.005629039	0.001901914	0.001901914	0.0440629	0.002767603	0.01035862	0.005577315	0.194459	0.0439812	0.709897	0.0516627
2926	-72.49199	-91.0625	18.57052	0	1	0	1	0.005629039	0.002782256	0.005024127	0.005024127	0.03260729	0.008986495	0.01035862	0.01035862	0.194459	0.0439812	0.709897	0.0516627
2927	-69.74734	-89.18489	19.43755	0	0	1	1	0.005629039	0.002782256	0.0009282685	0.008860303	0.03260729	0.03260729	0.009621179	0.009621179	0.194459	0.0439812	0.709897	0.0516627
2928	-64.56188	-88.89564	24.33376	0	1	0	0	0.003442316	0.0001946995	0.001042413	0.001042413	0.03260729	0.002764038	0.01287155	0.00903651	0.194459	0.0439812	0.709897	0.0516627
2929	-79.21599	-95.1968	15.98081	0	1	1	1	0.01566205	0.0001946995	0.003981165	0.003981165	0.01795452	0.01795452	0.01287155	0.01287155	0.183444	0.133628	0.634192	0.0487364
2930	-75.381	-88.24033	12.85934	0	1	1	1	0.01029418	0.002002276	0.003981165	0.003981165	0.03936985	0.03936985	0.01287155	0.01287155	0.183444	0.133628	0.634192	0.0487364
2931	-69.88092	-87.5046	17.62368	0	1	1	0	0.009226764	0.0003146143	0.003981165	0.003981165	0.03936985	0.03936985	0.01287155	0.005039831	0.163979	0.0965842	0.704211	0.035226
2932	-70.62751	-85.26085	14.63333	0	1	1	0	0.009226764	0.002073432	0.00027142	0.00027142	0.05635297	0.05635297	0.01287155	0.007112651	0.147342	0.130225	0.69078	0.0316522
2933	-75.51802	-91.52662	16.0086	0	1	1	1	0.01027748	0.003675877	0.00027142	0.00027142	0.0221142	0.0221142	0.01416606	0.01416606	0.147461	0.129522	0.691339	0.0316777
2934	-76.10605	-86.42146	10.31541	0	1	1	1	0.01027748	0.003675877	0.002949569	0.002949569	0.05200146	0.05200146	0.01416606	0.01416606	0.135612	0.199471	0.635785	0.0291322
2935	-75.67087	-89.29325	13.62238	0	1	1	0	0.01601384	0.005118436	0.004216974	0.004216974	0.05200146	0.05200146	0.01416606	0.002174756	0.119227	0.296194	0.558967	0.0256123
2936	-69.75745	-87.50949	17.75203	0	1	0	1	0.01019429	0.0008025267	0.0008000668	0.0008000668	0.04143189	0.00267479	0.01416606	0.01416606	0.116407	0.28919	0.193097	0.401306
2937	-64.36401	-89.46691	25.1029	0	0	1	0	0.005603372	0.0007497393	0.0001559479	0.0002079323	0.03318136	0.03318136	0.01562013	0.002040806	0.0579598	0.646084	0.096144	0.199812
2938	-75.64436	-91.73663	16.09227	0	1	1	1	0.004396118	0.003801634	0.0001559479	0.0001559479	0.02605256	0.02605256	0.01562013	0.01562013	0.103329	0.369047	0.171403	0.356221
2939	-68.93704	-86.10063	17.16359	0	0	1	1	0.004396118	0.0001037031	0.002296753	0.0002207862	0.05079804	0.05079804	0.01562013	0.01562013	0.108904	0.358931	0.156728	0.375438
2940	-69.65667	-88.10183	18.44515	0	1	1	0	0.00990294	0.002156459	0.002273123	0.002273123	0.03590519	0.03590519	0.01562013	0.0002470673	0.195693	0.0250161	0.220257	0.559034
2941	-77.25125	-87.2178	9.966543	0	1	1	1	0.01489101	0.001122272	0.001122236	0.001122236	0.06166945	0.06166945	0.006261037	0.006261037	0.0213734	0.0181541	0.329016	0.631456
2942	-65.2624	-87.79666	22.53426	0	0	0	0	0.01489101	0.0003831975	0.001122236	0.01007738	0.05751124	0.00247048	0.01465128	0.000682402	0.0197733	0.0167951	0.304385	0.659047
2943	-68.74841	-86.78048	18.03207	0	0	1	0	0.01489101	0.0009717644	0.001122236	0.009969336	0.05751124	0.05751124	0.0100644	0.003474941	0.0177165	0.119069	0.272723	0.590492
2944	-72.79002	-91.93018	19.14016	0	1	0	1	0.01489101	0.0009717644	0.001122236	0.001122236	0.02673663	0.008103002	0.01030481	0.01030481	0.0177165	0.119069	0.272723	0.590492
2945	-64.93216	-85.74443	20.81227	0	0	1	0	0.005159089	0.001732742	0.0002314525	0.002754857	0.0488381	0.0488381	0.01830263	0.005083121	0.0199738	0.13424	0.180057	0.665729
2946	-73.29234	-89.61123	16.31889	0	1	1	0	0.01192133	0.00936614	0.0003240988	0.0003240988	0.04094238	0.04094238	0.01395851	0.001754805	0.056408	0.379107	0.508499	0.0559852
2947	-71.9278	-86.30582	14.37801	1	0	1	0	0.004116055	0.004116055	0.001492772	0.001862988	0.06789723	0.06789723	0.01395851	4.167239e-05	0.056408	0.379107	0.508499	0.0559852
2948	-70.81573	-87.57461	16.75888	0	0	1	0	0.004015652	0.007070832	0.002787351	0.004478368	0.06789723	0.06789723	0.01395851	0.00507969	0.0641214	0.294205	0.578033	0.0636407
2949	-70.13364	-88.45994	18.3263	0	0	1	0	0.004980883	0.001838656	0.00398832	0.005839067	0.06789723	0.06789723	0.006118146	0.005659608	0.0476965	0.218844	0.429968	0.303492
2950	-73.70703	-87.6936	13.98658	0	1	1	0	0.005441504	0.0001599302	0.00398832	0.00398832	0.06789723	0.06789723	0.005964562	0.008156731	0.0476965	0.218844	0.429968	0.303492
