Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
4084	-69.17641	-91.95947	22.78306	0	1	0	0	0.005022582	0.001201015	0.0009716913	0.0009716913	0.02511898	0.01009852	0.016145	0.01227116	0.811503	0.0412721	0.0631407	0.0840843
4085	-69.74432	-85.64913	15.90481	0	0	1	1	0.005586435	0.001201015	0.0003186829	0.002819863	0.05456485	0.05456485	0.016145	0.016145	0.649454	0.0330304	0.0505321	0.266984
4086	-75.09923	-87.99517	12.89594	0	1	1	1	0.007972913	0.002821423	0.003162359	0.003162359	0.04170422	0.04170422	0.01264876	0.01264876	0.539198	0.027423	0.211721	0.221659
4087	-75.70612	-88.06504	12.35892	0	1	1	1	0.01091305	0.003252412	0.002862999	0.002862999	0.04170422	0.04170422	0.01264876	0.01264876	0.267583	0.119602	0.237136	0.375679
4088	-79.93087	-87.37346	7.442595	1	1	1	1	0.004509438	0.004509438	0.002862999	0.002862999	0.04994482	0.04994482	0.01264876	0.01264876	0.115227	0.0515033	0.102116	0.731154
4089	-75.97905	-89.91073	13.93168	1	0	1	1	0.004509438	0.004509438	0.002862999	0.003191076	0.0344515	0.0344515	0.01737012	0.01737012	0.325856	0.0392424	0.0778063	0.557095
4090	-69.84157	-90.36222	20.52065	1	0	1	0	0.004509438	0.004509438	0.001692128	0.0005092045	0.03411065	0.03411065	0.007213838	0.006197696	0.0719773	0.00866812	0.7963	0.123055
4091	-68.65004	-87.41774	18.7677	0	0	1	1	0.005727299	0.002061988	0.001692128	0.0007983808	0.0467663	0.0467663	0.007213838	0.007213838	0.122512	0.0147539	0.653284	0.20945
4092	-71.84278	-94.3088	22.46602	0	1	1	0	0.005727299	0.002061988	0.0001554771	0.0001554771	0.01991949	0.01991949	0.007213838	0.008027196	0.161581	0.182488	0.398252	0.257679
4093	-72.36507	-92.89666	20.5316	0	1	0	1	0.009307543	0.002061988	0.00142873	0.00142873	0.01991949	0.006298011	0.01515456	0.01515456	0.308066	0.347926	0.153021	0.190986
4094	-71.691	-91.27799	19.587	0	1	0	1	0.009307543	0.002061988	0.00170263	0.00170263	0.02330419	0.008042578	0.01515456	0.01515456	0.536247	0.114705	0.266362	0.0826857
4095	-67.31888	-93.38024	26.06137	0	0	1	0	0.009307543	0.002904167	0.001079609	0.0005238156	0.01842804	0.01842804	0.01515456	0.004679062	0.362847	0.400972	0.180232	0.0559486
4096	-76.34013	-93.89094	17.5508	0	1	0	1	0.006470937	0.002904167	0.002867761	0.002867761	0.01728719	0.02860106	0.01308954	0.01308954	0.218671	0.410033	0.314083	0.0572129
4097	-76.80962	-92.30337	15.49374	1	0	1	1	0.004754786	0.004754786	0.002867761	0.00645731	0.03185796	0.03185796	0.007512211	0.007512211	0.399586	0.178329	0.30233	0.119754
4098	-70.54723	-94.86055	24.31331	0	1	0	0	0.005196048	0.005488454	0.001718108	0.001718108	0.03185796	0.001068374	0.004260106	0.01248672	0.340931	0.152152	0.257951	0.248966
4099	-68.89375	-89.47942	20.58567	0	0	1	0	0.008424912	0.002814419	0.001271186	0.002307138	0.05188504	0.05188504	0.004260106	0.01243537	0.367366	0.191435	0.32455	0.116648
4100	-70.76785	-89.81809	19.05024	0	0	1	1	0.003120698	0.003438693	0.001271186	0.002307138	0.04380366	0.04380366	0.008702388	0.008702388	0.308759	0.320428	0.272774	0.0980388
4101	-69.23573	-87.96972	18.73399	0	0	1	1	0.008123546	0.00385872	0.0004404863	0.002973899	0.03371752	0.03371752	0.01533858	0.01533858	0.169908	0.176329	0.599814	0.0539499
4102	-75.19746	-84.95694	9.759485	0	1	1	1	0.00887314	0.002108151	0.001378282	0.001378282	0.05855224	0.05855224	0.01533858	0.01533858	0.142893	0.384826	0.426909	0.0453722
4103	-61.50161	-89.41381	27.9122	0	0	0	0	0.00887314	0.002161926	0.001378282	0.005500024	0.03200517	0.0006886689	0.01533858	0.005081232	0.135521	0.227713	0.398378	0.238388
4104	-77.04854	-89.28896	12.24042	1	1	1	0	0.00887314	0.00887314	0.00315933	0.00315933	0.04676971	0.04676971	0.01061628	0.002640781	0.306902	0.182569	0.319401	0.191129
4105	-81.23799	-88.02265	6.784663	1	1	1	1	0.00887314	0.00887314	0.0003628088	0.0003628088	0.05100329	0.05100329	0.0134902	0.0134902	0.396406	0.278559	0.154817	0.170219
4106	-68.47188	-86.44851	17.97663	0	0	0	1	0.00897779	0.002377508	0.001494449	0.001474626	0.0635938	0.006913652	0.0134902	0.0134902	0.409509	0.287767	0.159934	0.14279
4107	-72.91254	-85.38427	12.47173	0	1	1	0	0.00897779	0.001835117	0.0002151467	0.0002151467	0.0635938	0.0635938	0.01812209	0.007529364	0.265464	0.357965	0.198949	0.177622
4108	-77.56115	-88.46185	10.9007	0	1	0	1	0.00897779	0.003660346	0.001911566	0.001911566	0.0635938	0.02530962	0.005806591	0.005806591	0.496631	0.0289751	0.288871	0.185523
4109	-69.18383	-88.63325	19.44942	0	0	0	1	0.005276157	0.003660346	0.001911566	0.0004922669	0.0635938	0.008021282	0.006942192	0.006942192	0.489075	0.0437479	0.284476	0.182701
4110	-79.71835	-87.31062	7.592266	0	1	1	1	0.005276157	0.01007008	0.0003879357	0.0003879357	0.0635938	0.0635938	0.01931906	0.01931906	0.572945	0.0512501	0.33326	0.0425456
4111	-74.91711	-92.81691	17.8998	0	0	1	0	0.01190582	0.01007008	0.004807926	0.009193531	0.03764904	0.03764904	0.01931906	0.005816069	0.598182	0.0535076	0.347939	0.00037099
4112	-67.36335	-90.57674	23.21339	1	0	0	0	0.004385851	0.004385851	0.004807926	0.001008676	0.03764904	2.551434e-05	0.01613468	0.004355747	0.335423	0.0723332	0.591743	0.000501516
4113	-70.3396	-89.14844	18.80883	0	1	0	1	0.004385851	0.004755554	0.0006070885	0.0006070885	0.03764904	0.0004924313	0.01613468	0.01613468	0.238531	0.0290191	0.732094	0.000356646
4114	-70.23115	-89.07169	18.84054	0	1	0	1	0.004385851	0.004573798	0.0006070885	0.0006070885	0.03764904	0.000492847	0.01613468	0.01613468	0.238464	0.0292915	0.731888	0.000356546
4115	-64.9725	-90.17372	25.20122	0	0	0	1	0.004385851	0.0009860414	0.002026695	0.006317183	0.03093431	0.0004923601	0.01185444	0.01185444	0.331462	0.157957	0.510086	0.000495594
4116	-76.03931	-88.4614	12.4221	1	1	0	1	0.004385851	0.004385851	0.00224598	0.00224598	0.0520413	0.0004924952	0.01185444	0.01185444	0.331462	0.157957	0.510086	0.000495594
4117	-72.98225	-92.57096	19.58871	1	0	1	0	0.003055168	0.003055168	0.0020271	0.003306503	0.02508475	0.02508475	0.01253647	0.01355371	0.29856	0.241541	0.459453	0.0004464
4118	-65.7212	-89.92553	24.20432	0	1	0	0	0.008524197	0.0001264673	0.002297604	0.002297604	0.02508475	0.007116979	0.009618493	0.00993072	0.106363	0.178377	0.714566	0.000694265
4119	-71.1768	-85.80654	14.62975	0	1	1	0	0.008524197	0.000128387	0.002745851	0.002745851	0.05096958	0.05096958	0.01174678	0.01381451	0.0492815	0.450409	0.499824	0.000485624
4120	-73.97116	-86.86743	12.89627	0	1	0	1	0.008524197	2.449087e-05	0.002745851	0.002745851	0.04684168	0.02796188	0.01174678	0.01174678	0.214815	0.528768	0.255847	0.000570108
4121	-64.22923	-86.81266	22.58342	0	0	0	0	0.008524197	2.482891e-05	0.002745851	0.001214991	0.04684168	0.02796188	0.01174678	0.002447798	0.193874	0.574705	0.230906	0.000514532
4122	-63.20966	-86.2486	23.03894	0	0	0	1	0.007263682	4.213772e-06	0.001486152	0.001282375	0.04684168	0.00125766	0.01122955	0.01122955	0.285137	0.374504	0.339602	0.00075674
4123	-68.2528	-86.21617	17.96337	0	0	1	1	0.007263682	4.213772e-06	0.002780939	0.000740692	0.04684168	0.04684168	0.01122955	0.01122955	0.235735	0.309619	0.454021	0.00062563
4124	-80.20618	-93.29027	13.08409	1	1	1	1	0.004402839	0.004402839	0.001767455	0.001767455	0.0214041	0.0214041	0.01012187	0.01012187	0.235735	0.309619	0.454021	0.00062563
4125	-69.31313	-92.37351	23.06038	0	1	0	1	0.006522845	0.0009225724	0.001767455	0.001767455	0.02037531	0.002448292	0.007669024	0.007669024	0.327506	0.0408571	0.630768	0.000869184
4126	-67.08662	-95.34279	28.25616	0	0	0	1	0.004014553	0.001093235	0.001767455	0.001668081	0.0135227	0.006721596	0.01073477	0.01073477	0.260836	0.0265834	0.712015	0.000565528
4127	-71.30598	-93.62323	22.31725	0	0	1	0	0.004014553	0.01084132	0.002141136	0.001444568	0.02481347	0.02481347	0.01439854	0.01583982	0.266401	0.0271505	0.705871	0.000577593
4128	-75.39818	-87.36899	11.97081	1	1	0	0	0.004014553	0.004014553	0.001473828	0.001473828	0.05193648	0.007750609	0.0133831	0.02458004	0.266401	0.0271505	0.705871	0.000577593
4129	-81.66765	-87.75746	6.089814	1	1	1	1	0.003546041	0.003546041	0.003190851	0.003190851	0.05193648	0.05193648	0.01903064	0.01903064	0.13669	0.0139309	0.849082	0.000296363
4130	-74.84003	-90.51044	15.67041	1	1	0	0	0.001633584	0.001633584	0.003190851	0.003190851	0.06075732	0.001387605	0.01431651	0.0006907924	0.298631	0.01869	0.682032	0.000647471
4131	-75.3251	-90.94417	15.61906	1	1	1	0	0.005836123	0.005836123	0.003190851	0.003190851	0.03056145	0.03056145	0.01263139	0.0005133774	0.144812	0.391609	0.463265	0.000313972
4132	-75.79883	-89.6798	13.88097	0	1	0	1	0.005836123	0.002592491	0.0009138732	0.0009138732	0.03937993	0.01931411	0.02417585	0.02417585	0.243279	0.657891	0.0983027	0.000527462
4133	-64.59005	-86.25791	21.66786	0	0	1	0	0.005836123	0.002592491	0.0009138732	0.0005353825	0.04394966	0.04394966	0.01864995	0.004730499	0.0752228	0.151921	0.772735	0.000121802
4134	-71.54507	-88.47595	16.93088	0	0	1	1	0.009813037	0.0008504717	0.0009138732	0.009514597	0.04394966	0.04394966	0.00972502	0.00972502	0.283071	0.63454	0.0819309	0.000458353
4135	-68.29302	-88.19006	19.89704	0	1	1	0	0.009813037	0.0006799955	0.0009138732	0.0009138732	0.03574762	0.03574762	0.00972502	0.0009204954	0.21051	0.471885	0.317264	0.000340861
4136	-69.76232	-88.15755	18.39523	0	1	1	0	0.01093586	0.0004799814	0.002265617	0.002265617	0.03574762	0.03574762	0.00972502	0.007236357	0.377174	0.0537702	0.568445	0.000610725
4137	-68.51294	-87.57059	19.05765	0	0	1	1	0.01093586	0.0004799814	0.002265617	0.001002929	0.03574762	0.03574762	0.01216941	0.01216941	0.377174	0.0537702	0.568445	0.000610725
4138	-66.98082	-89.38557	22.40475	0	0	0	1	0.01093586	0.001376208	0.002265617	0.001590398	0.03574762	0.008907789	0.01216941	0.01216941	0.742366	0.105832	0.1506	0.00120205
4139	-70.71248	-87.78611	17.07363	0	1	1	0	0.01093586	0.001114707	0.002265617	0.002265617	0.03574762	0.03574762	0.01382139	0.01006492	0.106481	0.364073	0.525254	0.00419244
4140	-71.05679	-86.06901	15.01222	0	1	0	1	0.01093586	0.00118226	0.001108459	0.001108459	0.05418637	0.00805093	0.01027765	0.01027765	0.116957	0.399891	0.478547	0.0046049
4141	-70.07027	-86.85828	16.78802	0	1	0	1	0.00723802	0.001893749	0.001948176	0.001948176	0.04617763	0.008048627	0.01027765	0.01027765	0.149657	0.232105	0.612345	0.00589239
4142	-70.2126	-88.97459	18.76199	1	0	1	0	0.002725136	0.002725136	0.0009428901	0.002453586	0.04617763	0.04617763	0.01027765	0.001715717	0.130322	0.22225	0.641258	0.0061706
4143	-77.12481	-88.21258	11.08777	1	0	1	1	0.005765012	0.005765012	0.0009428901	0.001972347	0.04617763	0.04617763	0.02379463	0.02379463	0.252916	0.431321	0.303788	0.0119753
4144	-76.95602	-89.3035	12.34748	1	1	1	0	0.003215107	0.003215107	0.0004000482	0.0004000482	0.04617763	0.04617763	0.01022943	0.01142465	0.237299	0.440337	0.310138	0.0122256
4145	-74.00825	-91.1101	17.10185	0	1	0	1	0.01137065	0.006359699	0.0004000482	0.0004000482	0.03509213	0.006659266	0.0139069	0.0139069	0.331005	0.437226	0.219629	0.0121393
4146	-76.14161	-90.32821	14.1866	0	1	1	0	0.003198913	0.006359699	0.0004000482	0.0004000482	0.03509213	0.03509213	0.01196883	0.03344449	0.243477	0.32161	0.425984	0.00892926
4147	-65.65205	-91.13984	25.48779	0	0	0	0	0.003198913	0.0001982011	0.0004000482	0.00790828	0.03124336	0.00947639	0.01196883	0.0205008	0.259164	0.468642	0.26269	0.00950456
4148	-71.04423	-89.60298	18.55876	0	0	1	1	0.007566526	0.000209528	0.0005269526	0.0139399	0.03124336	0.03124336	0.01196883	0.01196883	0.53835	0.282206	0.158186	0.0212577
4149	-67.33725	-88.24222	20.90497	0	1	1	0	0.007566526	0.000209528	0.00040217	0.00040217	0.03124336	0.03124336	0.01196883	0.0006441945	0.0613855	0.0321786	0.274379	0.632057
4150	-72.99289	-94.01786	21.02497	0	0	1	1	0.007566526	0.000125949	0.004013913	0.005208959	0.03124336	0.03124336	0.003189458	0.003189458	0.0491923	0.224419	0.219879	0.50651
4151	-71.2148	-84.42149	13.20669	0	0	1	1	0.008432941	0.0006952451	0.003059347	0.0005166752	0.07215866	0.07215866	0.01120642	0.01120642	0.0317343	0.144775	0.496738	0.326753
4152	-70.43923	-91.47346	21.03423	0	1	1	0	0.008432941	0.0006952451	0.003059347	0.003059347	0.02156128	0.02156128	0.01120642	0.006339982	0.0317343	0.144775	0.496738	0.326753
4153	-61.0881	-91.50236	30.41426	0	0	0	0	0.008432941	0.0004410705	0.003059347	0.006268141	0.02294595	0.003914488	0.01120642	0.0004467223	0.122092	0.0988235	0.556042	0.223042
4154	-68.91485	-92.80416	23.88931	0	0	0	1	0.008432941	0.0004410705	0.003059347	0.008085637	0.02294595	0.01032973	0.01120642	0.01120642	0.233483	0.188985	0.150996	0.426535
4155	-69.13748	-92.92681	23.78933	0	0	0	1	0.008380509	0.0004410705	0.003059347	0.009493819	0.02294595	0.01032141	0.01043089	0.01043089	0.252737	0.244057	0.194998	0.308208
4156	-70.09343	-88.28332	18.18989	0	1	0	1	0.007446107	0.0004410705	0.0003450443	0.0003450443	0.03615825	0.01093916	0.01223542	0.01223542	0.252737	0.244057	0.194998	0.308208
4157	-66.68959	-88.84096	22.15138	0	1	0	0	0.007446107	0.0004410705	0.0001432407	0.0001432407	0.04061464	0.01094509	0.01223542	0.002616637	0.179076	0.172926	0.0970251	0.550973
4158	-68.90389	-88.57538	19.67148	0	0	1	1	0.007446107	0.0007229699	0.0005277286	0.007156814	0.03100119	0.03100119	0.01223542	0.01223542	0.201844	0.194912	0.109361	0.493884
4159	-64.14576	-86.97524	22.82948	0	0	1	0	0.007446107	0.002269308	0.0005277286	0.003278785	0.04319763	0.04319763	0.01365114	0.0001927314	0.286165	0.276337	0.155047	0.282451
4160	-80.2127	-91.6952	11.4825	1	0	1	1	0.004053132	0.004053132	0.006181231	0.01009935	0.04319763	0.04319763	0.01286328	0.01286328	0.65797	0.121738	0.0958595	0.124432
4161	-71.19644	-90.12435	18.9279	0	0	0	1	0.004053132	0.002108367	0.003687811	0.0004542397	0.05093863	0.006072943	0.02556558	0.02556558	0.548349	0.09329	0.0798887	0.278473
4162	-74.17162	-92.53378	18.36216	0	0	1	1	0.00298895	0.001528612	0.003687811	0.0009728636	0.0318358	0.0318358	0.02556558	0.02556558	0.549241	0.216405	0.105986	0.128368
4163	-71.9032	-94.49881	22.59562	0	1	0	1	0.00298895	0.001528612	0.003687811	0.003687811	0.02428107	0.0007154412	0.009162092	0.009162092	0.405151	0.159632	0.323721	0.111495
4164	-81.73162	-94.41707	12.68544	1	1	1	1	0.00339372	0.00339372	0.003687811	0.003687811	0.02428107	0.02428107	0.008613954	0.008613954	0.412267	0.162436	0.311844	0.113453
4165	-69.12203	-92.48859	23.36656	0	0	0	1	0.006684368	0.002544909	0.003687811	0.00200116	0.02428107	0.0166988	0.01159314	0.01159314	0.23186	0.528951	0.175382	0.0638065
4166	-81.98414	-88.96167	6.977536	1	1	1	1	0.005612038	0.005612038	0.003687811	0.003687811	0.05288283	0.05288283	0.0104435	0.0104435	0.194827	0.604188	0.14737	0.0536152
4167	-68.60239	-90.56525	21.96287	0	1	0	1	0.006828486	4.204719e-05	0.002049379	0.002049379	0.02429279	0.00232715	0.0104435	0.0104435	0.433181	0.119948	0.327663	0.119208
4168	-63.37654	-90.18629	26.80975	0	1	0	0	0.008422383	4.204719e-05	0.002870545	0.002870545	0.02429279	0.0006213037	0.0104435	0.001103443	0.140677	0.0389537	0.781655	0.0387135
4169	-68.8664	-92.21551	23.3491	0	0	0	1	0.00386756	0.004716399	0.002870545	0.0019149	0.04162184	0.001331679	0.01126821	0.01126821	0.619382	0.171507	0.038661	0.17045
4170	-76.16755	-89.96132	13.79377	1	1	1	0	0.004164364	0.004164364	0.002870545	0.002870545	0.03622822	0.03622822	0.01752692	0.002383926	0.347994	0.147806	0.235743	0.268458
4171	-74.76751	-88.74731	13.9798	1	1	1	0	0.004164364	0.004164364	0.00153405	0.00153405	0.03622822	0.03622822	0.01752692	0.002656337	0.177282	0.0752984	0.610656	0.136764
4172	-76.52062	-88.44552	11.9249	1	0	1	1	0.009392746	0.009392746	0.0008795759	0.005263642	0.04080116	0.04080116	0.01752692	0.01752692	0.119217	0.0806127	0.653754	0.146416
4173	-72.52142	-89.35767	16.83625	0	0	1	1	0.006097262	0.001812698	0.001297196	0.01792807	0.04080116	0.04080116	0.007371567	0.007371567	0.0150194	0.0901493	0.731094	0.163737
4174	-66.0862	-89.76481	23.67861	0	1	0	0	0.01062477	0.001179691	0.0002749424	0.0002749424	0.04080116	0.004195059	0.007371567	0.001259147	0.684136	0.033341	0.234576	0.0479473
4175	-69.03176	-86.77626	17.7445	0	1	1	0	0.007987534	0.001007203	0.0001790622	0.0001790622	0.04080116	0.04080116	0.01877567	0.001362067	0.20087	0.0440221	0.309725	0.445383
4176	-68.41576	-85.65037	17.23461	0	1	1	0	0.008199916	0.0006914925	0.0008688935	0.0008688935	0.04313126	0.04313126	0.01877567	0.001362067	0.143308	0.0377405	0.437122	0.38183
4177	-69.08614	-88.55733	19.47119	0	1	0	0	0.007540084	0.006873389	0.0008113605	0.0008113605	0.04766145	0.003389851	0.01754876	0.005948144	0.143308	0.0377405	0.437122	0.38183
4178	-73.87742	-89.6675	15.79008	0	1	1	1	0.007540084	0.001382341	0.002878328	0.002878328	0.02716365	0.02716365	0.01279059	0.01279059	0.143308	0.0377405	0.437122	0.38183
4179	-69.07611	-88.91205	19.83595	0	1	0	1	0.007540084	0.001382341	0.002878328	0.002878328	0.03355082	7.313466e-06	0.01279059	0.01279059	0.133611	0.102853	0.407543	0.355993
4180	-64.81671	-88.69839	23.88168	0	0	0	0	0.008428749	0.001349146	0.0003107512	0.006505675	0.02835356	0.02929393	0.01915458	0.0006855014	0.186983	0.143939	0.570341	0.0987366
4181	-68.62133	-86.82041	18.19908	0	0	0	0	0.008428749	0.0006003931	0.00533429	0.004750367	0.05706337	0.02930699	0.01915458	0.001948008	0.229782	0.0438215	0.60506	0.121337
4182	-70.19393	-89.70875	19.51483	0	1	1	0	0.008428749	0.0003071367	0.003170849	0.003170849	0.02634346	0.02634346	0.0197881	0.001948008	0.197588	0.177789	0.520286	0.104336
4183	-68.79359	-88.17135	19.37777	0	0	1	1	0.00694222	0.0003071367	0.000584545	0.00235753	0.02996901	0.02996901	0.02060986	0.02060986	0.215276	0.193705	0.414549	0.17647
4184	-65.01663	-89.54527	24.52864	0	0	1	0	0.00381801	0.0005380869	0.000584545	0.002831824	0.02996901	0.02996901	0.02060986	0.002492772	0.186692	0.167985	0.359506	0.285817
4185	-64.08835	-88.31149	24.22315	0	0	1	0	0.007616157	0.0005380869	0.0007742892	0.002770163	0.02996901	0.02996901	0.02060986	0.0003139767	0.183338	0.168678	0.360988	0.286996
4186	-71.97611	-90.33144	18.35533	1	0	1	0	0.005699536	0.005699536	0.001838877	0.001373133	0.02996901	0.02996901	0.02060986	0.007128298	0.183338	0.168678	0.360988	0.286996
4187	-62.62692	-90.27791	27.651	0	0	0	0	0.005699536	0.0008229714	0.001838877	0.008157185	0.02996901	0.0007736284	0.02060986	0.004650087	0.183338	0.168678	0.360988	0.286996
4188	-67.1294	-90.73796	23.60856	0	0	1	0	0.005699536	0.00198788	0.001369169	0.01276111	0.02996901	0.02996901	0.008881317	0.005438984	0.136968	0.178256	0.381485	0.303291
4189	-70.01299	-89.89545	19.88246	0	0	1	1	0.009202246	0.004072632	0.001369169	0.002681016	0.03165143	0.03165143	0.008906941	0.008906941	0.136968	0.178256	0.381485	0.303291
4190	-74.8863	-88.22813	13.34182	1	0	1	1	0.005401762	0.005401762	0.001369169	0.002543895	0.04343686	0.04343686	0.0130075	0.0130075	0.580003	0.0979959	0.209721	0.11228
4191	-70.82799	-89.95323	19.12524	1	0	1	0	0.005401762	0.005401762	0.001029859	0.006968346	0.03222246	0.03222246	0.014286	0.002306359	0.34489	0.121798	0.36821	0.165102
4192	-70.96014	-89.31119	18.35105	0	0	1	1	0.009650956	0.003508827	0.0007461425	0.006228834	0.03222246	0.03222246	0.014286	0.014286	0.571235	0.0794117	0.240071	0.109282
4193	-69.92004	-91.29772	21.37768	0	1	1	0	0.003831444	0.000795381	0.0007461425	0.0007461425	0.03222246	0.03222246	0.006778008	0.004957236	0.571235	0.0794117	0.240071	0.109282
4194	-68.9973	-87.10284	18.10554	0	0	1	1	0.005720526	0.0005563176	0.0007461425	0.001528339	0.03690658	0.03690658	0.02258961	0.02258961	0.14614	0.0609744	0.494825	0.298061
4195	-66.49873	-90.06582	23.56709	0	0	0	0	0.01475761	0.001402481	0.003274349	0.002302712	0.03690658	0.001897063	0.02258961	0.01275096	0.14614	0.0609744	0.494825	0.298061
4196	-74.0659	-84.73406	10.66816	0	1	1	0	0.00709639	0.001578138	0.0005590877	0.0005590877	0.06704151	0.06704151	0.02258961	0.01172512	0.298729	0.0928888	0.154314	0.454068
4197	-78.65979	-86.59498	7.935189	0	1	1	1	0.0124917	0.001588621	0.004447624	0.004447624	0.06704151	0.06704151	0.01111604	0.01111604	0.215032	0.0668636	0.0222765	0.695827
4198	-78.86264	-89.42188	10.55924	0	1	1	1	0.006135764	0.0008290309	0.007980617	0.007980617	0.05601086	0.05601086	0.01071947	0.01071947	0.365771	0.0445649	0.0239625	0.565701
4199	-83.14859	-94.11567	10.96708	1	0	1	1	0.007560305	0.007560305	0.004877667	0.007403141	0.03089471	0.03089471	0.02860704	0.02860704	0.465122	0.0375839	0.0202088	0.477085
4200	-76.6677	-92.90842	16.24072	1	0	0	1	0.003810948	0.003810948	0.003421882	0.006692005	0.03089471	0.02455052	0.009344337	0.009344337	0.235571	0.13876	0.0254257	0.600243
4201	-76.51064	-90.58923	14.07859	1	1	1	0	0.005025363	0.005025363	0.00112844	0.00112844	0.03089471	0.03089471	0.009344337	0.01515197	0.296516	0.174659	0.298029	0.230796
4202	-75.67544	-92.52383	16.84839	1	1	0	1	0.00417651	0.00417651	0.00098688	0.00098688	0.03089471	0.0007562088	0.008887075	0.008887075	0.347031	0.204415	0.178438	0.270115
4203	-67.29004	-89.01499	21.72495	0	0	1	0	0.01068913	0.0006862914	0.0009174735	0.0002221364	0.03089471	0.03089471	0.01187386	0.02159778	0.347031	0.204415	0.178438	0.270115
4204	-67.81117	-90.39893	22.58776	0	1	0	0	0.01068913	0.0001923152	0.0001458183	0.0001458183	0.03028101	0.01634937	0.01187386	0.002414541	0.207695	0.283416	0.134382	0.374507
4205	-67.27981	-88.33836	21.05856	0	0	1	1	0.006635577	0.0001923152	0.0001458183	0.002027476	0.03028101	0.03028101	0.01187386	0.01187386	0.157458	0.214864	0.343755	0.283923
4206	-66.51291	-90.54243	24.02952	0	0	0	1	0.007051233	0.003234593	0.001092084	0.001125547	0.03028101	0.01289082	0.008023816	0.008023816	0.128922	0.058349	0.384225	0.428504
4207	-69.09608	-94.33359	25.23751	0	0	0	1	0.008065935	0.001120252	0.009853311	0.001101958	0.02738427	0.0009025599	0.008361022	0.008361022	0.599274	0.0356683	0.103117	0.261941
4208	-71.82147	-86.88627	15.0648	0	1	1	0	0.006415381	0.002452518	0.002989544	0.002989544	0.05894256	0.05894256	0.01068997	0.003950812	0.599274	0.0356683	0.103117	0.261941
4209	-74.25086	-89.18494	14.93408	0	1	1	1	0.006415381	0.0008043459	0.002989544	0.002989544	0.03262219	0.03262219	0.01381988	0.01381988	0.599274	0.0356683	0.103117	0.261941
4210	-76.11961	-85.99643	9.876815	0	1	1	1	0.006415381	0.0002862834	0.002989544	0.002989544	0.06206816	0.06206816	0.01381988	0.01381988	0.727123	0.0432778	0.125116	0.104483
4211	-73.9657	-87.70464	13.73895	0	1	1	1	0.01269111	0.0002862834	0.001536914	0.001536914	0.03515339	0.03515339	0.01381988	0.01381988	0.069725	0.14754	0.426537	0.356198
4212	-63.69542	-89.07351	25.37809	0	0	0	0	0.01269111	0.0002862834	0.00350873	0.00336296	0.03515339	0.00445958	0.01381988	0.01224036	0.0604754	0.127967	0.502612	0.308945
4213	-71.97677	-91.17772	19.20095	0	1	0	1	0.01269111	0.001099404	0.00350873	0.00350873	0.0284888	0.002173762	0.01381988	0.01381988	0.0443991	0.359781	0.369002	0.226818
4214	-74.61526	-90.55629	15.94102	0	1	1	1	0.00410498	0.004042429	0.000435471	0.000435471	0.0284888	0.0284888	0.01381988	0.01381988	0.136042	0.216352	0.401074	0.246532
4215	-67.83697	-88.99797	21.161	0	1	0	1	0.00410498	0.0001229688	0.0008202458	0.0008202458	0.03563788	0.0005433982	0.009340588	0.009340588	0.0758209	0.231432	0.429031	0.263716
4216	-66.45154	-90.72976	24.27822	0	0	1	0	0.00410498	0.00272419	0.00181284	0.00870617	0.03563788	0.03563788	0.008652303	0.0006381302	0.0481028	0.351347	0.272188	0.328362
4217	-70.71292	-90.6724	19.95948	1	0	0	1	0.003360072	0.003360072	0.002178678	0.001605726	0.04019756	0.001448543	0.008652303	0.008652303	0.00772748	0.465449	0.498129	0.0286949
4218	-77.58479	-90.38215	12.79736	1	1	0	1	0.00574933	0.00574933	0.002358837	0.002358837	0.03537867	0.01127764	0.01410906	0.01410906	0.00382999	0.230691	0.246889	0.51859
4219	-80.41864	-92.24101	11.82237	1	1	1	1	0.004535505	0.004535505	0.002358837	0.002358837	0.02391	0.02391	0.01410906	0.01410906	0.00398566	0.199422	0.256924	0.539669
4220	-70.70087	-87.96955	17.26868	0	1	0	1	0.00401324	0.002140334	0.001878493	0.001878493	0.04343717	0.007291009	0.01407419	0.01407419	0.00851085	0.425839	0.548626	0.0170236
4221	-72.30975	-88.09518	15.78543	1	0	1	0	0.00401324	0.00401324	0.001878493	0.003919623	0.04793475	0.04793475	0.0146367	0.008935908	0.0124627	0.623568	0.339041	0.0249281
4222	-76.50781	-88.17619	11.66838	1	0	1	1	0.009805606	0.009805606	0.0005681961	0.002386124	0.04793475	0.04793475	0.0146367	0.0146367	0.0138597	0.622686	0.338561	0.0248929
4223	-75.64462	-88.98905	13.34442	1	1	0	0	0.005662107	0.005662107	0.0005681961	0.0005681961	0.04793475	0.02314973	0.009307917	0.008658742	0.292693	0.391826	0.288679	0.0268015
4224	-71.85248	-87.66808	15.8156	0	1	1	0	0.005662107	0.005080812	0.0007585041	0.0007585041	0.04793475	0.04793475	0.009307917	0.01240205	0.40608	0.0870694	0.469666	0.0371842
