state	power	likelihood
4860	0.237305	-139.08
4870	0.237305	-145.897
4880	0.237305	-145.946
4890	0.237305	-139.104
4900	0.237305	-138.841
4910	0.237305	-140.35
4920	0.237305	-146.077
4930	0.237305	-135.226
4940	0.237305	-147.495
4950	0.237305	-137.414
4960	0.237305	-147.101
4970	0.237305	-140.068
4980	0.237305	-139.251
4990	0.237305	-138.426
5000	0.237305	-141.812
1260	0.16807	-142.921
1270	0.16807	-137.24
1280	0.16807	-142.566
1290	0.16807	-138.726
1300	0.16807	-139.031
1310	0.16807	-144.321
1320	0.16807	-142.05
1330	0.16807	-140.268
1340	0.16807	-141.912
1350	0.16807	-138.171
1360	0.16807	-141.388
1370	0.16807	-147.66
1380	0.16807	-152.039
1390	0.16807	-136.43
1400	0.16807	-143.755
1410	0.16807	-139.265
1420	0.16807	-140.312
1430	0.16807	-145.376
1440	0.16807	-147.97
1450	0.16807	-149.061
1460	0.16807	-143.062
1470	0.16807	-156.209
1480	0.16807	-139.213
1490	0.16807	-144.108
1500	0.16807	-158.874
1510	0.16807	-141.849
1520	0.16807	-136.007
1530	0.16807	-143.087
1540	0.16807	-153.774
1550	0.16807	-149.333
1560	0.16807	-142.303
1570	0.16807	-149.762
1580	0.16807	-156.76
1590	0.16807	-137.111
1600	0.16807	-138.44
1610	0.16807	-168.366
1620	0.16807	-149.039
1630	0.16807	-145.586
1640	0.16807	-153.25
1650	0.16807	-150.331
1660	0.16807	-142.859
1670	0.16807	-139.823
1680	0.16807	-138.62
1690	0.16807	-139.288
1700	0.16807	-157.549
1710	0.16807	-148.368
1720	0.16807	-146.646
1730	0.16807	-152.484
1740	0.16807	-161.638
1750	0.16807	-136.274
1760	0.16807	-139.824
1770	0.16807	-138.771
1780	0.16807	-149.928
1790	0.16807	-138.836
1800	0.16807	-148.536
1810	0.16807	-141.326
1820	0.16807	-145.827
1830	0.16807	-155.946
1840	0.16807	-136.931
1850	0.16807	-144.763
1860	0.16807	-142.822
1870	0.16807	-139.353
1880	0.16807	-143.697
1890	0.16807	-145.991
1900	0.16807	-141.023
1910	0.16807	-144.754
1920	0.16807	-134.852
1930	0.16807	-137.371
1940	0.16807	-139.911
1950	0.16807	-144.332
1960	0.16807	-185.152
1970	0.16807	-139.748
1980	0.16807	-175.799
1990	0.16807	-149.651
2000	0.16807	-162.623
2010	0.16807	-152.187
2020	0.16807	-136.976
2030	0.16807	-148.11
2040	0.16807	-147.824
2050	0.16807	-165.278
2060	0.16807	-136.587
2070	0.16807	-143.608
2080	0.16807	-149.075
2090	0.16807	-145.402
2100	0.16807	-147.121
2110	0.16807	-142.167
2120	0.16807	-158.131
2130	0.16807	-134.711
2140	0.16807	-142.755
2150	0.16807	-142.505
2160	0.16807	-146.202
2170	0.16807	-138.557
2180	0.16807	-150.689
2190	0.16807	-149.021
2200	0.16807	-145.049
2210	0.16807	-140.005
2220	0.16807	-139.177
2230	0.16807	-149.328
2240	0.16807	-137.684
2250	0.16807	-142.534
2260	0.16807	-140.915
2270	0.16807	-151.765
2280	0.16807	-137.744
2290	0.16807	-139.494
2300	0.16807	-155.938
2310	0.16807	-138.864
2320	0.16807	-147.2
2330	0.16807	-141.747
2340	0.16807	-136.284
2350	0.16807	-141.056
2360	0.16807	-154.923
2370	0.16807	-157.37
2380	0.16807	-140.165
2390	0.16807	-149.784
2400	0.16807	-141.264
2410	0.16807	-138.949
2420	0.16807	-139.447
2430	0.16807	-144.633
2440	0.16807	-149.32
2450	0.16807	-180.057
2460	0.16807	-148.153
2470	0.16807	-138.73
2480	0.16807	-143.376
2490	0.16807	-145.538
2500	0.16807	-178.103
2510	0.16807	-134.604
2520	0.16807	-145.111
2530	0.16807	-136.042
2540	0.16807	-144.487
2550	0.16807	-153.806
2560	0.16807	-136.901
2570	0.16807	-144.221
2580	0.16807	-144.226
2590	0.16807	-148.526
2600	0.16807	-143.962
2610	0.16807	-148.332
2620	0.16807	-154.267
2630	0.16807	-143.176
2640	0.16807	-145.497
2650	0.16807	-144.238
2660	0.16807	-142.251
2670	0.16807	-157.398
2680	0.16807	-149.201
2690	0.16807	-140.662
2700	0.16807	-141.07
2710	0.16807	-139.742
2720	0.16807	-153.645
2730	0.16807	-138.7
2740	0.16807	-141.772
2750	0.16807	-139.831
2760	0.16807	-146.404
2770	0.16807	-149.406
2780	0.16807	-142.153
2790	0.16807	-137.592
2800	0.16807	-138.114
2810	0.16807	-146.276
2820	0.16807	-136.266
2830	0.16807	-152.028
2840	0.16807	-135.689
2850	0.16807	-146.05
2860	0.16807	-149.088
2870	0.16807	-145.602
2880	0.16807	-140.619
2890	0.16807	-139.348
2900	0.16807	-152.862
2910	0.16807	-137.696
2920	0.16807	-143.836
2930	0.16807	-151.692
2940	0.16807	-147.813
2950	0.16807	-158.412
2960	0.16807	-139.693
2970	0.16807	-141.369
2980	0.16807	-146.541
2990	0.16807	-140.135
3000	0.16807	-141.106
3010	0.16807	-145.133
3020	0.16807	-144.188
3030	0.16807	-143.419
3040	0.16807	-141.046
3050	0.16807	-140.073
3060	0.16807	-145.343
3070	0.16807	-143.208
3080	0.16807	-140.061
3090	0.16807	-145.599
3100	0.16807	-158.918
3110	0.16807	-152.396
3120	0.16807	-147.094
3130	0.16807	-155.496
3140	0.16807	-140.893
3150	0.16807	-137.606
3160	0.16807	-136.963
3170	0.16807	-137.41
3180	0.16807	-141.985
3190	0.16807	-141.756
3200	0.16807	-138.976
3210	0.16807	-143.874
3220	0.16807	-140.814
3230	0.16807	-143.73
3240	0.16807	-140.344
3250	0.16807	-146.06
3260	0.16807	-149.185
3270	0.16807	-140.154
3280	0.16807	-159.475
3290	0.16807	-141.397
3300	0.16807	-139.97
3310	0.16807	-140.109
3320	0.16807	-138.562
3330	0.16807	-163.106
3340	0.16807	-145.601
3350	0.16807	-143.619
3360	0.16807	-137.799
3370	0.16807	-161.619
3380	0.16807	-159.116
3390	0.16807	-144.494
3400	0.16807	-137.35
3410	0.16807	-142.366
3420	0.16807	-140.032
3430	0.16807	-141.038
3440	0.16807	-142.144
3450	0.16807	-145.354
3460	0.16807	-139.988
3470	0.16807	-140.577
3480	0.16807	-139.152
3490	0.16807	-147.023
3500	0.16807	-140.142
3510	0.16807	-147.53
3520	0.16807	-143.46
3530	0.16807	-148.131
3540	0.16807	-168.276
3550	0.16807	-144.396
3560	0.16807	-150.871
3570	0.16807	-136.685
3580	0.16807	-149.936
3590	0.16807	-140.898
3600	0.16807	-135.195
3610	0.16807	-154.056
3620	0.16807	-141.562
3630	0.16807	-137.809
3640	0.16807	-148.631
3650	0.16807	-148.35
3660	0.16807	-139.566
3670	0.16807	-149.092
3680	0.16807	-143.926
3690	0.16807	-142.842
3700	0.16807	-146.062
3710	0.16807	-140.389
3720	0.16807	-145.053
3730	0.16807	-139.514
3740	0.16807	-166.588
3750	0.16807	-138.298
3760	0.16807	-139.381
3770	0.16807	-137.826
3780	0.16807	-146.8
3790	0.16807	-142.89
3800	0.16807	-137.543
3810	0.16807	-142.258
3820	0.16807	-142.32
3830	0.16807	-148.645
3840	0.16807	-151.618
3850	0.16807	-138.369
3860	0.16807	-143.434
3870	0.16807	-151.164
3880	0.16807	-140.39
3890	0.16807	-147.915
3900	0.16807	-143.272
3910	0.16807	-139.018
3920	0.16807	-139.983
3930	0.16807	-148.382
3940	0.16807	-141.674
3950	0.16807	-134.49
3960	0.16807	-133.759
3970	0.16807	-141.104
3980	0.16807	-151.877
3990	0.16807	-135.249
4000	0.16807	-134.173
4010	0.16807	-149.026
4020	0.16807	-134.553
4030	0.16807	-137.996
4040	0.16807	-141.164
4050	0.16807	-150.209
4060	0.16807	-139.962
4070	0.16807	-136.228
4080	0.16807	-143.279
4090	0.16807	-156.571
4100	0.16807	-137.355
4110	0.16807	-141.436
4120	0.16807	-140.319
4130	0.16807	-138.293
4140	0.16807	-139.374
4150	0.16807	-139.293
4160	0.16807	-142.543
4170	0.16807	-139.306
4180	0.16807	-134.684
4190	0.16807	-141.841
4200	0.16807	-140.583
4210	0.16807	-136.316
4220	0.16807	-137.434
4230	0.16807	-141.007
4240	0.16807	-140.449
4250	0.16807	-136.102
4260	0.16807	-166.584
4270	0.16807	-159.216
4280	0.16807	-156.516
4290	0.16807	-136.204
4300	0.16807	-139.058
4310	0.16807	-139.232
4320	0.16807	-150.982
4330	0.16807	-142.661
4340	0.16807	-148.517
4350	0.16807	-138.671
4360	0.16807	-155.662
4370	0.16807	-142.667
4380	0.16807	-141.746
4390	0.16807	-143.414
4400	0.16807	-154.587
4410	0.16807	-139.736
4420	0.16807	-140.163
4430	0.16807	-137.408
4440	0.16807	-146.983
4450	0.16807	-137.89
4460	0.16807	-140.17
4470	0.16807	-142.205
4480	0.16807	-148.283
4490	0.16807	-137.936
4500	0.16807	-148.845
4510	0.16807	-154.15
4520	0.16807	-141.931
4530	0.16807	-135.331
4540	0.16807	-141.497
4550	0.16807	-145.958
4560	0.16807	-141.162
4570	0.16807	-147.175
4580	0.16807	-139.376
4590	0.16807	-137.452
4600	0.16807	-151.489
4610	0.16807	-141.667
4620	0.16807	-137.577
4630	0.16807	-140.821
4640	0.16807	-140.177
4650	0.16807	-142.133
4660	0.16807	-158.388
4670	0.16807	-139.555
4680	0.16807	-148.68
4690	0.16807	-157.838
4700	0.16807	-137.917
4710	0.16807	-139.45
4720	0.16807	-148.662
4730	0.16807	-146.694
4740	0.16807	-142.2
4750	0.16807	-156.647
4760	0.16807	-141.425
4770	0.16807	-144.484
4780	0.16807	-153.919
4790	0.16807	-146.774
4800	0.16807	-140.341
4810	0.16807	-141.238
4820	0.16807	-144.676
4830	0.16807	-145.011
4840	0.16807	-138.666
4850	0.16807	-146.999
4860	0.16807	-144.92
4870	0.16807	-137.065
4880	0.16807	-139.007
4890	0.16807	-141.569
4900	0.16807	-159.301
4910	0.16807	-145.224
4920	0.16807	-139.523
4930	0.16807	-143.623
4940	0.16807	-147.356
4950	0.16807	-145.574
4960	0.16807	-147.609
4970	0.16807	-143.394
4980	0.16807	-149.441
4990	0.16807	-141.36
5000	0.16807	-140.177
1260	0.116029	-162.637
1270	0.116029	-136.702
1280	0.116029	-142.107
1290	0.116029	-163.519
1300	0.116029	-185.946
1310	0.116029	-169.629
1320	0.116029	-144.416
1330	0.116029	-168.848
1340	0.116029	-142.627
1350	0.116029	-156.807
1360	0.116029	-142.405
1370	0.116029	-147.463
1380	0.116029	-141.352
1390	0.116029	-161.141
1400	0.116029	-149.854
1410	0.116029	-153.984
1420	0.116029	-140.531
1430	0.116029	-140.63
1440	0.116029	-152.726
1450	0.116029	-154.546
1460	0.116029	-140.348
1470	0.116029	-154.366
1480	0.116029	-140.862
1490	0.116029	-143.119
1500	0.116029	-167.164
1510	0.116029	-172.706
1520	0.116029	-147.492
1530	0.116029	-140.441
1540	0.116029	-143.581
1550	0.116029	-167.279
1560	0.116029	-154.461
1570	0.116029	-136.98
1580	0.116029	-138.558
1590	0.116029	-138.913
1600	0.116029	-152.986
1610	0.116029	-138.192
1620	0.116029	-145.321
1630	0.116029	-143.413
1640	0.116029	-140.785
1650	0.116029	-144.821
1660	0.116029	-140.392
1670	0.116029	-137.06
1680	0.116029	-153.015
1690	0.116029	-136.443
1700	0.116029	-151.801
1710	0.116029	-139.235
1720	0.116029	-136.378
1730	0.116029	-146.751
1740	0.116029	-152.764
1750	0.116029	-139.658
1760	0.116029	-161.517
1770	0.116029	-148.686
1780	0.116029	-138.573
1790	0.116029	-139.703
1800	0.116029	-138.099
1810	0.116029	-153.158
1820	0.116029	-137.05
1830	0.116029	-145.228
1840	0.116029	-160.323
1850	0.116029	-144.087
1860	0.116029	-159.072
1870	0.116029	-139.086
1880	0.116029	-140.793
1890	0.116029	-140.87
1900	0.116029	-153.569
1910	0.116029	-149.161
1920	0.116029	-138.49
1930	0.116029	-171.851
1940	0.116029	-155.618
1950	0.116029	-139.617
1960	0.116029	-138.416
1970	0.116029	-146.517
1980	0.116029	-154.732
1990	0.116029	-139.009
2000	0.116029	-140.789
2010	0.116029	-146.802
2020	0.116029	-150.503
2030	0.116029	-140.802
2040	0.116029	-161.438
2050	0.116029	-156.995
2060	0.116029	-143.565
2070	0.116029	-140.685
2080	0.116029	-135.32
2090	0.116029	-176.801
2100	0.116029	-143.157
2110	0.116029	-166.12
2120	0.116029	-146.912
2130	0.116029	-148.848
2140	0.116029	-146.419
2150	0.116029	-152.876
2160	0.116029	-152.014
2170	0.116029	-153.65
2180	0.116029	-145.965
2190	0.116029	-169.249
2200	0.116029	-156.729
2210	0.116029	-140.366
2220	0.116029	-166.902
2230	0.116029	-143.11
2240	0.116029	-136.019
2250	0.116029	-171.02
2260	0.116029	-138
2270	0.116029	-145.604
2280	0.116029	-141.335
2290	0.116029	-140.493
2300	0.116029	-138.705
2310	0.116029	-155.278
2320	0.116029	-142.242
2330	0.116029	-148.051
2340	0.116029	-138.835
2350	0.116029	-147.006
2360	0.116029	-160.911
2370	0.116029	-142.993
2380	0.116029	-143.223
2390	0.116029	-140.247
2400	0.116029	-140.923
2410	0.116029	-140.797
2420	0.116029	-140.903
2430	0.116029	-147.71
2440	0.116029	-141.565
2450	0.116029	-149.437
2460	0.116029	-140.148
2470	0.116029	-157.633
2480	0.116029	-177.745
2490	0.116029	-152.856
2500	0.116029	-140.741
2510	0.116029	-139.86
2520	0.116029	-159.547
2530	0.116029	-143.55
2540	0.116029	-144.328
2550	0.116029	-137.528
2560	0.116029	-149.218
2570	0.116029	-146.528
2580	0.116029	-160.38
2590	0.116029	-144.458
2600	0.116029	-147.855
2610	0.116029	-141.898
2620	0.116029	-152.353
2630	0.116029	-142.939
2640	0.116029	-139.155
2650	0.116029	-150.486
2660	0.116029	-142.039
2670	0.116029	-140.855
2680	0.116029	-153.921
2690	0.116029	-157.608
2700	0.116029	-157.952
2710	0.116029	-142.976
2720	0.116029	-138.515
2730	0.116029	-162.702
2740	0.116029	-142.963
2750	0.116029	-143.269
2760	0.116029	-148.76
2770	0.116029	-173.22
2780	0.116029	-156.295
2790	0.116029	-175.609
2800	0.116029	-167.475
2810	0.116029	-146.677
2820	0.116029	-168.005
2830	0.116029	-184.425
2840	0.116029	-137.522
2850	0.116029	-144.13
2860	0.116029	-135.688
2870	0.116029	-139.954
2880	0.116029	-142.362
2890	0.116029	-152.085
2900	0.116029	-150.432
2910	0.116029	-152.342
2920	0.116029	-139.7
2930	0.116029	-144.104
2940	0.116029	-138.664
2950	0.116029	-139.318
2960	0.116029	-139.559
2970	0.116029	-142.247
2980	0.116029	-138.228
2990	0.116029	-155.605
3000	0.116029	-149.037
3010	0.116029	-142.176
3020	0.116029	-145.409
3030	0.116029	-135.968
3040	0.116029	-140.19
3050	0.116029	-146.384
3060	0.116029	-139.418
3070	0.116029	-138.358
3080	0.116029	-179.254
3090	0.116029	-177.832
3100	0.116029	-153.997
3110	0.116029	-154.021
3120	0.116029	-143.514
3130	0.116029	-150.997
3140	0.116029	-172.522
3150	0.116029	-139.41
3160	0.116029	-137.653
3170	0.116029	-162.18
3180	0.116029	-149.776
3190	0.116029	-146.542
3200	0.116029	-145.087
3210	0.116029	-152.884
3220	0.116029	-157.559
3230	0.116029	-155.04
3240	0.116029	-140.185
3250	0.116029	-152.172
3260	0.116029	-152.055
3270	0.116029	-159.173
3280	0.116029	-140.794
3290	0.116029	-136.103
3300	0.116029	-150.986
3310	0.116029	-165.972
3320	0.116029	-145.167
3330	0.116029	-157.756
3340	0.116029	-136.895
3350	0.116029	-150.716
3360	0.116029	-142.924
3370	0.116029	-146.062
3380	0.116029	-141.902
3390	0.116029	-147.829
3400	0.116029	-154.244
3410	0.116029	-163.55
3420	0.116029	-142.145
3430	0.116029	-172.449
3440	0.116029	-173.71
3450	0.116029	-162.974
3460	0.116029	-137.68
3470	0.116029	-138.892
3480	0.116029	-141.41
3490	0.116029	-140.814
3500	0.116029	-155.3
3510	0.116029	-144.067
3520	0.116029	-151.007
3530	0.116029	-136.079
3540	0.116029	-157.182
3550	0.116029	-145.121
3560	0.116029	-141.962
3570	0.116029	-152.13
3580	0.116029	-192.276
3590	0.116029	-146.772
3600	0.116029	-159.124
3610	0.116029	-143.952
3620	0.116029	-142.606
3630	0.116029	-143.23
3640	0.116029	-185.343
3650	0.116029	-138.771
3660	0.116029	-156.715
3670	0.116029	-145.555
3680	0.116029	-142.226
3690	0.116029	-140.694
3700	0.116029	-138.752
3710	0.116029	-142.746
3720	0.116029	-142.556
3730	0.116029	-146.3
3740	0.116029	-138.78
3750	0.116029	-137.266
3760	0.116029	-160.114
3770	0.116029	-143.777
3780	0.116029	-144.212
3790	0.116029	-164.587
3800	0.116029	-139.972
3810	0.116029	-179.752
3820	0.116029	-173.591
3830	0.116029	-155.936
3840	0.116029	-144.147
3850	0.116029	-141.527
3860	0.116029	-139.227
3870	0.116029	-155.337
3880	0.116029	-139.04
3890	0.116029	-139.167
3900	0.116029	-143.089
3910	0.116029	-138.481
3920	0.116029	-139.459
3930	0.116029	-152.763
3940	0.116029	-140.01
3950	0.116029	-143.398
3960	0.116029	-143.336
3970	0.116029	-136.516
3980	0.116029	-145.418
3990	0.116029	-164.759
4000	0.116029	-142.402
4010	0.116029	-150.701
4020	0.116029	-153.852
4030	0.116029	-140.933
4040	0.116029	-140.544
4050	0.116029	-173.017
4060	0.116029	-141.834
4070	0.116029	-163.516
4080	0.116029	-149.811
4090	0.116029	-141.433
4100	0.116029	-151.423
4110	0.116029	-140.334
4120	0.116029	-139.166
4130	0.116029	-143.874
4140	0.116029	-140.669
4150	0.116029	-140.7
4160	0.116029	-137.029
4170	0.116029	-141.695
4180	0.116029	-143.218
4190	0.116029	-155.931
4200	0.116029	-141.278
4210	0.116029	-172.346
4220	0.116029	-152.371
4230	0.116029	-150.01
4240	0.116029	-154.221
4250	0.116029	-142.601
4260	0.116029	-143.42
4270	0.116029	-136.721
4280	0.116029	-152.058
4290	0.116029	-137.889
4300	0.116029	-169.677
4310	0.116029	-135.681
4320	0.116029	-164.646
4330	0.116029	-147.696
4340	0.116029	-157.817
4350	0.116029	-139.331
4360	0.116029	-144.939
4370	0.116029	-138.729
4380	0.116029	-145.627
4390	0.116029	-140.607
4400	0.116029	-148.472
4410	0.116029	-138.912
4420	0.116029	-159.031
4430	0.116029	-159.92
4440	0.116029	-136.17
4450	0.116029	-142.097
4460	0.116029	-140.842
4470	0.116029	-141.89
4480	0.116029	-142.336
4490	0.116029	-144.534
4500	0.116029	-141.315
4510	0.116029	-145.657
4520	0.116029	-145.245
4530	0.116029	-142.322
4540	0.116029	-137.616
4550	0.116029	-158.723
4560	0.116029	-141.087
4570	0.116029	-160.216
4580	0.116029	-148.377
4590	0.116029	-145.485
4600	0.116029	-139.297
4610	0.116029	-134.201
4620	0.116029	-138.432
4630	0.116029	-147.055
4640	0.116029	-165.327
4650	0.116029	-144.927
4660	0.116029	-145.669
4670	0.116029	-142.4
4680	0.116029	-147.72
4690	0.116029	-138.552
4700	0.116029	-147.073
4710	0.116029	-139.874
4720	0.116029	-167.632
4730	0.116029	-160.791
4740	0.116029	-141.032
4750	0.116029	-147.698
4760	0.116029	-141.179
4770	0.116029	-142.395
4780	0.116029	-147.478
4790	0.116029	-137.137
4800	0.116029	-168.3
4810	0.116029	-155.915
4820	0.116029	-144.228
4830	0.116029	-160.836
4840	0.116029	-144.938
4850	0.116029	-155.348
4860	0.116029	-149.953
4870	0.116029	-157.584
4880	0.116029	-155.189
4890	0.116029	-143.969
4900	0.116029	-147.887
4910	0.116029	-152.18
4920	0.116029	-139.892
4930	0.116029	-169.828
4940	0.116029	-143.102
4950	0.116029	-143.566
4960	0.116029	-191.087
4970	0.116029	-165.198
4980	0.116029	-143.997
4990	0.116029	-148.955
5000	0.116029	-144.407
1260	0.07776	-189.8
1270	0.07776	-141.274
1280	0.07776	-139.601
1290	0.07776	-180.226
1300	0.07776	-142.441
1310	0.07776	-184.143
1320	0.07776	-141.29
1330	0.07776	-143.941
1340	0.07776	-146.663
1350	0.07776	-188.815
1360	0.07776	-196.041
1370	0.07776	-142.595
1380	0.07776	-138.357
1390	0.07776	-149.308
1400	0.07776	-173.209
1410	0.07776	-158.209
1420	0.07776	-142.162
1430	0.07776	-162.086
1440	0.07776	-144.32
1450	0.07776	-153.938
1460	0.07776	-142.77
1470	0.07776	-158.343
1480	0.07776	-197.461
1490	0.07776	-160.217
1500	0.07776	-146.959
1510	0.07776	-151.69
1520	0.07776	-135.59
1530	0.07776	-141.908
1540	0.07776	-136.153
1550	0.07776	-141.28
1560	0.07776	-147.777
1570	0.07776	-140.607
1580	0.07776	-139.342
1590	0.07776	-146.634
1600	0.07776	-171.778
1610	0.07776	-159.903
1620	0.07776	-166.272
1630	0.07776	-139.178
1640	0.07776	-176.488
1650	0.07776	-158.219
1660	0.07776	-151.006
1670	0.07776	-146.048
1680	0.07776	-143.097
1690	0.07776	-137.601
1700	0.07776	-139.907
1710	0.07776	-140
1720	0.07776	-178.522
1730	0.07776	-187.06
1740	0.07776	-150.648
1750	0.07776	-167.584
1760	0.07776	-152.616
1770	0.07776	-145.273
1780	0.07776	-144.047
1790	0.07776	-152.948
1800	0.07776	-150.868
1810	0.07776	-169.565
1820	0.07776	-140.079
1830	0.07776	-145.166
1840	0.07776	-151.993
1850	0.07776	-156.775
1860	0.07776	-152.448
1870	0.07776	-150.526
1880	0.07776	-168.708
1890	0.07776	-143.744
1900	0.07776	-169.415
1910	0.07776	-145.896
1920	0.07776	-165.519
1930	0.07776	-193.938
1940	0.07776	-151.019
1950	0.07776	-182.15
1960	0.07776	-185.132
1970	0.07776	-145.302
1980	0.07776	-164.245
1990	0.07776	-153.506
2000	0.07776	-149.899
2010	0.07776	-146.884
2020	0.07776	-146.972
2030	0.07776	-144.326
2040	0.07776	-137.778
2050	0.07776	-138.838
2060	0.07776	-148.214
2070	0.07776	-138.281
2080	0.07776	-149.335
2090	0.07776	-144.315
2100	0.07776	-141.984
2110	0.07776	-153.274
2120	0.07776	-142.687
2130	0.07776	-137.285
2140	0.07776	-146.196
2150	0.07776	-154.318
2160	0.07776	-144.914
2170	0.07776	-148.805
2180	0.07776	-179.539
2190	0.07776	-181.16
2200	0.07776	-140.072
2210	0.07776	-159.693
2220	0.07776	-154.391
2230	0.07776	-149.41
2240	0.07776	-189.637
2250	0.07776	-148.519
2260	0.07776	-182.786
2270	0.07776	-177.578
2280	0.07776	-178.435
2290	0.07776	-154.776
2300	0.07776	-144.485
2310	0.07776	-160.909
2320	0.07776	-155.944
2330	0.07776	-173.852
2340	0.07776	-171.822
2350	0.07776	-140.368
2360	0.07776	-141.717
2370	0.07776	-144.079
2380	0.07776	-140.008
2390	0.07776	-175.626
2400	0.07776	-166.209
2410	0.07776	-169.397
2420	0.07776	-170.75
2430	0.07776	-157.655
2440	0.07776	-137.167
2450	0.07776	-147.537
2460	0.07776	-137.371
2470	0.07776	-143.805
2480	0.07776	-136.602
2490	0.07776	-141.067
2500	0.07776	-156.865
2510	0.07776	-142.48
2520	0.07776	-151.15
2530	0.07776	-142.099
2540	0.07776	-183.945
2550	0.07776	-176.449
2560	0.07776	-182.218
2570	0.07776	-160.885
2580	0.07776	-136.575
2590	0.07776	-171.338
2600	0.07776	-156.115
2610	0.07776	-157.385
2620	0.07776	-144.601
2630	0.07776	-157.301
2640	0.07776	-187.006
2650	0.07776	-160.506
2660	0.07776	-148.353
2670	0.07776	-184.688
2680	0.07776	-190.448
2690	0.07776	-147.294
2700	0.07776	-141.946
2710	0.07776	-162.607
2720	0.07776	-139.755
2730	0.07776	-164.48
2740	0.07776	-145.884
2750	0.07776	-140.966
2760	0.07776	-178.298
2770	0.07776	-153.656
2780	0.07776	-137.614
2790	0.07776	-208.639
2800	0.07776	-164.239
2810	0.07776	-139.494
2820	0.07776	-156.696
2830	0.07776	-146.164
2840	0.07776	-147.696
2850	0.07776	-160.195
2860	0.07776	-176.068
2870	0.07776	-176.031
2880	0.07776	-163.726
2890	0.07776	-157.279
2900	0.07776	-177.17
2910	0.07776	-150.811
2920	0.07776	-150.087
2930	0.07776	-150.231
2940	0.07776	-141.341
2950	0.07776	-141.548
2960	0.07776	-180.581
2970	0.07776	-160.146
2980	0.07776	-142.669
2990	0.07776	-142.492
3000	0.07776	-143.386
3010	0.07776	-143.855
3020	0.07776	-144.936
3030	0.07776	-184.584
3040	0.07776	-148.737
3050	0.07776	-138.833
3060	0.07776	-151.064
3070	0.07776	-150.821
3080	0.07776	-138.025
3090	0.07776	-147.079
3100	0.07776	-141.683
3110	0.07776	-143.628
3120	0.07776	-150.646
3130	0.07776	-152.312
3140	0.07776	-167.409
3150	0.07776	-156.629
3160	0.07776	-140.918
3170	0.07776	-148.554
3180	0.07776	-143.916
3190	0.07776	-150.432
3200	0.07776	-175.356
3210	0.07776	-135.541
3220	0.07776	-181.512
3230	0.07776	-143.303
3240	0.07776	-180.479
3250	0.07776	-183.747
3260	0.07776	-178.09
3270	0.07776	-152.326
3280	0.07776	-186.807
3290	0.07776	-161.376
3300	0.07776	-163.048
3310	0.07776	-161.678
3320	0.07776	-139.346
3330	0.07776	-156.207
3340	0.07776	-142.021
3350	0.07776	-141.588
3360	0.07776	-170.411
3370	0.07776	-140.537
3380	0.07776	-152.053
3390	0.07776	-184.386
3400	0.07776	-145.908
3410	0.07776	-163.568
3420	0.07776	-144.892
3430	0.07776	-157.495
3440	0.07776	-152.061
3450	0.07776	-162.255
3460	0.07776	-141.248
3470	0.07776	-142.751
3480	0.07776	-141.303
3490	0.07776	-136.132
3500	0.07776	-140.727
3510	0.07776	-148.499
3520	0.07776	-154.709
3530	0.07776	-185.166
3540	0.07776	-143.132
3550	0.07776	-143.148
3560	0.07776	-146.624
3570	0.07776	-146.477
3580	0.07776	-136.407
3590	0.07776	-143.731
3600	0.07776	-149.207
3610	0.07776	-158.693
3620	0.07776	-154.409
3630	0.07776	-152.313
3640	0.07776	-161.541
3650	0.07776	-145.682
3660	0.07776	-144.941
3670	0.07776	-147.296
3680	0.07776	-144.211
3690	0.07776	-140.644
3700	0.07776	-146.053
3710	0.07776	-176.66
3720	0.07776	-145.672
3730	0.07776	-141.756
3740	0.07776	-153.099
3750	0.07776	-196.715
3760	0.07776	-141.861
3770	0.07776	-147.744
3780	0.07776	-148.595
3790	0.07776	-139.165
3800	0.07776	-148.833
3810	0.07776	-174.431
3820	0.07776	-142.924
3830	0.07776	-166.981
3840	0.07776	-156.438
3850	0.07776	-146.169
3860	0.07776	-146.253
3870	0.07776	-145.857
3880	0.07776	-138.025
3890	0.07776	-143.4
3900	0.07776	-170.725
3910	0.07776	-141.863
3920	0.07776	-147.117
3930	0.07776	-171.69
3940	0.07776	-154.372
3950	0.07776	-159.276
3960	0.07776	-158.309
3970	0.07776	-143.398
3980	0.07776	-146.476
3990	0.07776	-161.812
4000	0.07776	-137.789
4010	0.07776	-171.967
4020	0.07776	-142.301
4030	0.07776	-157.434
4040	0.07776	-137.527
4050	0.07776	-156.307
4060	0.07776	-139.235
4070	0.07776	-141.924
4080	0.07776	-145.439
4090	0.07776	-209.44
4100	0.07776	-143.578
4110	0.07776	-146.116
4120	0.07776	-138.741
4130	0.07776	-153.776
4140	0.07776	-145.737
4150	0.07776	-190.943
4160	0.07776	-161.093
4170	0.07776	-140.963
4180	0.07776	-141.271
4190	0.07776	-189.985
4200	0.07776	-197.615
4210	0.07776	-208.027
4220	0.07776	-198.855
4230	0.07776	-176.316
4240	0.07776	-166.651
4250	0.07776	-144.172
4260	0.07776	-170.025
4270	0.07776	-161.741
4280	0.07776	-158.859
4290	0.07776	-137.503
4300	0.07776	-145.703
4310	0.07776	-143.477
4320	0.07776	-160.992
4330	0.07776	-140.963
4340	0.07776	-137.28
4350	0.07776	-146.865
4360	0.07776	-184.995
