state	power	likelihood
1630	0.443705	-138.947
1640	0.443705	-137.82
1650	0.443705	-137.154
1660	0.443705	-139.641
1670	0.443705	-137.392
1680	0.443705	-139.038
1690	0.443705	-142.585
1700	0.443705	-137.842
1710	0.443705	-145.191
1720	0.443705	-137.597
1730	0.443705	-138.721
1740	0.443705	-136.91
1750	0.443705	-136.492
1760	0.443705	-137.802
1770	0.443705	-142.111
1780	0.443705	-144.448
1790	0.443705	-137.903
1800	0.443705	-139.804
1810	0.443705	-137.474
1820	0.443705	-137.2
1830	0.443705	-139.311
1840	0.443705	-138.513
1850	0.443705	-143.154
1860	0.443705	-139.071
1870	0.443705	-137.14
1880	0.443705	-138.796
1890	0.443705	-135.669
1900	0.443705	-136.173
1910	0.443705	-136.73
1920	0.443705	-138.087
1930	0.443705	-138.399
1940	0.443705	-137.38
1950	0.443705	-136.692
1960	0.443705	-140.62
1970	0.443705	-137.384
1980	0.443705	-141.272
1990	0.443705	-136.172
2000	0.443705	-137.573
2010	0.443705	-137.177
2020	0.443705	-142.744
2030	0.443705	-135.318
2040	0.443705	-142.589
2050	0.443705	-136.394
2060	0.443705	-135.097
2070	0.443705	-137.1
2080	0.443705	-135.629
2090	0.443705	-139.688
2100	0.443705	-138.734
2110	0.443705	-138.338
2120	0.443705	-144.3
2130	0.443705	-138.156
2140	0.443705	-138.809
2150	0.443705	-140.785
2160	0.443705	-138.102
2170	0.443705	-136.647
2180	0.443705	-138.556
2190	0.443705	-138.761
2200	0.443705	-135.824
2210	0.443705	-144.675
2220	0.443705	-137.982
2230	0.443705	-138.371
2240	0.443705	-140.583
2250	0.443705	-135.848
2260	0.443705	-136.868
2270	0.443705	-140.761
2280	0.443705	-136.263
2290	0.443705	-144.145
2300	0.443705	-135.282
2310	0.443705	-141.378
2320	0.443705	-138.97
2330	0.443705	-138.209
2340	0.443705	-141.025
2350	0.443705	-153.409
2360	0.443705	-139.652
2370	0.443705	-140.261
2380	0.443705	-141.634
2390	0.443705	-136.832
2400	0.443705	-137.524
2410	0.443705	-142.491
2420	0.443705	-138.398
2430	0.443705	-138.207
2440	0.443705	-141
2450	0.443705	-137.464
2460	0.443705	-138.627
2470	0.443705	-140.453
2480	0.443705	-137.453
2490	0.443705	-139.667
2500	0.443705	-139.944
2510	0.443705	-139.74
2520	0.443705	-135.33
2530	0.443705	-137.166
2540	0.443705	-136.444
2550	0.443705	-137.519
2560	0.443705	-138.725
2570	0.443705	-136.031
2580	0.443705	-137.174
2590	0.443705	-139.185
2600	0.443705	-142.046
2610	0.443705	-137.763
2620	0.443705	-135.126
2630	0.443705	-135.971
2640	0.443705	-141.779
2650	0.443705	-145.728
2660	0.443705	-138.993
2670	0.443705	-138.693
2680	0.443705	-138.544
2690	0.443705	-137.413
2700	0.443705	-138.498
2710	0.443705	-139.278
2720	0.443705	-139.373
2730	0.443705	-145.726
2740	0.443705	-135.349
2750	0.443705	-137.536
2760	0.443705	-137.712
2770	0.443705	-135.889
2780	0.443705	-140.954
2790	0.443705	-138.962
2800	0.443705	-142.981
2810	0.443705	-139.15
2820	0.443705	-143.353
2830	0.443705	-141.226
2840	0.443705	-136.489
2850	0.443705	-141.764
2860	0.443705	-137.877
2870	0.443705	-147.71
2880	0.443705	-135.678
2890	0.443705	-137.874
2900	0.443705	-136.975
2910	0.443705	-135.634
2920	0.443705	-138.838
2930	0.443705	-139.262
2940	0.443705	-144.444
2950	0.443705	-135.423
2960	0.443705	-140.87
2970	0.443705	-141.422
2980	0.443705	-139.318
2990	0.443705	-143.111
3000	0.443705	-141.929
3010	0.443705	-135.565
3020	0.443705	-137.567
3030	0.443705	-135.688
3040	0.443705	-136.483
3050	0.443705	-135.845
3060	0.443705	-139.278
3070	0.443705	-141.185
3080	0.443705	-140.299
3090	0.443705	-152.585
3100	0.443705	-137.649
3110	0.443705	-140.976
3120	0.443705	-136.003
3130	0.443705	-137.646
3140	0.443705	-144.487
3150	0.443705	-138.764
3160	0.443705	-143.318
3170	0.443705	-138.207
3180	0.443705	-136.27
3190	0.443705	-135.852
3200	0.443705	-135.182
3210	0.443705	-137.603
3220	0.443705	-138.406
3230	0.443705	-139.297
3240	0.443705	-135.745
3250	0.443705	-147.794
3260	0.443705	-143.881
3270	0.443705	-138.934
3280	0.443705	-138.012
3290	0.443705	-136.289
3300	0.443705	-138.409
3310	0.443705	-147.095
3320	0.443705	-136.524
3330	0.443705	-138.329
3340	0.443705	-137.284
3350	0.443705	-141.885
3360	0.443705	-142.467
3370	0.443705	-140.987
3380	0.443705	-141.664
3390	0.443705	-135.262
3400	0.443705	-137.728
3410	0.443705	-139.675
3420	0.443705	-141.066
3430	0.443705	-143.919
3440	0.443705	-138.161
3450	0.443705	-137.404
3460	0.443705	-137.657
3470	0.443705	-143.859
3480	0.443705	-135.988
3490	0.443705	-138.526
3500	0.443705	-138.934
3510	0.443705	-139.781
3520	0.443705	-145.505
3530	0.443705	-143.282
3540	0.443705	-136.565
3550	0.443705	-142.434
3560	0.443705	-136.88
3570	0.443705	-140.613
3580	0.443705	-140.25
3590	0.443705	-137.4
3600	0.443705	-146.655
3610	0.443705	-136.058
3620	0.443705	-140.07
3630	0.443705	-140.431
3640	0.443705	-139.322
3650	0.443705	-142.689
3660	0.443705	-140.328
3670	0.443705	-139.023
3680	0.443705	-143.543
3690	0.443705	-134.991
3700	0.443705	-136.758
3710	0.443705	-144.786
3720	0.443705	-138.653
3730	0.443705	-137.814
3740	0.443705	-140.392
3750	0.443705	-144.643
3760	0.443705	-139.431
3770	0.443705	-144.759
3780	0.443705	-137.625
3790	0.443705	-145.648
3800	0.443705	-139.726
3810	0.443705	-138.332
3820	0.443705	-136.965
3830	0.443705	-135.954
3840	0.443705	-140.621
3850	0.443705	-136.273
3860	0.443705	-141.208
3870	0.443705	-141.662
3880	0.443705	-137.882
3890	0.443705	-139.291
3900	0.443705	-138.839
3910	0.443705	-142.926
3920	0.443705	-140.441
3930	0.443705	-139.872
3940	0.443705	-139.908
3950	0.443705	-136.547
3960	0.443705	-136.276
3970	0.443705	-136.821
3980	0.443705	-138.825
3990	0.443705	-138.161
4000	0.443705	-137.158
4010	0.443705	-140.872
4020	0.443705	-142.784
4030	0.443705	-136.851
4040	0.443705	-134.915
4050	0.443705	-136.944
4060	0.443705	-138.138
4070	0.443705	-139.842
4080	0.443705	-137.169
4090	0.443705	-136.005
4100	0.443705	-136.505
4110	0.443705	-139.312
4120	0.443705	-138.982
4130	0.443705	-137.673
4140	0.443705	-140.356
4150	0.443705	-136.745
4160	0.443705	-137.35
4170	0.443705	-138.019
4180	0.443705	-138.933
4190	0.443705	-136.687
4200	0.443705	-138.762
4210	0.443705	-137.655
4220	0.443705	-138.246
4230	0.443705	-140.728
4240	0.443705	-137.359
4250	0.443705	-141.064
4260	0.443705	-141.366
4270	0.443705	-140.79
4280	0.443705	-138.388
4290	0.443705	-135.844
4300	0.443705	-136.298
4310	0.443705	-135.249
4320	0.443705	-144.001
4330	0.443705	-138.616
4340	0.443705	-137.432
4350	0.443705	-138.72
4360	0.443705	-141.835
4370	0.443705	-151.574
4380	0.443705	-136.962
4390	0.443705	-139.251
4400	0.443705	-144.51
4410	0.443705	-140.657
4420	0.443705	-140.056
4430	0.443705	-137.251
4440	0.443705	-141.466
4450	0.443705	-138.831
4460	0.443705	-136.447
4470	0.443705	-137.589
4480	0.443705	-144.062
4490	0.443705	-139.133
4500	0.443705	-137.889
4510	0.443705	-139.06
4520	0.443705	-139.177
4530	0.443705	-138.086
4540	0.443705	-141.194
4550	0.443705	-136.685
4560	0.443705	-138.806
4570	0.443705	-138.451
4580	0.443705	-138.352
4590	0.443705	-136.967
4600	0.443705	-139.57
4610	0.443705	-138.447
4620	0.443705	-141.634
4630	0.443705	-136.47
4640	0.443705	-138.19
4650	0.443705	-138.92
4660	0.443705	-138.141
4670	0.443705	-137.8
4680	0.443705	-137.203
4690	0.443705	-139.025
4700	0.443705	-138.111
4710	0.443705	-139.827
4720	0.443705	-137.992
4730	0.443705	-136.674
4740	0.443705	-140.905
4750	0.443705	-137.017
4760	0.443705	-137.269
4770	0.443705	-136.197
4780	0.443705	-138.463
4790	0.443705	-139.042
4800	0.443705	-137.815
4810	0.443705	-140.124
4820	0.443705	-137.352
4830	0.443705	-137.606
4840	0.443705	-135.271
4850	0.443705	-136.278
4860	0.443705	-138.971
4870	0.443705	-137.555
4880	0.443705	-137.709
4890	0.443705	-142.805
4900	0.443705	-138.524
4910	0.443705	-135.113
4920	0.443705	-140.926
4930	0.443705	-135.865
4940	0.443705	-141.079
4950	0.443705	-141.301
4960	0.443705	-136.198
4970	0.443705	-146.762
4980	0.443705	-136.381
4990	0.443705	-137.719
5000	0.443705	-135.829
1260	0.32768	-136.377
1270	0.32768	-146.895
1280	0.32768	-138
1290	0.32768	-138.7
1300	0.32768	-142.037
1310	0.32768	-137.003
1320	0.32768	-139.424
1330	0.32768	-136.037
1340	0.32768	-136.049
1350	0.32768	-135.892
1360	0.32768	-142.344
1370	0.32768	-136.811
1380	0.32768	-137.418
1390	0.32768	-136.382
1400	0.32768	-138.295
1410	0.32768	-140.191
1420	0.32768	-136.396
1430	0.32768	-138.546
1440	0.32768	-138.154
1450	0.32768	-139.07
1460	0.32768	-135.504
1470	0.32768	-140.37
1480	0.32768	-140.312
1490	0.32768	-140.178
1500	0.32768	-139.952
1510	0.32768	-139.216
1520	0.32768	-138.744
1530	0.32768	-139.659
1540	0.32768	-146.792
1550	0.32768	-140.184
1560	0.32768	-140.891
1570	0.32768	-140.602
1580	0.32768	-136.798
1590	0.32768	-137.457
1600	0.32768	-138.641
1610	0.32768	-141.612
1620	0.32768	-138.341
1630	0.32768	-138.852
1640	0.32768	-142.389
1650	0.32768	-138.425
1660	0.32768	-137.501
1670	0.32768	-141.822
1680	0.32768	-138.896
1690	0.32768	-139.134
1700	0.32768	-139.239
1710	0.32768	-137.202
1720	0.32768	-135.076
1730	0.32768	-137.619
1740	0.32768	-144.967
1750	0.32768	-143.005
1760	0.32768	-138.901
1770	0.32768	-137.712
1780	0.32768	-136.556
1790	0.32768	-149.708
1800	0.32768	-140.098
1810	0.32768	-146.04
1820	0.32768	-144.103
1830	0.32768	-144.053
1840	0.32768	-139.237
1850	0.32768	-143.368
1860	0.32768	-140.913
1870	0.32768	-135.81
1880	0.32768	-139.365
1890	0.32768	-137.804
1900	0.32768	-141.39
1910	0.32768	-136.21
1920	0.32768	-141.746
1930	0.32768	-135.344
1940	0.32768	-136.658
1950	0.32768	-135.791
1960	0.32768	-139.684
1970	0.32768	-146.248
1980	0.32768	-138.194
1990	0.32768	-143.557
2000	0.32768	-152.912
2010	0.32768	-137.604
2020	0.32768	-136.871
2030	0.32768	-138.05
2040	0.32768	-141.584
2050	0.32768	-136.303
2060	0.32768	-147.101
2070	0.32768	-137.836
2080	0.32768	-139.222
2090	0.32768	-143.958
2100	0.32768	-139.221
2110	0.32768	-139.031
2120	0.32768	-140.69
2130	0.32768	-139.803
2140	0.32768	-138.034
2150	0.32768	-135.56
2160	0.32768	-136.497
2170	0.32768	-138.9
2180	0.32768	-150.759
2190	0.32768	-142.075
2200	0.32768	-141.331
2210	0.32768	-136.06
2220	0.32768	-137.093
2230	0.32768	-138.131
2240	0.32768	-137.74
2250	0.32768	-137.554
2260	0.32768	-137.051
2270	0.32768	-137.234
2280	0.32768	-137.835
2290	0.32768	-148.931
2300	0.32768	-139.017
2310	0.32768	-141.437
2320	0.32768	-141.406
2330	0.32768	-144.917
2340	0.32768	-138.171
2350	0.32768	-142.77
2360	0.32768	-139.177
2370	0.32768	-139.281
2380	0.32768	-141.586
2390	0.32768	-136.17
2400	0.32768	-138.33
2410	0.32768	-138.175
2420	0.32768	-138.968
2430	0.32768	-139.621
2440	0.32768	-141.909
2450	0.32768	-137.774
2460	0.32768	-140.608
2470	0.32768	-146.754
2480	0.32768	-139.77
2490	0.32768	-137.309
2500	0.32768	-138.53
2510	0.32768	-140.843
2520	0.32768	-156.135
2530	0.32768	-137.343
2540	0.32768	-137.554
2550	0.32768	-138.831
2560	0.32768	-142.542
2570	0.32768	-138.531
2580	0.32768	-145.676
2590	0.32768	-142.821
2600	0.32768	-137.907
2610	0.32768	-139.532
2620	0.32768	-141.029
2630	0.32768	-136.662
2640	0.32768	-136.438
2650	0.32768	-136.301
2660	0.32768	-140.769
2670	0.32768	-137.45
2680	0.32768	-137.189
2690	0.32768	-143.493
2700	0.32768	-136.694
2710	0.32768	-140.818
2720	0.32768	-136.905
2730	0.32768	-140.323
2740	0.32768	-141.68
2750	0.32768	-140.127
2760	0.32768	-147.93
2770	0.32768	-136.193
2780	0.32768	-135.42
2790	0.32768	-136.956
2800	0.32768	-147.877
2810	0.32768	-139.684
2820	0.32768	-136.449
2830	0.32768	-147.574
2840	0.32768	-138.279
2850	0.32768	-142.992
2860	0.32768	-142.625
2870	0.32768	-138.136
2880	0.32768	-141.171
2890	0.32768	-137.227
2900	0.32768	-139.465
2910	0.32768	-136.673
2920	0.32768	-140.017
2930	0.32768	-137.517
2940	0.32768	-138.134
2950	0.32768	-140.209
2960	0.32768	-140.53
2970	0.32768	-141.458
2980	0.32768	-146.639
2990	0.32768	-136.501
3000	0.32768	-145.946
3010	0.32768	-135.255
3020	0.32768	-141.762
3030	0.32768	-144.929
3040	0.32768	-137.965
3050	0.32768	-138.526
3060	0.32768	-144.889
3070	0.32768	-137.931
3080	0.32768	-138.197
3090	0.32768	-138.907
3100	0.32768	-141.999
3110	0.32768	-136.539
3120	0.32768	-136.208
3130	0.32768	-140.582
3140	0.32768	-145.917
3150	0.32768	-137.703
3160	0.32768	-146.207
3170	0.32768	-136.128
3180	0.32768	-137.173
3190	0.32768	-141.473
3200	0.32768	-145.81
3210	0.32768	-139.517
3220	0.32768	-135.707
3230	0.32768	-140.673
3240	0.32768	-137.866
3250	0.32768	-135.548
3260	0.32768	-138.836
3270	0.32768	-136.704
3280	0.32768	-147.66
3290	0.32768	-150.622
3300	0.32768	-139.308
3310	0.32768	-140.54
3320	0.32768	-136.49
3330	0.32768	-147.667
3340	0.32768	-136.737
3350	0.32768	-135.337
3360	0.32768	-137.21
3370	0.32768	-140.406
3380	0.32768	-139.52
3390	0.32768	-138.396
3400	0.32768	-144.889
3410	0.32768	-139.445
3420	0.32768	-147.267
3430	0.32768	-137.727
3440	0.32768	-137.657
3450	0.32768	-139.575
3460	0.32768	-140.773
3470	0.32768	-142.509
3480	0.32768	-149.477
3490	0.32768	-144.89
3500	0.32768	-141.202
3510	0.32768	-137.628
3520	0.32768	-135.178
3530	0.32768	-140.076
3540	0.32768	-136.995
3550	0.32768	-145.338
3560	0.32768	-139.006
3570	0.32768	-142.032
3580	0.32768	-154.638
3590	0.32768	-136.299
3600	0.32768	-136.993
3610	0.32768	-140.721
3620	0.32768	-136.959
3630	0.32768	-138.883
3640	0.32768	-137.533
3650	0.32768	-138.293
3660	0.32768	-137.551
3670	0.32768	-138.248
3680	0.32768	-136.637
3690	0.32768	-138.779
3700	0.32768	-140.954
3710	0.32768	-137.812
3720	0.32768	-140.175
3730	0.32768	-145.412
3740	0.32768	-138
3750	0.32768	-135.69
3760	0.32768	-135.748
3770	0.32768	-141.549
3780	0.32768	-147.412
3790	0.32768	-142.412
3800	0.32768	-141.357
3810	0.32768	-140.574
3820	0.32768	-143.377
3830	0.32768	-145.678
3840	0.32768	-141.705
3850	0.32768	-138.195
3860	0.32768	-145.94
3870	0.32768	-136.259
3880	0.32768	-137.048
3890	0.32768	-142.308
3900	0.32768	-142.308
3910	0.32768	-139.241
3920	0.32768	-139.709
3930	0.32768	-135.074
3940	0.32768	-136.312
3950	0.32768	-148.211
3960	0.32768	-136.471
3970	0.32768	-142.458
3980	0.32768	-136.521
3990	0.32768	-141.264
4000	0.32768	-137.434
4010	0.32768	-147.377
4020	0.32768	-147.28
4030	0.32768	-139.659
4040	0.32768	-136.967
4050	0.32768	-139.074
4060	0.32768	-151.099
4070	0.32768	-140.217
4080	0.32768	-140.591
4090	0.32768	-136.059
4100	0.32768	-136.995
4110	0.32768	-147.317
4120	0.32768	-139.339
4130	0.32768	-140.597
4140	0.32768	-146.019
4150	0.32768	-136.243
4160	0.32768	-139.023
4170	0.32768	-136.423
4180	0.32768	-148.133
4190	0.32768	-138.053
4200	0.32768	-135.534
4210	0.32768	-140.583
4220	0.32768	-141.375
4230	0.32768	-146.236
4240	0.32768	-142.459
4250	0.32768	-143.392
4260	0.32768	-139.259
4270	0.32768	-140.457
4280	0.32768	-142.852
4290	0.32768	-137.796
4300	0.32768	-135.947
4310	0.32768	-136.009
4320	0.32768	-136.588
4330	0.32768	-138.99
4340	0.32768	-146.058
4350	0.32768	-144.546
4360	0.32768	-141.334
4370	0.32768	-138.225
4380	0.32768	-138.796
4390	0.32768	-139.152
4400	0.32768	-147.524
4410	0.32768	-144.782
4420	0.32768	-135.624
4430	0.32768	-139.134
4440	0.32768	-137.871
4450	0.32768	-151.105
4460	0.32768	-137.722
4470	0.32768	-136.912
4480	0.32768	-139.712
4490	0.32768	-139.524
4500	0.32768	-142.638
4510	0.32768	-137.602
4520	0.32768	-137.631
4530	0.32768	-139.423
4540	0.32768	-141.775
4550	0.32768	-139.994
4560	0.32768	-138.463
4570	0.32768	-139.921
4580	0.32768	-148.839
4590	0.32768	-136.875
4600	0.32768	-139.587
4610	0.32768	-139.629
4620	0.32768	-138.264
4630	0.32768	-139.953
4640	0.32768	-140.017
4650	0.32768	-138.473
4660	0.32768	-135.01
4670	0.32768	-142.098
4680	0.32768	-142.484
4690	0.32768	-146.014
4700	0.32768	-140.261
4710	0.32768	-139.086
4720	0.32768	-136.31
4730	0.32768	-136.073
4740	0.32768	-145.975
4750	0.32768	-138.888
4760	0.32768	-140.337
4770	0.32768	-136.693
4780	0.32768	-138.678
4790	0.32768	-138.721
4800	0.32768	-137.18
4810	0.32768	-136.236
4820	0.32768	-137.885
4830	0.32768	-147.392
4840	0.32768	-136.09
4850	0.32768	-136.681
4860	0.32768	-148.157
4870	0.32768	-137.928
4880	0.32768	-140.979
4890	0.32768	-135.322
4900	0.32768	-136.161
4910	0.32768	-139.732
4920	0.32768	-142.711
4930	0.32768	-139.815
4940	0.32768	-152.641
4950	0.32768	-142.849
4960	0.32768	-138.958
4970	0.32768	-135.61
4980	0.32768	-143.08
4990	0.32768	-141.483
5000	0.32768	-137.643
1260	0.237305	-142.512
1270	0.237305	-145.371
1280	0.237305	-138.037
1290	0.237305	-142.487
1300	0.237305	-150.14
1310	0.237305	-138.13
1320	0.237305	-145.043
1330	0.237305	-136.863
1340	0.237305	-140.582
1350	0.237305	-137.071
1360	0.237305	-135.434
1370	0.237305	-138.462
1380	0.237305	-135.203
1390	0.237305	-138.992
1400	0.237305	-153.726
1410	0.237305	-144.263
1420	0.237305	-141.683
1430	0.237305	-138.02
1440	0.237305	-139.452
1450	0.237305	-139.704
1460	0.237305	-137.58
1470	0.237305	-140.072
1480	0.237305	-159.286
1490	0.237305	-137.456
1500	0.237305	-137.082
1510	0.237305	-146.365
1520	0.237305	-136.952
1530	0.237305	-136.704
1540	0.237305	-144.815
1550	0.237305	-142.553
1560	0.237305	-137.766
1570	0.237305	-154.811
1580	0.237305	-151.251
1590	0.237305	-143.618
1600	0.237305	-139.845
1610	0.237305	-138.386
1620	0.237305	-153.633
1630	0.237305	-143.5
1640	0.237305	-137.335
1650	0.237305	-145.242
1660	0.237305	-138.026
1670	0.237305	-149.213
1680	0.237305	-141.216
1690	0.237305	-136.574
1700	0.237305	-148.816
1710	0.237305	-147.084
1720	0.237305	-138.683
1730	0.237305	-139.466
1740	0.237305	-140.432
1750	0.237305	-137.378
1760	0.237305	-138.031
1770	0.237305	-151.031
1780	0.237305	-138.077
1790	0.237305	-141.1
1800	0.237305	-139.846
1810	0.237305	-137.208
1820	0.237305	-137.985
1830	0.237305	-139.172
1840	0.237305	-138.71
1850	0.237305	-136.536
1860	0.237305	-141.655
1870	0.237305	-141.896
1880	0.237305	-136.175
1890	0.237305	-146.946
1900	0.237305	-140.992
1910	0.237305	-138.012
1920	0.237305	-139.231
1930	0.237305	-142.397
1940	0.237305	-140.471
1950	0.237305	-138.948
1960	0.237305	-149.915
1970	0.237305	-139.063
1980	0.237305	-143.371
1990	0.237305	-140.378
2000	0.237305	-143.434
2010	0.237305	-137.728
2020	0.237305	-146.583
2030	0.237305	-140.347
2040	0.237305	-136.262
2050	0.237305	-143.088
2060	0.237305	-148.334
2070	0.237305	-140.512
2080	0.237305	-139.281
2090	0.237305	-139.304
2100	0.237305	-143.91
2110	0.237305	-148.886
2120	0.237305	-140.789
2130	0.237305	-138.75
2140	0.237305	-140.44
2150	0.237305	-160.547
2160	0.237305	-135.948
2170	0.237305	-141.475
2180	0.237305	-147.721
2190	0.237305	-135.974
2200	0.237305	-140.207
2210	0.237305	-141.149
2220	0.237305	-144.022
2230	0.237305	-138.817
2240	0.237305	-141.313
2250	0.237305	-136.517
2260	0.237305	-139.852
2270	0.237305	-153.507
2280	0.237305	-137.694
2290	0.237305	-139.471
2300	0.237305	-143.164
2310	0.237305	-150.582
2320	0.237305	-140.494
2330	0.237305	-144.314
2340	0.237305	-140.225
2350	0.237305	-135.103
2360	0.237305	-138.072
2370	0.237305	-141.541
2380	0.237305	-137.234
2390	0.237305	-137.708
2400	0.237305	-138.233
2410	0.237305	-143.866
2420	0.237305	-136.531
2430	0.237305	-145.997
2440	0.237305	-138.595
2450	0.237305	-142.804
2460	0.237305	-148.415
2470	0.237305	-143.506
2480	0.237305	-140.769
2490	0.237305	-138.411
2500	0.237305	-159.544
2510	0.237305	-139.396
2520	0.237305	-139.13
2530	0.237305	-137.458
2540	0.237305	-141.671
2550	0.237305	-142.675
2560	0.237305	-142.201
2570	0.237305	-142.101
2580	0.237305	-139.808
2590	0.237305	-155.818
2600	0.237305	-137.597
2610	0.237305	-139.279
2620	0.237305	-138.825
2630	0.237305	-142.683
2640	0.237305	-141.837
2650	0.237305	-139.242
2660	0.237305	-146.181
2670	0.237305	-138.132
2680	0.237305	-137.344
2690	0.237305	-139.639
2700	0.237305	-146.621
2710	0.237305	-143.078
2720	0.237305	-138.337
2730	0.237305	-139.369
2740	0.237305	-139.168
2750	0.237305	-144.526
2760	0.237305	-136.606
2770	0.237305	-139.21
2780	0.237305	-144.394
2790	0.237305	-145.486
2800	0.237305	-139.203
2810	0.237305	-144.991
2820	0.237305	-164.945
2830	0.237305	-136.1
2840	0.237305	-136.455
2850	0.237305	-153.101
2860	0.237305	-136.237
2870	0.237305	-142.709
2880	0.237305	-147.448
2890	0.237305	-146.776
2900	0.237305	-143.021
2910	0.237305	-140.614
2920	0.237305	-139.363
2930	0.237305	-136.002
2940	0.237305	-143.659
2950	0.237305	-150.641
2960	0.237305	-144.566
2970	0.237305	-142.004
2980	0.237305	-136.663
2990	0.237305	-135.363
3000	0.237305	-145.396
3010	0.237305	-147.291
3020	0.237305	-138.153
3030	0.237305	-138.577
3040	0.237305	-140.258
3050	0.237305	-146.214
3060	0.237305	-136.379
3070	0.237305	-137.036
3080	0.237305	-147.952
3090	0.237305	-139.937
3100	0.237305	-139.374
3110	0.237305	-135.836
3120	0.237305	-138.921
3130	0.237305	-139.223
3140	0.237305	-139.389
3150	0.237305	-139.173
3160	0.237305	-143.513
3170	0.237305	-137.936
3180	0.237305	-147.227
3190	0.237305	-149.747
3200	0.237305	-139.414
3210	0.237305	-147.335
3220	0.237305	-135.736
3230	0.237305	-157.255
3240	0.237305	-141.216
3250	0.237305	-145.272
3260	0.237305	-137.875
3270	0.237305	-138.609
3280	0.237305	-148.907
3290	0.237305	-141.121
3300	0.237305	-140.742
3310	0.237305	-153.058
3320	0.237305	-139.032
3330	0.237305	-140.071
3340	0.237305	-139.326
3350	0.237305	-152.538
3360	0.237305	-137.814
3370	0.237305	-149.884
3380	0.237305	-142.612
3390	0.237305	-139.136
3400	0.237305	-138.339
3410	0.237305	-142.931
3420	0.237305	-140.621
3430	0.237305	-142.021
3440	0.237305	-146.446
3450	0.237305	-136.401
3460	0.237305	-147.112
3470	0.237305	-140.257
3480	0.237305	-163.083
3490	0.237305	-144.563
3500	0.237305	-142.52
3510	0.237305	-140.098
3520	0.237305	-150.202
3530	0.237305	-144.045
3540	0.237305	-135.604
3550	0.237305	-138.804
3560	0.237305	-157.288
3570	0.237305	-144.104
3580	0.237305	-142.521
3590	0.237305	-138.692
3600	0.237305	-141.239
3610	0.237305	-140.796
3620	0.237305	-136.075
3630	0.237305	-141.904
3640	0.237305	-143.364
3650	0.237305	-151.138
3660	0.237305	-138.923
3670	0.237305	-140.329
3680	0.237305	-149.268
3690	0.237305	-139.212
3700	0.237305	-145.819
3710	0.237305	-138.539
3720	0.237305	-144.595
3730	0.237305	-138.825
3740	0.237305	-148.479
3750	0.237305	-143.572
3760	0.237305	-139.444
3770	0.237305	-135.944
3780	0.237305	-139.837
3790	0.237305	-140.932
3800	0.237305	-146.001
3810	0.237305	-137.135
3820	0.237305	-155.117
3830	0.237305	-135.965
3840	0.237305	-146.168
3850	0.237305	-149.802
3860	0.237305	-141.714
3870	0.237305	-145.655
3880	0.237305	-139.257
3890	0.237305	-137.732
3900	0.237305	-136.393
3910	0.237305	-138.844
3920	0.237305	-141.503
3930	0.237305	-142.931
3940	0.237305	-138.19
3950	0.237305	-148.551
3960	0.237305	-138.425
3970	0.237305	-138.327
3980	0.237305	-150.435
3990	0.237305	-155.261
4000	0.237305	-141.829
4010	0.237305	-146.271
4020	0.237305	-158.034
4030	0.237305	-140.078
4040	0.237305	-143.149
4050	0.237305	-138.982
4060	0.237305	-140.338
4070	0.237305	-139.015
4080	0.237305	-151.1
4090	0.237305	-137.138
4100	0.237305	-137.833
4110	0.237305	-139.909
4120	0.237305	-139.029
4130	0.237305	-146.056
4140	0.237305	-146.063
4150	0.237305	-141.754
4160	0.237305	-147.537
4170	0.237305	-137.285
4180	0.237305	-141.094
4190	0.237305	-137.552
4200	0.237305	-145.292
4210	0.237305	-141.663
4220	0.237305	-137.461
4230	0.237305	-139.658
4240	0.237305	-143.745
4250	0.237305	-135.695
4260	0.237305	-145.406
4270	0.237305	-137.408
4280	0.237305	-143.781
4290	0.237305	-136.295
4300	0.237305	-138.619
4310	0.237305	-145.629
4320	0.237305	-137.849
4330	0.237305	-137.634
4340	0.237305	-143.948
4350	0.237305	-147.876
4360	0.237305	-136.245
4370	0.237305	-140.436
4380	0.237305	-135.464
4390	0.237305	-140.564
4400	0.237305	-146.629
4410	0.237305	-139.97
4420	0.237305	-144.919
4430	0.237305	-147.99
4440	0.237305	-160.242
4450	0.237305	-137.334
4460	0.237305	-138.835
4470	0.237305	-145.354
4480	0.237305	-138.902
4490	0.237305	-141.054
4500	0.237305	-137.558
4510	0.237305	-138.523
4520	0.237305	-146.511
4530	0.237305	-146.742
4540	0.237305	-143.42
4550	0.237305	-142.38
4560	0.237305	-138.069
4570	0.237305	-153.91
4580	0.237305	-139.159
4590	0.237305	-143.566
4600	0.237305	-145.994
4610	0.237305	-140.07
4620	0.237305	-140.296
4630	0.237305	-139.795
4640	0.237305	-137.525
4650	0.237305	-140.212
4660	0.237305	-137.543
4670	0.237305	-146.204
4680	0.237305	-139.827
4690	0.237305	-137.682
4700	0.237305	-140.918
4710	0.237305	-140.509
4720	0.237305	-146.105
4730	0.237305	-144.328
4740	0.237305	-135.938
4750	0.237305	-139.945
4760	0.237305	-137.607
4770	0.237305	-140.463
4780	0.237305	-142.834
4790	0.237305	-149.019
4800	0.237305	-141.952
4810	0.237305	-137.646
4820	0.237305	-140.405
4830	0.237305	-151.603
4840	0.237305	-141.501
4850	0.237305	-141.035
4860	0.237305	-141.675
4870	0.237305	-137.696
4880	0.237305	-139.905
