Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
8521	1	-108.989	-104.3838	-4.60517	0.1081417
8522	0	-110.1367	-105.5315	-4.60517	0.05934442
8523	1	-108.5683	-103.9632	-4.60517	0.09355992
8524	0	-108.5435	-103.9384	-4.60517	0.09029367
8525	1	-109.4427	-104.8376	-4.60517	0.06602234
8526	0	-108.6399	-104.0348	-4.60517	0.09775252
8527	1	-108.7583	-104.1531	-4.60517	0.07724514
8528	0	-108.5587	-103.9535	-4.60517	0.09265468
8529	1	-109.2657	-104.6605	-4.60517	0.1137234
8530	0	-109.8375	-105.2323	-4.60517	0.122898
8531	1	-108.5416	-103.9365	-4.60517	0.08916337
8532	0	-110.7114	-106.1062	-4.60517	0.05512937
8533	1	-108.5694	-103.9642	-4.60517	0.08475048
8534	0	-108.5544	-103.9492	-4.60517	0.0921741
8535	1	-108.5817	-103.9765	-4.60517	0.08388566
8536	0	-108.5417	-103.9365	-4.60517	0.08931593
8537	1	-110.6374	-106.0322	-4.60517	0.1332738
8538	0	-109.1707	-104.5656	-4.60517	0.06951979
8539	1	-108.543	-103.9378	-4.60517	0.09011887
8540	0	-108.6537	-104.0485	-4.60517	0.08047354
8541	1	-108.7857	-104.1805	-4.60517	0.1029474
8542	0	-109.4373	-104.8321	-4.60517	0.1167212
8543	1	-108.6201	-104.0149	-4.60517	0.09680874
8544	0	-109.6593	-105.0541	-4.60517	0.1202613
8545	1	-108.7058	-104.1006	-4.60517	0.1003682
8546	0	-109.0002	-104.395	-4.60517	0.07219456
8547	1	-108.6037	-103.9985	-4.60517	0.09593788
8548	0	-108.5878	-103.9826	-4.60517	0.09498187
8549	1	-108.5471	-103.9419	-4.60517	0.08716923
8550	0	-110.8926	-106.2875	-4.60517	0.13624
8551	1	-108.5512	-103.946	-4.60517	0.08654767
8552	0	-108.659	-104.0539	-4.60517	0.09857849
8553	1	-108.696	-104.0908	-4.60517	0.1000152
8554	0	-108.5492	-103.9441	-4.60517	0.09147372
8555	1	-108.7016	-104.0965	-4.60517	0.1002194
8556	0	-108.9797	-104.3746	-4.60517	0.1079312
8557	1	-108.8965	-104.2914	-4.60517	0.0741106
8558	0	-108.8793	-104.2741	-4.60517	0.1055133
8559	1	-108.5552	-103.95	-4.60517	0.09226937
8560	0	-108.6964	-104.0912	-4.60517	0.1000282
8561	1	-108.5501	-103.9449	-4.60517	0.08669924
8562	0	-108.5419	-103.9368	-4.60517	0.08867822
8563	1	-108.5509	-103.9457	-4.60517	0.08658607
8564	0	-109.4822	-104.877	-4.60517	0.1174641
8565	1	-109.2229	-104.6177	-4.60517	0.1129291
8566	0	-108.587	-103.9818	-4.60517	0.09493073
8567	1	-108.5977	-103.9926	-4.60517	0.08294587
8568	0	-108.6061	-104.0009	-4.60517	0.08251422
8569	1	-108.7364	-104.1312	-4.60517	0.1014109
8570	0	-111.0375	-106.4323	-4.60517	0.05306384
8571	1	-111.9227	-107.3176	-4.60517	0.1471558
8572	0	-108.9061	-104.3009	-4.60517	0.1061861
8573	1	-108.5577	-103.9525	-4.60517	0.08578668
8574	0	-109.0801	-104.4749	-4.60517	0.1101128
8575	1	-108.5542	-103.949	-4.60517	0.09214747
8576	0	-108.8958	-104.2906	-4.60517	0.07412512
8577	1	-109.2633	-104.6581	-4.60517	0.06824359
8578	0	-108.6743	-104.0691	-4.60517	0.09919331
8579	1	-108.8066	-104.2015	-4.60517	0.103555
8580	0	-109.2783	-104.6731	-4.60517	0.06804677
8581	1	-108.754	-104.1488	-4.60517	0.1019776
8582	0	-110.0476	-105.4424	-4.60517	0.1258231
8583	1	-109.102	-104.4968	-4.60517	0.07053968
8584	0	-109.2687	-104.6635	-4.60517	0.06817302
8585	1	-109.1773	-104.5722	-4.60517	0.06942529
8586	0	-108.5427	-103.9375	-4.60517	0.09000379
8587	1	-108.767	-104.1618	-4.60517	0.102382
8588	0	-112.1715	-107.5663	-4.60517	0.1495999
8589	1	-111.3588	-106.7536	-4.60517	0.1413611
8590	0	-108.6916	-104.0865	-4.60517	0.07916514
8591	1	-108.6803	-104.0751	-4.60517	0.09942569
8592	0	-108.5822	-103.9771	-4.60517	0.08385039
8593	1	-109.1213	-104.5161	-4.60517	0.1109557
8594	0	-110.5052	-105.9	-4.60517	0.05654644
8595	1	-109.1765	-104.5713	-4.60517	0.1120446
8596	0	-108.5621	-103.9569	-4.60517	0.0853606
8597	1	-109.2986	-104.6934	-4.60517	0.06778286
8598	0	-108.618	-104.0129	-4.60517	0.09670499
8599	1	-108.7428	-104.1376	-4.60517	0.07765821
8600	0	-108.5566	-103.9515	-4.60517	0.08589562
8601	1	-109.6949	-105.0897	-4.60517	0.06331369
8602	0	-108.8254	-104.2202	-4.60517	0.1040819
8603	1	-109.498	-104.8928	-4.60517	0.06539303
8604	0	-108.5677	-103.9626	-4.60517	0.08488143
8605	1	-108.8993	-104.2941	-4.60517	0.1060188
8606	0	-108.5788	-103.9737	-4.60517	0.09437381
8607	1	-108.8262	-104.221	-4.60517	0.1041039
8608	0	-108.599	-103.9939	-4.60517	0.09567311
8609	1	-108.994	-104.3888	-4.60517	0.1082544
8610	0	-109.0108	-104.4057	-4.60517	0.1086289
8611	1	-108.8777	-104.2725	-4.60517	0.07449187
8612	0	-109.0684	-104.4633	-4.60517	0.07106478
8613	1	-109.4763	-104.8711	-4.60517	0.1173669
8614	0	-109.3196	-104.7144	-4.60517	0.1146947
8615	1	-108.776	-104.1709	-4.60517	0.1026582
8616	0	-110.2974	-105.6922	-4.60517	0.1290977
8617	1	-108.7552	-104.15	-4.60517	0.07732604
8618	0	-108.5428	-103.9376	-4.60517	0.09004485
8619	1	-108.6702	-104.065	-4.60517	0.09903115
8620	0	-109.0899	-104.4847	-4.60517	0.1103145
8621	1	-109.7064	-105.1012	-4.60517	0.120974
8622	0	-108.5634	-103.9582	-4.60517	0.09312338
8623	1	-108.6625	-104.0573	-4.60517	0.08014973
8624	0	-109.6435	-105.0383	-4.60517	0.06383419
8625	1	-108.5908	-103.9856	-4.60517	0.08333244
8626	0	-108.7179	-104.1127	-4.60517	0.1007896
8627	1	-108.5416	-103.9365	-4.60517	0.08907123
8628	0	-110.0473	-105.4421	-4.60517	0.1258192
8629	1	-108.5998	-103.9947	-4.60517	0.08283425
8630	0	-108.6048	-103.9996	-4.60517	0.08257819
8631	1	-108.7912	-104.1861	-4.60517	0.1031099
8632	0	-108.5426	-103.9374	-4.60517	0.08831056
8633	1	-108.5561	-103.9509	-4.60517	0.0923725
8634	0	-110.3153	-105.7101	-4.60517	0.05794066
8635	1	-109.7565	-105.1513	-4.60517	0.121719
8636	0	-108.7014	-104.0963	-4.60517	0.1002119
8637	1	-108.6411	-104.036	-4.60517	0.08095681
8638	0	-108.72	-104.1149	-4.60517	0.1008646
8639	1	-108.5657	-103.9605	-4.60517	0.08504749
8640	0	-108.5884	-103.9832	-4.60517	0.0950215
8641	1	-108.8968	-104.2916	-4.60517	0.1059552
8642	0	-108.5588	-103.9537	-4.60517	0.09267405
8643	1	-109.3969	-104.7917	-4.60517	0.06656263
8644	0	-108.8219	-104.2167	-4.60517	0.07569607
8645	1	-109.7	-105.0948	-4.60517	0.06326317
8646	0	-108.8545	-104.2494	-4.60517	0.07497695
8647	1	-108.6738	-104.0686	-4.60517	0.07975426
8648	0	-108.6254	-104.0202	-4.60517	0.08161297
8649	1	-108.5559	-103.9508	-4.60517	0.09235732
8650	0	-108.8061	-104.2009	-4.60517	0.1035388
8651	1	-108.6325	-104.0273	-4.60517	0.08130814
8652	0	-108.5875	-103.9823	-4.60517	0.08352853
8653	1	-108.5433	-103.9381	-4.60517	0.08805482
8654	0	-108.5416	-103.9365	-4.60517	0.0891045
8655	1	-108.6338	-104.0287	-4.60517	0.08125302
8656	0	-108.6079	-104.0028	-4.60517	0.08242124
8657	1	-108.6196	-104.0145	-4.60517	0.08186762
8658	0	-108.5505	-103.9453	-4.60517	0.08664103
8659	1	-108.7627	-104.1576	-4.60517	0.1022517
8660	0	-108.7333	-104.1281	-4.60517	0.1013102
8661	1	-109.0448	-104.4397	-4.60517	0.1093681
8662	0	-108.6482	-104.043	-4.60517	0.09811656
8663	1	-108.5723	-103.9671	-4.60517	0.093883
8664	0	-109.0819	-104.4768	-4.60517	0.1101505
8665	1	-110.137	-105.5318	-4.60517	0.1270179
8666	0	-109.5663	-104.9612	-4.60517	0.1188183
8667	1	-109.8129	-105.2077	-4.60517	0.1225434
8668	0	-108.5966	-103.9914	-4.60517	0.08300781
8669	1	-109.2562	-104.651	-4.60517	0.1135492
8670	0	-108.9338	-104.3287	-4.60517	0.1068614
8671	1	-108.5419	-103.9368	-4.60517	0.08958608
8672	0	-109.3446	-104.7394	-4.60517	0.06720096
8673	1	-109.973	-105.3678	-4.60517	0.1248044
8674	0	-109.2959	-104.6907	-4.60517	0.1142714
8675	1	-108.7694	-104.1642	-4.60517	0.07695848
8676	0	-108.8653	-104.2601	-4.60517	0.1051527
8677	1	-108.6291	-104.0239	-4.60517	0.09724852
8678	0	-110.263	-105.6579	-4.60517	0.05834168
8679	1	-108.7556	-104.1504	-4.60517	0.1020296
8680	0	-109.4768	-104.8717	-4.60517	0.06563105
8681	1	-108.5558	-103.9506	-4.60517	0.09233895
8682	0	-108.6347	-104.0296	-4.60517	0.08121571
8683	1	-108.5493	-103.9441	-4.60517	0.09148452
8684	0	-108.598	-103.9928	-4.60517	0.08293333
8685	1	-110.0123	-105.4072	-4.60517	0.06038286
8686	0	-109.5262	-104.921	-4.60517	0.1181785
8687	1	-108.546	-103.9408	-4.60517	0.08738046
8688	0	-108.9774	-104.3723	-4.60517	0.1078794
8689	1	-108.9515	-104.3463	-4.60517	0.07306053
8690	0	-108.553	-103.9478	-4.60517	0.09199776
8691	1	-108.5417	-103.9365	-4.60517	0.08902377
8692	0	-109.1527	-104.5475	-4.60517	0.06978055
8693	1	-109.0249	-104.4198	-4.60517	0.1089385
8694	0	-110.6077	-106.0025	-4.60517	0.1329201
8695	1	-110.0971	-105.4919	-4.60517	0.1264879
8696	0	-108.5508	-103.9457	-4.60517	0.08659075
8697	1	-108.7713	-104.1662	-4.60517	0.1025159
8698	0	-108.5846	-103.9794	-4.60517	0.09477038
8699	1	-110.3434	-105.7382	-4.60517	0.12968
8700	0	-108.9729	-104.3678	-4.60517	0.1077762
8701	1	-108.7527	-104.1476	-4.60517	0.1019386
8702	0	-108.6139	-104.0087	-4.60517	0.09649129
8703	1	-110.516	-105.9108	-4.60517	0.05646961
8704	0	-108.5699	-103.9647	-4.60517	0.09369093
8705	1	-112.8164	-108.2112	-4.60517	0.04428287
8706	0	-108.5448	-103.9396	-4.60517	0.08764387
8707	1	-109.4653	-104.8601	-4.60517	0.1171868
8708	0	-109.1105	-104.5053	-4.60517	0.1107368
8709	1	-108.6071	-104.002	-4.60517	0.09613034
8710	0	-108.5417	-103.9366	-4.60517	0.08886175
8711	1	-108.9786	-104.3734	-4.60517	0.07257114
8712	0	-108.9782	-104.373	-4.60517	0.1078962
8713	1	-109.5306	-104.9254	-4.60517	0.1182492
8714	0	-108.589	-103.9838	-4.60517	0.08343776
8715	1	-108.6948	-104.0896	-4.60517	0.07906356
8716	0	-108.6262	-104.021	-4.60517	0.08157898
8717	1	-108.6526	-104.0474	-4.60517	0.08051377
8718	0	-108.6484	-104.0432	-4.60517	0.0981254
8719	1	-108.7716	-104.1664	-4.60517	0.07690125
8720	0	-108.9965	-104.3913	-4.60517	0.07225788
8721	1	-108.573	-103.9678	-4.60517	0.08447995
8722	0	-108.674	-104.0688	-4.60517	0.09918265
8723	1	-112.14	-107.5348	-4.60517	0.04723474
8724	0	-109.385	-104.7798	-4.60517	0.1158355
8725	1	-108.5419	-103.9367	-4.60517	0.08956352
8726	0	-109.512	-104.9068	-4.60517	0.1179495
8727	1	-108.5431	-103.938	-4.60517	0.08810268
8728	0	-108.7001	-104.095	-4.60517	0.07889715
8729	1	-108.5612	-103.956	-4.60517	0.08544251
8730	0	-109.2076	-104.6025	-4.60517	0.1126415
8731	1	-108.5799	-103.9748	-4.60517	0.08400094
8732	0	-108.6142	-104.009	-4.60517	0.09650471
8733	1	-108.5872	-103.982	-4.60517	0.0835465
8734	0	-108.5926	-103.9875	-4.60517	0.08322764
8735	1	-108.6572	-104.052	-4.60517	0.09849993
8736	0	-108.7042	-104.0991	-4.60517	0.07877071
8737	1	-108.9469	-104.3417	-4.60517	0.1071706
8738	0	-109.5044	-104.8992	-4.60517	0.06532146
8739	1	-108.6444	-104.0392	-4.60517	0.09795066
8740	0	-108.5929	-103.9877	-4.60517	0.09530509
8741	1	-109.1859	-104.5807	-4.60517	0.112226
8742	0	-109.7441	-105.139	-4.60517	0.121537
8743	1	-108.5471	-103.9419	-4.60517	0.09110719
8744	0	-108.6967	-104.0915	-4.60517	0.07900537
8745	1	-109.0592	-104.454	-4.60517	0.1096735
8746	0	-108.5911	-103.9859	-4.60517	0.09519124
8747	1	-108.5454	-103.9403	-4.60517	0.090782
8748	0	-109.2829	-104.6777	-4.60517	0.1140359
8749	1	-108.5512	-103.946	-4.60517	0.0865458
8750	0	-109.9666	-105.3615	-4.60517	0.1247171
8751	1	-108.7933	-104.1881	-4.60517	0.0763654
8752	0	-108.545	-103.9398	-4.60517	0.09067342
8753	1	-108.7644	-104.1593	-4.60517	0.0770846
8754	0	-108.9864	-104.3813	-4.60517	0.07243326
8755	1	-108.6674	-104.0623	-4.60517	0.09892172
8756	0	-108.8144	-104.2093	-4.60517	0.07586693
8757	1	-108.7111	-104.1059	-4.60517	0.07856247
8758	0	-108.5805	-103.9753	-4.60517	0.08396581
8759	1	-108.5958	-103.9907	-4.60517	0.09548344
8760	0	-108.5594	-103.9542	-4.60517	0.08561718
8761	1	-108.5502	-103.945	-4.60517	0.08668304
8762	0	-108.7924	-104.1872	-4.60517	0.103143
8763	1	-108.543	-103.9379	-4.60517	0.09012601
8764	0	-108.5418	-103.9367	-4.60517	0.0887713
8765	1	-108.5417	-103.9365	-4.60517	0.08934332
8766	0	-108.6398	-104.0346	-4.60517	0.0810098
8767	1	-108.5523	-103.9471	-4.60517	0.08640055
8768	0	-108.5419	-103.9368	-4.60517	0.08958928
8769	1	-108.5677	-103.9625	-4.60517	0.08488585
8770	0	-108.9346	-104.3294	-4.60517	0.106879
8771	1	-110.5481	-105.943	-4.60517	0.05624333
8772	0	-110.5401	-105.935	-4.60517	0.1321081
8773	1	-108.6292	-104.0241	-4.60517	0.09725508
8774	0	-108.6879	-104.0828	-4.60517	0.0997163
8775	1	-108.8012	-104.196	-4.60517	0.07617618
8776	0	-108.5565	-103.9513	-4.60517	0.08591509
8777	1	-108.7149	-104.1097	-4.60517	0.1006869
8778	0	-108.5527	-103.9475	-4.60517	0.09196162
8779	1	-109.4277	-104.8225	-4.60517	0.1165597
8780	0	-108.8173	-104.2121	-4.60517	0.07580067
8781	1	-108.5499	-103.9447	-4.60517	0.09157745
8782	0	-108.6589	-104.0537	-4.60517	0.08027993
8783	1	-108.5423	-103.9371	-4.60517	0.08844834
8784	0	-108.6274	-104.0222	-4.60517	0.09716662
8785	1	-108.841	-104.2358	-4.60517	0.0752708
8786	0	-109.0364	-104.4313	-4.60517	0.1091879
8787	1	-109.1238	-104.5186	-4.60517	0.1110052
8788	0	-108.5509	-103.9458	-4.60517	0.08657925
8789	1	-109.1855	-104.5803	-4.60517	0.1122181
8790	0	-108.6486	-104.0434	-4.60517	0.09813577
8791	1	-108.5945	-103.9893	-4.60517	0.09540252
8792	0	-109.0785	-104.4734	-4.60517	0.1100796
8793	1	-110.9293	-106.3242	-4.60517	0.1366561
8794	0	-108.5475	-103.9424	-4.60517	0.09119569
8795	1	-109.4371	-104.8319	-4.60517	0.116718
8796	0	-109.3463	-104.7411	-4.60517	0.1151643
8797	1	-109.618	-105.0128	-4.60517	0.1196264
8798	0	-109.4937	-104.8886	-4.60517	0.1176529
8799	1	-109.0984	-104.4933	-4.60517	0.0705946
8800	0	-108.5889	-103.9838	-4.60517	0.09505576
8801	1	-108.9358	-104.3306	-4.60517	0.1069082
8802	0	-109.0507	-104.4455	-4.60517	0.1094938
8803	1	-108.5446	-103.9395	-4.60517	0.08767372
8804	0	-114.0204	-109.4152	-4.60517	0.03982039
8805	1	-108.9292	-104.324	-4.60517	0.07347671
8806	0	-109.1397	-104.5345	-4.60517	0.06997219
8807	1	-109.0257	-104.4205	-4.60517	0.07176108
8808	0	-108.7063	-104.1011	-4.60517	0.1003867
8809	1	-109.1508	-104.5456	-4.60517	0.1115427
8810	0	-108.5878	-103.9826	-4.60517	0.0835099
8811	1	-108.7886	-104.1835	-4.60517	0.1030339
8812	0	-108.59	-103.9848	-4.60517	0.08337821
8813	1	-108.9845	-104.3793	-4.60517	0.108039
8814	0	-108.6838	-104.0786	-4.60517	0.09955928
8815	1	-108.5561	-103.9509	-4.60517	0.09237086
8816	0	-108.5422	-103.937	-4.60517	0.08973672
8817	1	-108.5512	-103.946	-4.60517	0.0917573
8818	0	-110.4896	-105.8844	-4.60517	0.05665735
8819	1	-110.6935	-106.0883	-4.60517	0.1339369
8820	0	-109.5238	-104.9186	-4.60517	0.1181397
8821	1	-108.5897	-103.9846	-4.60517	0.09510708
8822	0	-108.5419	-103.9368	-4.60517	0.08957618
8823	1	-108.7337	-104.1286	-4.60517	0.1013247
8824	0	-109.3713	-104.7661	-4.60517	0.1155997
8825	1	-108.9107	-104.3055	-4.60517	0.07383241
8826	0	-108.9019	-104.2968	-4.60517	0.07400366
8827	1	-108.5826	-103.9775	-4.60517	0.09463909
8828	0	-110.5504	-105.9452	-4.60517	0.1322319
8829	1	-108.5977	-103.9925	-4.60517	0.09559287
8830	0	-109.2346	-104.6294	-4.60517	0.1131482
8831	1	-109.0237	-104.4185	-4.60517	0.0717946
8832	0	-108.6811	-104.0759	-4.60517	0.09945692
8833	1	-108.5466	-103.9414	-4.60517	0.09101682
8834	0	-108.8769	-104.2717	-4.60517	0.0745083
8835	1	-109.4381	-104.8329	-4.60517	0.1167344
8836	0	-109.1103	-104.5051	-4.60517	0.07041352
8837	1	-108.5417	-103.9365	-4.60517	0.08934488
8838	0	-109.0995	-104.4943	-4.60517	0.1105128
8839	1	-109.3447	-104.7396	-4.60517	0.1151376
8840	0	-108.8101	-104.205	-4.60517	0.07596639
8841	1	-108.5585	-103.9534	-4.60517	0.08570145
8842	0	-109.0126	-104.4074	-4.60517	0.07198236
8843	1	-109.3171	-104.7119	-4.60517	0.06754635
8844	0	-108.6424	-104.0372	-4.60517	0.09786074
8845	1	-108.5792	-103.974	-4.60517	0.08405014
8846	0	-108.8089	-104.2037	-4.60517	0.07599618
8847	1	-112.4575	-107.8523	-4.60517	0.1523379
8848	0	-112.1774	-107.5722	-4.60517	0.1496572
8849	1	-108.5475	-103.9424	-4.60517	0.09119304
8850	0	-108.6577	-104.0525	-4.60517	0.08032405
8851	1	-108.5492	-103.944	-4.60517	0.08682725
8852	0	-108.552	-103.9468	-4.60517	0.08643876
8853	1	-108.5444	-103.9393	-4.60517	0.08772273
8854	0	-109.9391	-105.3339	-4.60517	0.06102063
8855	1	-108.7999	-104.1947	-4.60517	0.07620706
8856	0	-108.5556	-103.9504	-4.60517	0.08600924
8857	1	-108.7237	-104.1185	-4.60517	0.1009885
8858	0	-108.8858	-104.2806	-4.60517	0.1056791
8859	1	-109.0414	-104.4362	-4.60517	0.1092948
8860	0	-109.219	-104.6138	-4.60517	0.1128563
8861	1	-108.6201	-104.015	-4.60517	0.09681024
8862	0	-108.6966	-104.0914	-4.60517	0.07900802
8863	1	-110.4984	-105.8933	-4.60517	0.05659413
8864	0	-108.5419	-103.9368	-4.60517	0.08868198
8865	1	-108.5672	-103.962	-4.60517	0.09345873
8866	0	-108.9683	-104.3631	-4.60517	0.07275476
8867	1	-108.8314	-104.2262	-4.60517	0.07548189
8868	0	-110.88	-106.2748	-4.60517	0.1360956
8869	1	-114.4773	-109.8721	-4.60517	0.03833295
8870	0	-109.5839	-104.9787	-4.60517	0.06445667
8871	1	-108.8529	-104.2477	-4.60517	0.1048261
8872	0	-108.8884	-104.2832	-4.60517	0.1057437
8873	1	-108.9864	-104.3813	-4.60517	0.1080835
8874	0	-108.5423	-103.9371	-4.60517	0.089793
8875	1	-108.5538	-103.9486	-4.60517	0.08621786
8876	0	-108.5852	-103.98	-4.60517	0.09481292
8877	1	-111.4705	-106.8654	-4.60517	0.1425404
8878	0	-110.6562	-106.051	-4.60517	0.1334969
8879	1	-108.5785	-103.9733	-4.60517	0.09434991
8880	0	-109.2206	-104.6154	-4.60517	0.1128869
8881	1	-109.7239	-105.1187	-4.60517	0.06302683
8882	0	-108.6152	-104.0101	-4.60517	0.09656111
8883	1	-108.5477	-103.9425	-4.60517	0.08706868
8884	0	-108.6302	-104.025	-4.60517	0.09730231
8885	1	-108.8647	-104.2595	-4.60517	0.07476144
8886	0	-109.5627	-104.9575	-4.60517	0.118761
8887	1	-110.9299	-106.3247	-4.60517	0.05372384
8888	0	-109.1586	-104.5534	-4.60517	0.06969493
8889	1	-108.7962	-104.191	-4.60517	0.1032547
8890	0	-108.5826	-103.9774	-4.60517	0.08383086
8891	1	-108.5635	-103.9583	-4.60517	0.08523556
8892	0	-109.1827	-104.5776	-4.60517	0.1121659
8893	1	-110.8923	-106.2871	-4.60517	0.05395926
8894	0	-108.545	-103.9398	-4.60517	0.09068226
8895	1	-108.7155	-104.1104	-4.60517	0.07843136
8896	0	-108.5873	-103.9822	-4.60517	0.08353599
8897	1	-109.4351	-104.8299	-4.60517	0.1166837
8898	0	-110.0665	-105.4613	-4.60517	0.1260778
8899	1	-108.7167	-104.1115	-4.60517	0.07839653
8900	0	-109.4103	-104.8051	-4.60517	0.0664035
8901	1	-108.8114	-104.2063	-4.60517	0.1036914
8902	0	-108.5961	-103.991	-4.60517	0.09550169
8903	1	-109.7659	-105.1607	-4.60517	0.1218581
8904	0	-109.3545	-104.7494	-4.60517	0.1153088
8905	1	-109.2123	-104.6072	-4.60517	0.1127305
8906	0	-109.8133	-105.2081	-4.60517	0.1225487
8907	1	-109.3685	-104.7634	-4.60517	0.06690588
8908	0	-108.5431	-103.938	-4.60517	0.08810209
8909	1	-109.1491	-104.5439	-4.60517	0.1115092
8910	0	-108.609	-104.0038	-4.60517	0.09622864
8911	1	-108.9157	-104.3105	-4.60517	0.07373479
8912	0	-108.924	-104.3189	-4.60517	0.1066253
8913	1	-108.8318	-104.2266	-4.60517	0.1042585
8914	0	-108.5943	-103.9891	-4.60517	0.08313323
8915	1	-108.7237	-104.1185	-4.60517	0.07819383
8916	0	-108.9477	-104.3426	-4.60517	0.07312952
8917	1	-108.917	-104.3118	-4.60517	0.1064539
8918	0	-108.6323	-104.0271	-4.60517	0.09739978
8919	1	-108.6137	-104.0086	-4.60517	0.08214113
8920	0	-109.3099	-104.7047	-4.60517	0.06763823
8921	1	-108.5474	-103.9423	-4.60517	0.09117438
8922	0	-108.7035	-104.0984	-4.60517	0.07879227
8923	1	-108.5618	-103.9566	-4.60517	0.08539082
8924	0	-108.5819	-103.9767	-4.60517	0.09458854
8925	1	-108.6357	-104.0305	-4.60517	0.08117626
8926	0	-108.9273	-104.3222	-4.60517	0.0735117
8927	1	-108.5687	-103.9636	-4.60517	0.08480232
8928	0	-108.8708	-104.2656	-4.60517	0.07463465
8929	1	-108.5476	-103.9424	-4.60517	0.09120479
8930	0	-108.5446	-103.9394	-4.60517	0.0905923
8931	1	-108.8683	-104.2631	-4.60517	0.1052297
8932	0	-108.6459	-104.0407	-4.60517	0.08077034
8933	1	-108.5471	-103.942	-4.60517	0.08716135
8934	0	-108.6727	-104.0675	-4.60517	0.09913154
8935	1	-108.8564	-104.2512	-4.60517	0.1049184
8936	0	-108.5561	-103.9509	-4.60517	0.08595951
8937	1	-108.768	-104.1629	-4.60517	0.07699203
8938	0	-108.5454	-103.9402	-4.60517	0.08750141
8939	1	-108.5635	-103.9583	-4.60517	0.09313055
8940	0	-108.9357	-104.3305	-4.60517	0.1069055
8941	1	-110.4218	-105.8166	-4.60517	0.0571474
8942	0	-108.7373	-104.1322	-4.60517	0.07780869
8943	1	-109.5613	-104.9562	-4.60517	0.06469757
8944	0	-108.9259	-104.3207	-4.60517	0.07353914
8945	1	-108.8781	-104.2729	-4.60517	0.1054821
8946	0	-108.6404	-104.0352	-4.60517	0.08098806
8947	1	-108.7658	-104.1607	-4.60517	0.07704851
8948	0	-108.7363	-104.1311	-4.60517	0.07783744
8949	1	-108.5421	-103.9369	-4.60517	0.08856409
8950	0	-108.5908	-103.9856	-4.60517	0.09517579
8951	1	-109.031	-104.4258	-4.60517	0.07167338
8952	0	-108.5474	-103.9423	-4.60517	0.08711054
8953	1	-109.7966	-105.1915	-4.60517	0.1223073
8954	0	-108.974	-104.3688	-4.60517	0.07265371
8955	1	-108.9677	-104.3625	-4.60517	0.07276658
8956	0	-109.7674	-105.1623	-4.60517	0.1218803
8957	1	-108.8846	-104.2795	-4.60517	0.07434991
8958	0	-110.3263	-105.7211	-4.60517	0.129464
8959	1	-108.5726	-103.9675	-4.60517	0.0939076
8960	0	-112.0781	-107.4729	-4.60517	0.1486894
8961	1	-108.8662	-104.261	-4.60517	0.07473
8962	0	-108.5914	-103.9862	-4.60517	0.09520949
8963	1	-108.6383	-104.0332	-4.60517	0.08106961
8964	0	-108.7814	-104.1762	-4.60517	0.07665673
8965	1	-108.7017	-104.0965	-4.60517	0.1002215
8966	0	-108.5617	-103.9565	-4.60517	0.08540189
8967	1	-109.8842	-105.279	-4.60517	0.1235634
8968	0	-109.6687	-105.0635	-4.60517	0.0635774
8969	1	-108.5744	-103.9692	-4.60517	0.09404462
8970	0	-108.8071	-104.2019	-4.60517	0.1035687
8971	1	-108.6169	-104.0117	-4.60517	0.08199463
8972	0	-108.5481	-103.943	-4.60517	0.0912975
8973	1	-108.5564	-103.9512	-4.60517	0.08592329
8974	0	-109.7069	-105.1017	-4.60517	0.06319453
8975	1	-108.6409	-104.0357	-4.60517	0.0809681
8976	0	-108.5425	-103.9373	-4.60517	0.08837021
8977	1	-110.2823	-105.6771	-4.60517	0.1289052
8978	0	-108.5417	-103.9365	-4.60517	0.08931905
8979	1	-108.5733	-103.9681	-4.60517	0.08445681
8980	0	-109.0391	-104.4339	-4.60517	0.07153924
8981	1	-108.6473	-104.0422	-4.60517	0.09807986
8982	0	-108.8186	-104.2135	-4.60517	0.103894
8983	1	-108.8921	-104.2869	-4.60517	0.1058377
8984	0	-109.2257	-104.6206	-4.60517	0.112983
8985	1	-108.5799	-103.9747	-4.60517	0.08400357
8986	0	-108.7076	-104.1024	-4.60517	0.07866825
8987	1	-111.4801	-106.8749	-4.60517	0.05053898
8988	0	-108.903	-104.2978	-4.60517	0.07398244
8989	1	-108.5417	-103.9365	-4.60517	0.08935767
8990	0	-108.581	-103.9759	-4.60517	0.083929
8991	1	-108.5844	-103.9792	-4.60517	0.08371632
8992	0	-108.55	-103.9449	-4.60517	0.09159543
8993	1	-109.7426	-105.1374	-4.60517	0.121514
8994	0	-110.7109	-106.1058	-4.60517	0.05513261
8995	1	-108.5817	-103.9765	-4.60517	0.08388419
8996	0	-108.5666	-103.9615	-4.60517	0.09341281
8997	1	-108.9837	-104.3785	-4.60517	0.07248196
8998	0	-108.9244	-104.3192	-4.60517	0.0735676
8999	1	-109.5852	-104.98	-4.60517	0.06444246
9000	0	-108.8564	-104.2513	-4.60517	0.07493663
9001	1	-108.6557	-104.0505	-4.60517	0.08039958
9002	0	-108.9356	-104.3304	-4.60517	0.07335544
9003	1	-108.7238	-104.1186	-4.60517	0.100991
9004	0	-108.5715	-103.9663	-4.60517	0.09381947
9005	1	-108.8023	-104.1972	-4.60517	0.1034321
